days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,2.92,5.28,2.94,5.17,0.18,0.0,4.06,0.06,1.24,5.6,4.18,1.24,0.0,4.18,4.56,4.94,3.29,0.0,4.57,1.92,2.54,2.87,6.08,4.36,8.92,4.22,1.09,7.0,5.02,6.54,0.0,5.04,1.44,5.08,0.52,5.48,0.0,1.33,5.9,2.27,3.13,7.94,0.0,6.56,5.57,2.12,2.26,4.33,3.76,8.81,2.52,0.0,0.12,0.58,5.5,6.41,4.58,0.25,0.34,7.1,4.9,1.49,3.11,4.26,3.09,0.0,5.6,1.09,8.81,3.7,5.31,5.68,0.62,7.44,1.84,2.6,3.96,0.0,0.6,0.96,2.99,4.55,4.59,7.34,3.7,4.64,4.49,2.54,2.14,3.56,4.03,1.49,2.0,1.49,0.86,0.4,7.06,1.39,1.97,5.68,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,11.23,17.8,11.05,19.74,2.15,0.78,16.96,3.96,6.53,20.66,16.23,7.25,0.55,16.46,15.62,19.33,12.28,0.0,17.05,8.24,9.03,11.88,22.39,15.84,31.78,14.93,3.99,23.25,19.64,23.04,0.55,17.45,6.87,18.25,3.98,20.36,0.0,7.1,20.78,7.78,14.48,28.26,0.0,20.72,21.0,10.05,6.97,17.04,12.42,30.2,12.3,0.0,4.32,3.58,19.67,21.22,17.68,3.25,3.43,24.77,19.79,5.07,13.88,15.78,12.69,2.22,21.41,5.02,29.86,14.1,18.96,23.26,4.74,27.82,6.4,9.73,14.68,0.0,5.53,6.7,11.78,14.82,18.7,26.55,14.6,16.7,17.01,11.77,8.92,14.21,15.08,8.8,7.15,9.05,2.18,4.59,24.11,6.17,7.07,20.05,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,27.32,42.4,29.84,46.6,4.67,5.83,47.65,12.64,17.45,44.92,36.06,13.01,11.68,37.4,35.49,43.78,28.69,0.0,38.84,20.85,19.86,26.45,60.11,40.42,66.93,32.61,7.86,56.64,46.52,53.69,3.72,42.25,23.62,37.39,10.44,50.89,1.71,21.3,54.7,21.55,31.78,63.08,0.74,45.74,47.41,30.84,16.07,43.01,34.8,67.2,27.69,0.88,18.7,14.47,45.45,47.18,45.7,4.49,11.68,63.49,44.3,14.4,30.14,37.71,29.65,8.39,47.63,17.68,64.1,29.68,45.67,49.22,11.06,59.59,17.64,27.4,39.44,0.0,14.66,20.68,33.26,35.23,42.77,60.84,40.72,36.24,34.9,33.67,22.68,36.94,34.74,22.01,20.26,23.41,11.23,12.53,55.05,19.05,16.77,39.37,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,51.39,72.61,49.59,73.63,14.71,10.73,79.17,23.74,43.99,62.0,60.61,17.9,31.33,61.03,70.65,73.97,54.63,0.0,60.84,41.91,32.78,45.91,100.52,64.85,110.07,57.26,28.22,93.33,80.53,89.53,12.1,72.68,46.33,60.38,24.7,81.97,11.39,46.87,98.98,39.95,44.75,104.27,10.89,72.47,84.52,63.57,31.23,66.17,57.91,106.31,53.78,7.84,43.73,33.78,71.38,72.35,79.82,17.38,27.2,98.76,67.53,32.15,45.4,54.63,42.16,25.62,79.83,36.05,99.41,48.1,77.49,85.52,25.17,95.04,29.46,48.1,64.92,4.05,32.26,54.66,56.47,54.75,74.2,104.31,62.66,57.57,59.14,59.37,50.04,58.3,55.46,39.75,43.79,41.14,30.32,30.73,88.62,38.11,34.18,66.27,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,75.48,88.0,74.45,93.67,24.13,50.12,104.21,39.36,68.46,77.76,87.38,27.85,53.18,75.58,109.59,87.9,83.26,0.0,70.46,80.09,58.5,61.68,135.89,87.27,141.67,69.07,56.65,133.3,90.82,109.67,37.09,98.39,80.27,86.96,48.54,99.33,20.19,75.38,122.85,60.28,52.85,124.27,36.88,97.71,120.6,82.59,47.75,83.99,75.87,118.35,64.73,13.96,61.82,52.87,103.03,89.53,119.82,32.86,45.35,122.87,84.99,51.49,58.06,78.3,72.59,37.48,101.78,49.79,119.83,74.72,107.01,111.27,31.01,122.65,48.34,67.58,87.67,14.46,42.99,81.69,69.96,86.92,97.36,133.95,95.52,84.13,81.29,81.49,81.17,72.67,69.73,59.87,65.78,58.25,53.54,43.25,122.24,57.9,39.06,83.08,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,97.04,88.29,82.26,109.97,44.95,55.82,100.88,48.52,87.43,86.14,81.46,33.42,47.97,73.2,123.9,90.54,77.01,3.54,62.12,76.51,63.36,54.58,125.62,104.07,148.6,72.45,83.78,124.41,98.26,121.34,41.17,106.19,95.89,100.7,55.07,97.85,30.63,88.34,124.87,71.43,71.93,126.71,42.65,98.51,112.93,97.32,62.81,84.87,70.5,96.62,64.88,25.7,80.6,54.76,96.53,99.13,113.17,47.53,56.7,130.98,107.16,64.65,58.69,95.36,87.71,41.81,88.01,55.9,129.18,69.94,122.25,106.69,30.74,112.33,61.59,75.5,92.47,31.27,46.45,78.11,69.51,94.62,111.15,126.02,103.94,83.19,70.89,95.56,83.74,83.19,62.71,59.76,88.42,65.11,70.42,46.95,134.61,72.58,56.18,85.12,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,109.75,95.73,107.98,113.14,62.9,66.33,95.11,63.52,92.7,89.68,80.1,42.55,51.55,79.91,131.47,126.06,85.01,28.1,62.27,87.23,72.07,55.75,115.79,99.19,149.89,69.39,106.23,134.76,116.63,124.65,40.43,101.39,112.02,103.21,63.07,91.63,52.67,84.6,140.29,70.71,79.45,130.56,57.17,108.55,123.16,110.81,61.05,76.04,79.47,120.72,65.26,26.6,79.76,60.79,107.31,108.24,132.06,61.44,69.68,131.34,105.44,72.92,49.92,127.93,102.48,43.09,83.42,52.24,137.72,68.76,144.75,111.64,45.4,107.0,58.38,81.97,110.37,37.98,65.04,91.34,67.79,86.82,117.06,133.1,95.32,91.69,67.81,120.57,97.11,84.89,77.59,59.84,83.61,85.39,80.94,58.0,144.86,91.86,79.54,101.68,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,115.78,98.52,99.64,114.2,89.67,77.62,99.27,77.89,99.43,88.43,68.63,55.25,65.82,68.65,122.72,110.87,96.31,39.79,77.3,84.68,51.43,55.33,104.83,104.12,157.57,77.08,97.68,138.62,119.47,122.07,44.28,87.22,93.68,101.27,74.77,78.51,72.36,77.21,120.85,70.26,88.06,120.51,72.2,102.71,119.33,113.61,71.64,76.97,84.16,120.37,78.69,46.3,80.14,53.46,98.08,100.76,116.92,69.09,67.21,98.45,107.05,63.9,45.26,129.64,97.7,51.23,59.39,48.16,131.05,88.72,153.44,94.68,26.18,99.61,65.41,79.47,115.45,46.44,65.72,77.23,63.85,81.73,98.82,129.66,95.79,86.47,74.65,118.68,95.31,89.89,70.68,62.28,74.94,84.48,84.44,54.78,131.44,90.58,78.44,111.93,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,96.75,73.92,82.57,87.79,77.07,59.78,76.01,80.67,82.65,77.75,55.96,49.74,56.36,50.48,109.47,85.33,82.67,43.04,60.64,73.53,44.75,64.97,83.36,80.66,127.58,88.71,75.24,110.44,87.62,104.77,43.57,63.31,72.94,85.1,80.86,59.49,79.93,65.68,96.81,73.19,65.53,78.51,70.11,75.11,86.83,86.37,56.45,70.11,71.19,99.17,75.15,61.94,63.24,52.38,97.43,77.09,93.75,67.36,60.57,87.35,77.65,47.3,40.42,95.69,57.61,46.89,57.41,42.28,94.21,79.39,116.3,80.78,39.24,75.91,60.87,57.88,88.14,45.08,66.19,63.09,35.93,69.67,81.79,102.57,77.31,70.04,76.33,99.55,90.8,68.5,60.98,57.49,57.33,82.63,66.67,57.97,102.49,84.31,71.41,79.79,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,54.99,37.17,44.63,53.51,48.24,44.57,42.98,43.06,40.2,50.55,38.77,36.08,33.28,27.93,62.17,43.6,46.02,29.22,37.67,46.86,33.32,42.0,51.82,43.15,67.51,50.82,43.75,59.5,45.36,66.77,32.06,35.66,45.54,56.8,47.74,33.64,52.7,34.96,60.36,49.23,30.81,38.48,37.62,39.96,50.88,52.21,33.0,31.62,36.74,52.02,46.98,45.98,36.96,35.71,56.72,48.75,51.56,40.0,44.7,53.67,46.93,29.51,22.92,57.43,38.33,28.87,45.12,27.47,59.27,42.79,63.14,47.93,25.33,42.7,37.57,40.13,55.14,27.93,52.66,43.32,17.0,43.76,52.31,57.24,43.78,48.04,45.32,54.83,49.17,38.63,41.34,39.08,42.65,58.6,41.58,39.35,49.83,48.91,37.51,38.12,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,15.46,12.26,16.88,18.31,13.87,15.28,17.0,14.51,13.31,16.21,15.27,10.73,8.06,8.16,18.54,15.52,15.24,10.13,12.07,14.02,10.63,13.36,15.5,14.22,21.1,12.45,13.58,17.54,15.53,24.67,13.57,13.95,16.01,18.38,16.43,13.27,18.27,11.65,19.61,16.23,9.86,14.01,11.62,16.24,15.29,14.73,11.85,10.51,14.08,16.2,13.53,16.09,14.15,12.37,17.09,16.45,17.73,12.03,16.87,16.73,14.83,10.05,9.04,16.17,13.38,9.25,15.75,10.15,19.06,14.01,19.61,16.2,8.19,15.47,10.28,14.44,17.46,11.18,16.4,15.16,8.46,15.42,17.71,19.3,16.2,16.32,17.93,18.87,15.59,12.18,12.89,14.0,15.93,15.94,16.58,14.54,13.79,16.08,15.16,12.9,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,5.56,5.1,6.9,6.74,4.42,6.58,7.39,5.13,5.87,6.83,6.27,4.47,3.39,3.67,7.74,6.15,7.01,3.96,5.27,5.25,3.62,5.81,6.15,5.46,7.31,4.69,5.97,7.0,5.97,9.11,4.79,4.9,6.84,6.18,6.61,5.62,7.28,4.74,7.99,5.99,3.77,5.08,4.43,6.75,6.35,6.35,4.52,4.48,6.44,6.48,6.22,6.58,5.95,5.98,6.15,5.8,8.17,5.59,7.12,5.64,5.86,4.32,3.34,6.38,5.43,5.35,7.07,4.67,7.65,5.07,7.79,7.73,3.89,6.53,4.79,5.21,6.51,4.39,6.07,6.34,4.67,6.29,6.61,8.43,6.21,6.85,7.65,7.33,5.57,5.03,5.48,5.42,7.12,5.62,6.15,5.83,5.97,5.78,6.35,5.53,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,1.39,5.12,0.0,4.28,6.98,2.22,2.06,3.52,5.48,1.27,0.53,3.22,9.06,6.44,1.27,2.52,1.35,0.0,1.69,7.1,0.0,4.0,6.03,0.0,0.0,4.93,0.71,1.41,5.32,1.78,3.05,3.48,3.37,2.59,6.87,0.0,3.24,5.11,5.68,3.14,5.25,0.0,2.63,2.68,4.03,5.11,3.26,6.84,2.98,1.43,3.31,5.93,3.38,4.23,2.03,0.32,3.61,0.45,2.45,3.7,4.8,4.94,3.36,1.52,1.73,4.43,7.28,6.13,5.35,1.32,3.4,0.0,6.71,4.97,8.57,2.54,2.12,0.0,4.33,0.0,3.21,2.57,5.74,0.85,3.62,7.24,0.0,1.98,3.76,2.1,1.55,1.74,4.4,2.5,2.42,1.5,2.86,3.68,4.21,3.73,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,7.9,17.55,1.24,16.53,22.65,8.78,9.49,13.17,18.97,5.35,5.01,12.15,30.3,23.97,5.25,9.89,7.51,0.0,7.01,26.2,2.05,14.01,20.16,0.0,0.0,16.16,6.05,7.98,18.96,6.49,12.27,12.5,14.91,9.28,24.11,0.0,12.7,20.14,19.79,13.53,18.18,2.24,12.38,9.14,14.66,18.79,13.66,26.61,10.95,5.19,12.79,22.41,14.72,15.49,11.05,1.15,13.95,3.46,8.45,11.07,14.88,15.62,12.33,6.95,7.85,18.32,23.48,21.76,20.53,9.35,13.06,0.0,25.24,18.91,30.18,9.37,7.34,0.68,16.06,0.0,12.6,11.02,19.36,2.48,13.24,24.12,0.0,9.25,14.01,9.61,6.3,8.69,17.2,8.19,9.73,6.93,10.93,14.94,13.78,12.39,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,24.54,41.13,14.58,40.7,49.43,18.49,27.15,36.26,44.15,13.66,15.64,25.57,64.21,55.32,14.42,24.83,28.85,4.69,24.25,56.92,11.68,36.62,46.2,0.0,0.0,38.89,19.03,24.88,41.72,24.27,28.38,30.84,39.2,20.62,56.18,4.34,31.18,47.69,43.7,30.7,44.67,13.78,32.95,24.62,35.81,42.32,33.8,61.11,30.05,18.1,35.76,54.53,35.82,33.25,26.62,5.74,32.53,11.11,26.26,27.16,33.75,38.94,28.01,16.58,17.51,45.23,54.74,51.38,47.82,29.43,29.3,0.69,59.5,42.37,65.26,22.5,21.0,9.38,32.69,0.0,32.12,21.94,45.07,15.95,35.45,48.7,0.0,27.74,34.78,22.77,20.63,23.17,37.06,20.84,27.39,21.57,26.71,36.07,27.99,25.89,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,46.87,73.67,27.31,67.63,85.14,31.76,56.24,67.78,73.98,35.48,32.41,41.41,102.59,99.05,32.19,51.09,67.61,30.57,44.09,83.16,31.47,59.59,82.47,0.0,7.62,72.3,37.28,42.75,74.62,45.51,47.39,57.27,72.6,33.13,102.19,11.93,54.85,75.93,73.2,46.79,74.83,35.34,61.47,38.6,64.18,61.55,61.35,99.97,61.07,42.2,73.94,87.93,63.63,56.58,50.39,14.28,54.82,23.69,45.93,50.84,56.66,63.93,57.63,33.5,38.33,72.9,83.37,93.4,71.84,60.03,55.05,0.0,101.24,76.91,106.31,32.69,40.7,30.36,59.74,2.29,57.72,31.83,72.03,33.22,64.39,78.14,0.0,51.45,66.51,37.33,53.37,36.93,63.05,45.19,52.32,47.61,46.08,57.12,53.11,49.66,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,57.73,92.77,43.65,93.44,115.26,53.68,76.63,79.55,103.02,53.79,53.11,69.44,128.9,131.4,53.55,85.54,89.02,53.96,61.17,106.13,65.07,73.68,114.23,0.0,30.81,109.28,49.47,53.94,90.52,72.48,70.6,70.88,100.69,63.92,123.96,31.83,76.1,100.56,101.85,63.35,100.82,61.46,91.56,68.38,76.38,81.27,91.55,138.91,98.86,56.79,96.6,111.78,95.06,66.29,69.64,30.78,63.89,40.37,74.15,58.89,78.47,80.65,84.43,51.93,42.95,82.48,105.33,121.52,91.9,68.09,79.34,0.0,132.59,107.6,133.33,53.04,59.24,46.48,89.92,9.74,68.81,59.12,98.1,52.76,86.79,108.45,21.6,84.61,102.92,56.36,68.08,61.39,80.42,70.02,77.19,63.28,63.92,65.5,68.04,65.57,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,75.14,101.77,68.19,90.66,112.69,59.03,92.47,76.51,96.29,80.04,63.3,68.67,130.45,126.22,64.71,104.1,84.79,68.74,72.92,109.72,77.54,83.16,112.61,15.97,53.92,113.38,58.06,59.37,79.16,90.02,70.19,77.69,104.46,73.72,121.45,53.92,67.0,102.12,115.67,75.22,91.15,65.06,90.67,91.14,85.03,85.52,89.41,143.01,99.48,71.54,95.78,114.75,106.0,75.63,57.28,54.61,69.99,62.58,88.43,64.27,82.57,64.05,88.66,55.08,54.48,85.11,118.26,116.09,64.1,69.05,91.98,5.14,137.48,117.14,129.8,73.5,56.48,55.89,93.97,15.84,81.22,60.89,93.74,65.52,76.78,124.79,55.03,85.17,110.81,74.54,70.9,60.54,84.64,76.23,79.58,79.39,66.54,62.02,57.15,79.94,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,87.92,108.55,89.18,96.77,104.7,55.88,111.99,96.0,93.67,108.28,88.02,94.83,121.03,124.63,86.47,114.69,86.76,87.79,103.08,121.01,106.87,89.78,113.64,41.53,69.95,130.87,69.04,70.45,94.25,90.14,77.32,85.74,118.74,92.79,130.9,65.4,79.39,100.46,124.54,89.71,91.7,90.74,85.55,101.64,99.26,91.14,92.27,154.36,100.59,76.77,102.48,121.11,120.44,82.89,64.07,81.17,71.73,70.01,92.0,70.0,95.94,57.36,108.06,61.92,78.08,75.8,116.84,110.87,72.18,69.54,95.02,22.69,132.7,126.99,133.15,100.4,61.42,71.49,103.74,43.07,82.79,66.73,109.01,85.74,80.65,138.0,69.29,77.76,117.15,89.3,105.32,67.09,93.13,91.34,85.23,82.59,93.84,72.88,74.32,90.99,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,95.25,113.73,109.1,100.44,100.83,63.15,94.93,89.74,109.38,102.34,85.7,109.67,104.47,121.77,100.28,104.68,80.84,96.65,92.79,111.17,120.32,88.39,104.64,29.47,89.93,126.02,72.54,74.86,97.59,102.9,81.96,98.32,118.83,100.13,126.39,63.56,90.88,95.13,110.26,84.93,90.2,90.35,86.4,88.01,94.27,84.41,110.45,137.77,96.88,79.6,109.65,112.27,123.86,74.82,77.99,75.38,85.56,75.33,89.45,73.49,92.86,50.6,97.01,55.75,90.04,73.51,125.97,105.86,83.71,76.45,86.22,49.4,139.93,106.99,119.34,106.26,58.85,71.27,100.55,53.0,86.65,75.66,103.67,83.74,76.52,126.67,70.78,67.51,104.04,81.45,116.98,55.55,92.44,102.18,91.41,97.34,75.44,70.0,86.95,86.34,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,72.91,95.87,73.44,72.77,88.94,54.16,82.14,71.32,85.55,81.66,61.23,99.0,78.48,94.23,90.3,85.88,76.57,76.08,66.37,92.94,107.03,73.63,74.06,33.54,71.74,96.39,56.85,66.22,76.27,108.53,62.44,89.38,87.4,77.34,98.5,51.51,78.98,75.8,89.04,76.56,80.11,72.26,78.26,77.82,68.68,74.1,86.1,105.35,64.96,69.72,95.19,78.61,105.59,62.61,66.54,70.64,69.74,63.27,76.97,65.89,77.2,54.27,87.49,52.65,62.23,53.88,101.4,77.41,66.56,59.61,77.67,52.89,100.12,73.9,92.74,84.93,52.47,65.07,72.57,51.43,76.93,69.01,68.26,66.72,70.29,97.87,52.38,66.29,90.87,61.67,83.89,40.45,80.66,70.16,78.99,96.12,63.73,78.54,80.74,63.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,43.07,55.31,38.09,40.09,49.54,32.23,45.83,49.32,52.03,47.69,41.15,65.89,45.53,52.88,57.53,49.98,38.98,46.42,38.99,53.35,66.64,34.99,48.61,29.68,42.44,57.25,29.72,43.15,49.33,66.69,41.46,48.99,49.96,47.51,53.38,30.17,38.8,49.44,49.81,42.0,49.15,41.52,48.9,46.19,39.48,43.47,53.24,65.88,32.77,40.88,52.5,46.3,56.15,39.79,39.25,35.7,48.5,41.93,47.28,33.49,45.9,32.7,49.43,37.0,44.89,33.1,60.21,50.26,34.83,35.12,49.4,38.83,64.11,44.02,58.49,49.79,36.75,41.32,40.73,34.42,39.78,40.52,44.48,40.22,43.12,51.65,30.52,45.96,55.93,34.1,48.14,25.24,51.96,38.2,48.5,59.44,40.88,49.59,47.3,34.76,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,15.12,20.54,10.9,13.12,14.83,11.33,11.7,17.48,15.6,15.33,13.01,19.45,16.45,18.25,16.58,14.73,14.02,12.36,12.1,16.7,22.64,12.49,18.63,11.97,14.09,17.84,11.38,11.19,16.38,20.49,12.13,13.92,16.55,17.89,19.57,10.54,13.93,17.09,17.92,11.89,16.75,14.56,14.34,14.06,11.74,11.22,18.67,21.55,11.35,14.76,15.7,15.85,14.46,14.81,12.91,12.53,15.0,17.76,15.79,10.62,14.81,10.65,19.93,12.91,16.54,12.57,18.24,16.48,12.08,10.93,17.24,14.68,18.84,12.74,20.38,16.15,11.96,13.48,11.75,13.97,14.1,14.81,15.48,12.86,14.5,18.32,12.6,12.32,17.4,9.28,14.53,10.02,14.83,10.32,14.36,20.39,14.92,16.1,17.06,12.04,,,,,,,1.08
