days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29,3.53,5.08,7.15,7.02,6.54,8.18,6.22,5.21,4.95,5.95,7.77,6.43,5.55,5.86,4.97,5.98,6.14,7.55,6.26,6.17,5.89,6.99,6.1,7.26,6.74,6.28,3.8,5.29,4.94,5.04,5.97,7.42,6.78,6.63,5.78,5.89,3.38,6.52,5.53,6.69,6.61,5.43,5.78,5.99,6.02,6.02,5.38,5.38,6.25,6.33,5.18,5.04,5.11,5.98,3.76,5.29,4.75,6.73,4.79,7.72,7.5,6.89,5.06,8.28,5.45,6.18,4.17,7.33,6.68,5.98,6.8,5.39,5.27,7.64,5.64,6.11,6.87,8.48,6.5,5.14,6.57,6.86,6.68,8.14,5.39,5.29,4.62,5.25,8.18,6.4,6.12,5.89,5.43,7.04,5.97,5.29,7.37,5.82,5.52,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87,6.54,3.15,2.2,0.0,0.14,4.78,2.84,0.0,1.74,6.47,0.77,6.71,1.77,2.45,2.36,0.0,0.0,0.0,6.65,1.67,4.39,3.94,1.9,7.31,0.62,0.76,9.73,2.79,1.59,1.92,0.0,3.51,4.01,1.92,2.66,7.0,4.04,3.73,5.8,2.74,4.44,3.67,5.22,3.74,1.68,3.85,4.6,8.1,2.73,1.97,3.16,0.66,5.12,5.83,5.53,0.0,3.35,5.13,1.68,5.51,1.12,0.11,4.92,3.46,6.75,0.0,0.0,1.41,0.0,0.12,7.53,2.81,1.44,4.03,3.82,3.73,0.35,0.0,0.24,2.58,2.19,0.0,0.0,3.68,3.58,0.71,5.69,2.23,2.15,2.08,2.84,6.59,3.82,3.04,3.0,5.43,5.24,0.0,1.34,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,15.39,24.4,11.96,9.77,0.0,2.78,18.14,11.87,0.0,10.54,24.11,3.4,25.06,8.61,9.23,7.99,0.55,0.0,0.0,26.33,7.85,16.47,15.13,8.65,23.86,5.6,5.04,35.47,10.39,5.81,8.19,0.03,12.17,15.15,9.94,10.98,24.86,14.97,13.08,20.3,8.57,17.87,11.33,19.97,13.89,9.5,15.79,16.99,29.2,10.87,8.81,10.9,3.27,19.0,21.07,17.98,0.0,15.48,19.23,6.74,20.01,6.51,2.2,18.85,14.05,23.29,2.69,0.0,7.19,0.0,1.63,26.76,10.23,7.92,16.53,13.99,15.55,3.63,0.0,2.79,11.99,10.66,0.0,0.0,13.78,14.18,4.04,23.19,9.97,8.51,7.42,9.41,23.88,15.61,13.26,10.59,18.12,18.96,0.0,4.79,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,,,36.79,58.07,31.94,23.49,6.55,10.91,44.43,28.04,0.0,26.83,52.96,11.48,61.23,26.23,25.16,20.68,7.3,1.32,6.43,57.75,22.49,37.9,33.93,22.53,53.35,15.98,22.41,79.82,32.35,19.66,17.7,2.72,24.61,38.54,24.49,24.97,58.84,32.66,30.86,48.34,20.55,43.31,26.62,47.51,30.76,24.3,38.48,37.1,69.03,29.05,22.65,29.52,11.54,43.67,51.62,46.62,0.0,37.93,40.77,21.57,45.28,22.02,8.98,46.57,30.08,52.03,10.9,3.25,20.01,11.23,11.34,58.85,29.59,22.55,40.28,32.94,38.16,12.5,0.0,11.4,26.78,26.23,3.12,7.71,36.16,31.65,13.33,50.43,26.14,14.89,17.65,28.0,51.53,37.87,28.7,24.26,41.68,40.81,0.0,20.38,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,65.02,96.41,52.2,48.14,12.59,32.25,83.3,58.07,3.17,45.92,86.41,26.66,99.84,44.16,41.65,45.75,18.76,6.0,25.57,85.14,42.84,70.47,55.55,37.61,78.98,46.01,35.9,124.29,65.36,47.7,33.42,8.05,40.67,69.76,51.97,48.13,94.67,47.14,45.39,82.05,38.83,69.94,41.22,78.21,48.54,36.5,66.65,54.51,112.83,55.11,47.47,52.77,28.36,71.34,87.34,89.09,0.0,71.42,76.99,50.04,83.41,50.86,24.72,86.99,48.65,83.78,24.94,13.68,41.99,34.95,30.06,93.61,54.7,47.86,74.46,49.78,64.27,20.97,7.18,20.72,42.12,47.68,7.27,23.72,72.04,62.01,32.35,83.7,53.21,38.03,35.28,58.92,80.71,63.47,48.3,50.25,69.64,59.26,7.77,29.46,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,91.42,133.72,66.0,60.82,19.42,51.19,111.67,94.99,8.32,58.63,110.32,48.55,116.99,54.31,54.24,74.38,49.78,14.72,40.96,108.51,51.91,91.21,59.67,58.75,103.52,74.62,54.94,154.52,88.9,58.32,54.28,17.77,71.62,98.59,88.53,62.69,134.51,58.24,78.78,99.96,48.87,86.64,48.83,104.64,76.79,66.28,85.07,76.92,139.69,83.14,62.71,69.93,42.94,90.99,127.47,115.44,21.77,101.6,109.33,77.63,108.62,68.87,39.9,124.71,66.32,106.45,43.67,24.35,61.52,45.33,47.03,107.79,69.22,81.56,106.92,69.91,93.68,29.65,36.92,33.5,66.76,81.1,20.67,41.16,111.47,95.06,58.86,104.1,72.23,58.11,47.99,82.83,96.99,86.3,73.2,74.23,96.81,81.05,20.56,51.28,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,104.25,117.52,71.86,53.74,38.25,71.52,117.77,103.97,22.45,61.35,103.59,65.06,113.47,51.07,60.53,92.18,78.43,17.34,61.77,116.39,73.22,103.1,64.73,75.1,103.47,99.62,50.26,160.65,84.31,57.2,42.52,27.6,73.14,106.85,96.65,70.39,134.33,64.79,82.74,108.12,57.41,90.31,51.51,106.14,85.54,73.76,96.63,91.72,143.89,87.52,71.29,83.83,47.12,95.98,132.33,124.55,24.1,107.11,109.69,66.99,109.94,69.26,45.72,129.81,73.09,106.78,58.34,36.65,66.17,47.48,53.92,112.95,84.21,94.65,116.21,86.16,112.58,34.46,40.61,58.83,78.45,98.54,34.16,71.34,124.35,88.73,73.06,103.71,80.14,61.87,53.16,72.4,106.89,101.0,90.06,90.06,85.68,81.99,39.01,70.65,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,96.11,105.43,64.57,52.66,51.43,96.42,131.8,111.2,38.3,66.06,99.25,85.15,109.52,63.07,83.83,106.11,83.59,39.27,61.27,127.95,75.19,121.88,68.87,85.9,98.11,117.76,61.09,177.72,92.25,62.47,44.09,41.68,71.35,115.69,103.29,94.94,142.35,81.32,96.7,112.44,66.52,87.52,76.88,125.38,100.11,86.07,100.18,104.54,154.15,107.11,91.88,95.92,49.33,83.91,147.05,144.84,42.49,110.12,129.25,71.51,115.85,79.5,70.22,132.26,85.09,96.92,81.67,38.06,71.88,69.05,66.75,120.18,88.71,106.11,125.24,107.07,117.5,39.96,53.34,85.61,92.32,108.55,36.89,69.7,117.91,87.63,93.16,106.83,90.58,92.16,66.49,89.66,112.51,117.46,104.13,101.6,88.0,73.09,60.14,90.8,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,82.78,102.03,50.41,54.99,58.13,88.16,127.8,118.1,48.64,68.79,95.96,91.84,98.65,65.57,105.5,95.6,78.67,53.86,57.44,121.67,89.35,109.16,66.18,98.05,87.05,120.86,58.99,146.23,103.66,52.47,53.41,45.09,66.55,108.81,105.13,109.92,147.51,86.07,104.04,104.25,67.46,112.47,87.14,134.82,106.74,106.37,111.98,78.04,148.71,100.22,96.1,90.07,57.96,86.45,123.45,140.04,48.84,110.08,126.02,60.5,139.7,85.04,81.74,126.08,76.95,77.64,85.35,52.84,71.54,81.48,63.01,110.59,75.11,105.32,126.71,98.64,118.43,62.1,66.89,88.83,103.33,99.16,51.88,61.88,89.05,87.72,92.28,112.99,84.76,82.78,68.22,91.83,106.0,109.78,120.09,85.56,71.91,63.16,57.96,98.9,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,90.75,44.84,39.64,49.19,67.64,105.01,98.21,50.82,52.07,82.48,84.21,81.49,65.3,88.42,64.69,81.09,33.01,49.23,116.66,87.47,103.17,51.85,106.19,69.98,94.66,45.49,107.49,84.38,46.12,47.33,50.71,64.16,78.18,79.0,89.02,116.43,70.01,89.73,90.11,63.82,106.06,76.23,97.17,94.71,86.06,87.31,55.62,116.7,79.8,80.63,82.33,65.61,81.19,85.51,109.92,51.16,86.08,93.66,59.99,111.39,78.47,62.32,100.67,63.94,59.68,61.44,42.76,66.84,70.3,58.82,99.38,83.87,81.12,97.48,85.37,91.3,52.69,65.89,73.25,76.78,88.12,51.38,64.57,85.55,70.3,65.8,92.59,79.56,70.68,58.38,87.82,93.01,94.0,96.05,79.31,75.76,73.98,57.25,95.59,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,41.24,52.06,32.77,30.76,34.34,35.55,61.08,51.94,33.53,28.75,47.44,54.01,52.69,46.42,53.84,28.91,56.59,19.2,32.39,80.46,47.38,66.14,25.76,63.63,40.17,54.83,35.43,64.84,54.43,36.47,32.94,44.04,42.74,39.58,49.88,55.05,61.34,38.56,49.48,54.18,36.39,57.81,41.81,56.57,51.4,51.72,51.45,32.22,61.48,42.88,41.78,56.55,39.57,52.98,46.2,59.18,26.52,42.78,46.09,38.34,64.96,45.81,36.72,59.0,39.28,41.78,39.06,22.91,46.18,41.0,34.54,56.81,47.86,48.08,57.79,51.27,52.61,28.88,44.65,39.18,40.28,46.2,29.79,41.36,57.69,49.84,39.95,65.17,42.53,30.57,31.62,53.48,52.43,57.69,61.13,47.95,51.0,39.02,35.48,47.66,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,13.71,17.75,11.04,11.44,14.17,11.1,20.04,16.27,10.3,10.67,17.0,18.34,16.06,14.98,21.1,10.8,19.58,6.02,9.9,25.79,15.89,19.51,7.77,20.76,14.8,15.89,11.38,20.26,16.93,9.81,11.39,15.69,14.96,13.9,13.66,19.71,18.0,16.92,15.91,20.24,13.03,16.26,14.29,21.09,15.2,16.6,18.73,12.21,19.96,14.35,13.43,19.74,14.66,15.38,17.16,19.03,8.4,13.59,13.88,13.14,21.32,17.04,11.01,17.62,12.01,15.65,12.22,10.89,18.34,11.78,12.5,15.41,14.2,15.91,18.39,15.95,18.08,10.73,13.04,12.88,11.11,18.19,10.8,13.8,20.73,18.72,14.62,21.82,11.46,11.66,12.37,15.19,17.64,17.85,21.39,12.25,21.25,13.99,12.94,12.89,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,7.2,4.15,5.17,5.53,4.95,8.77,6.3,3.91,5.54,6.62,6.49,7.28,5.48,8.82,5.59,8.13,3.68,5.12,9.19,6.79,6.05,4.18,7.44,7.33,6.34,4.7,7.81,6.79,3.86,4.25,6.44,6.27,5.58,4.99,7.41,6.9,7.35,6.79,7.77,5.11,6.91,5.83,8.3,6.97,6.17,8.28,4.81,7.94,4.67,5.73,7.35,4.77,4.11,7.5,7.32,3.63,6.33,4.99,5.43,8.75,7.25,5.1,6.41,4.91,6.76,4.53,4.21,7.5,4.22,5.68,4.79,5.73,6.1,5.82,5.24,6.35,4.66,5.59,6.41,4.52,7.65,4.3,4.92,8.4,7.1,6.32,7.26,4.96,4.92,4.65,5.45,7.48,7.86,8.06,4.3,8.34,5.28,5.02,4.59,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13,1.53,0.0,3.05,0.0,3.98,3.45,0.79,3.42,4.8,3.43,2.9,2.34,4.14,4.94,2.23,0.0,5.43,5.07,5.53,0.51,1.6,3.83,0.29,0.47,0.65,1.44,0.0,3.46,1.6,5.88,0.55,4.13,6.71,3.75,2.88,0.0,3.34,5.86,0.0,2.58,3.04,4.15,5.98,0.0,2.41,2.85,4.46,2.9,2.4,8.14,1.91,0.26,2.76,4.89,7.75,2.1,1.95,5.29,0.0,6.5,4.03,0.28,3.11,0.0,2.22,3.85,4.6,2.79,2.78,0.0,4.66,7.84,4.26,7.99,3.61,0.0,2.88,2.73,0.99,2.88,1.67,1.15,0.0,1.88,0.59,4.8,3.02,0.0,3.05,4.66,4.41,4.24,5.19,1.63,3.96,0.0,4.82,3.62,2.75,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,22.27,8.17,2.14,11.78,0.0,16.47,12.63,4.4,11.18,17.78,12.6,13.24,6.67,16.41,17.64,8.69,0.4,22.49,20.91,20.46,3.98,7.51,15.67,3.01,3.97,4.98,5.55,0.0,12.96,5.08,19.91,2.92,14.71,23.41,14.61,12.93,0.0,15.11,22.67,0.0,11.25,12.12,15.57,21.79,0.83,8.96,11.9,18.21,12.24,9.9,29.8,8.15,3.37,12.17,14.78,28.61,9.39,8.82,20.54,0.0,25.12,16.25,1.92,11.88,0.54,8.24,14.28,17.0,10.95,10.31,0.0,17.58,28.54,16.15,30.25,13.57,3.38,10.94,13.23,8.39,12.97,7.8,6.69,0.0,11.2,5.05,17.15,12.1,0.0,12.44,15.66,14.77,15.37,18.93,5.15,16.23,0.48,19.34,11.85,12.59,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,,,49.73,21.2,11.41,29.97,0.0,41.86,40.53,14.21,29.06,41.67,35.77,34.61,15.35,39.08,42.74,22.0,4.14,53.63,50.67,53.88,14.75,20.01,44.35,13.16,9.0,23.03,15.02,0.0,31.45,10.67,36.29,12.19,33.77,50.89,32.49,31.73,0.0,32.48,54.66,0.0,28.76,29.16,35.57,49.52,1.81,26.24,32.11,45.58,37.87,18.99,62.2,21.66,12.89,23.43,36.75,60.6,21.0,30.08,47.35,8.54,57.36,39.76,11.38,31.95,3.67,18.92,31.72,43.42,29.34,26.22,0.0,39.06,65.27,34.38,65.88,26.43,15.45,20.98,36.23,23.2,33.65,23.5,16.74,0.0,33.21,15.08,42.69,33.79,10.14,35.17,40.0,35.16,38.21,43.58,15.73,42.56,7.55,44.52,29.45,32.59,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,75.33,40.03,32.91,56.44,0.0,86.09,82.06,35.43,59.42,70.32,66.37,53.64,22.88,64.47,77.95,41.99,13.49,89.49,89.06,103.48,33.56,32.97,80.36,30.4,28.51,45.28,26.31,13.63,58.73,38.54,55.83,27.25,54.13,84.84,58.82,60.05,0.0,55.57,106.81,0.0,47.66,48.48,65.46,75.11,5.08,49.87,59.41,72.58,68.38,29.33,105.76,37.12,37.96,38.36,77.14,99.11,29.45,56.7,74.77,21.2,92.57,62.3,23.47,41.4,16.59,36.32,60.18,75.29,48.13,54.1,11.18,65.9,116.11,62.79,104.82,45.39,24.98,34.51,58.65,52.57,57.96,43.48,38.04,6.78,60.9,32.03,73.45,64.2,27.4,59.08,76.61,59.28,68.49,66.97,34.17,78.49,8.89,84.49,41.67,50.34,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,83.53,61.22,58.36,87.9,0.0,118.39,113.21,55.67,90.7,98.34,103.24,71.19,16.44,89.14,100.54,79.55,30.43,119.92,116.91,120.77,51.05,50.24,111.82,57.4,41.06,63.98,43.42,42.06,88.12,59.07,66.2,46.61,78.41,116.18,86.29,82.01,1.04,89.99,149.96,5.49,63.03,65.56,74.75,101.34,22.32,58.33,82.7,97.1,94.08,50.31,125.31,61.39,65.98,51.15,107.79,121.0,29.3,74.1,115.43,25.15,114.11,87.1,35.1,63.61,22.54,67.77,70.38,103.4,77.34,73.92,22.98,94.41,137.71,86.18,125.91,70.81,32.74,42.78,77.56,72.62,67.61,59.69,61.33,20.36,68.75,31.13,87.25,89.4,49.41,82.02,104.86,73.29,89.16,92.52,53.81,102.3,19.48,117.45,59.2,58.52,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,90.73,79.69,60.24,102.73,14.96,125.65,106.7,82.66,102.81,110.17,99.06,66.95,18.0,89.41,111.43,95.44,41.17,127.86,105.04,106.02,71.84,66.07,121.8,76.06,57.83,75.63,55.64,53.99,101.13,61.99,73.5,50.79,70.15,119.01,87.66,84.12,12.19,99.28,164.59,4.1,64.27,45.5,77.16,99.63,27.55,54.36,70.78,98.0,103.14,66.74,131.37,68.15,64.19,57.08,113.49,126.93,44.83,67.15,119.66,35.76,122.38,99.86,48.12,70.34,37.66,79.39,76.32,110.85,90.19,67.62,33.8,99.61,129.14,98.56,122.17,104.14,48.72,38.24,80.74,86.93,71.92,63.93,70.36,34.97,82.61,35.49,94.67,94.78,67.74,86.76,114.47,63.95,97.48,106.02,71.09,98.21,19.05,112.73,68.0,64.39,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,100.45,80.8,68.56,111.13,37.76,140.01,94.26,101.73,130.3,116.28,95.73,72.97,28.65,104.78,114.07,98.44,58.47,122.38,112.19,97.59,91.6,69.06,118.94,81.34,76.68,101.15,56.7,79.04,108.48,80.73,94.12,60.11,90.11,137.04,91.94,85.69,29.87,104.24,169.83,14.42,60.99,49.3,104.65,94.69,40.87,66.57,83.3,112.58,104.99,80.68,124.46,83.31,72.03,48.99,107.66,131.04,69.98,56.86,136.26,63.69,131.42,98.59,58.83,89.44,42.69,92.69,78.43,119.56,101.23,67.63,50.83,98.11,127.98,109.87,127.89,120.53,59.21,46.08,98.33,117.44,84.94,65.05,65.51,67.34,91.96,48.53,100.51,101.64,76.77,89.65,115.69,80.33,98.16,114.1,75.36,101.71,20.3,110.65,72.66,85.07,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,102.96,82.03,63.36,103.0,56.22,133.78,81.27,108.23,126.02,102.49,92.15,76.9,25.36,82.8,122.0,85.87,66.76,112.69,106.39,84.41,92.56,67.17,126.49,71.41,81.61,98.12,53.57,92.97,90.77,70.48,83.46,59.64,90.85,151.74,80.74,69.77,38.64,74.97,173.75,20.46,64.29,75.63,120.12,98.96,69.67,73.48,79.57,116.92,105.84,89.94,118.04,85.37,63.45,54.59,98.26,132.69,80.63,55.42,102.67,67.25,120.8,98.23,66.04,106.36,50.8,77.51,84.2,109.28,85.26,62.94,55.67,89.19,112.6,106.65,126.18,120.82,54.57,51.76,95.57,121.25,105.81,70.98,75.22,64.51,92.17,69.94,104.84,108.94,72.31,89.3,107.77,92.75,108.1,105.25,58.14,97.94,29.02,104.11,79.15,88.86,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,,,75.59,59.33,59.76,83.92,48.1,111.42,65.25,98.22,99.15,96.08,65.5,70.07,26.31,72.25,97.42,74.72,60.13,83.64,79.05,60.71,80.85,61.36,93.9,61.14,71.75,80.14,50.09,79.65,82.27,55.46,74.66,64.3,79.28,120.75,70.25,53.41,48.11,51.64,126.34,29.54,49.61,64.04,110.48,80.53,65.92,57.67,64.59,96.1,85.1,78.81,88.8,87.86,40.42,51.19,72.14,108.43,62.25,49.77,71.54,53.16,103.52,80.64,66.72,76.76,50.05,49.12,75.96,75.01,62.88,51.71,49.0,82.02,90.13,94.33,97.72,104.06,49.78,48.22,78.72,102.93,93.62,72.69,67.35,51.18,70.72,70.39,95.61,87.84,62.52,73.81,85.18,81.78,88.72,92.7,37.67,76.64,34.67,80.41,60.19,73.53,,,,,,,0.9
