days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,4.99,5.97,6.13,5.36,5.06,7.15,5.19,4.41,7.1,5.77,5.0,5.34,5.78,8.09,8.4,5.07,4.46,5.25,7.11,6.16,6.33,9.13,7.79,4.74,6.03,5.53,7.54,7.0,5.66,4.51,4.29,7.09,4.71,4.32,4.59,6.45,4.31,4.58,5.5,6.5,6.31,5.06,4.69,5.1,5.3,6.7,5.23,2.82,5.93,6.89,4.0,3.95,5.19,6.4,6.79,7.59,7.89,8.16,7.32,6.26,6.41,4.73,5.34,5.56,4.46,5.82,7.41,4.12,6.03,5.39,6.89,6.37,6.23,5.62,5.96,6.78,5.95,8.16,3.68,5.38,5.8,6.32,5.54,7.7,4.97,8.06,6.19,6.56,6.77,6.47,6.24,6.8,6.16,4.43,6.56,6.47,3.98,6.5,8.18,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41,4.57,0.0,0.0,7.14,3.93,4.84,3.68,4.37,2.69,2.93,2.86,1.89,3.21,2.27,2.58,2.67,4.23,1.72,0.0,4.07,7.51,3.26,4.17,0.75,0.0,1.46,4.28,0.0,4.25,2.61,2.26,6.99,3.03,2.57,6.42,0.0,1.79,5.17,0.0,1.32,1.44,2.73,4.32,0.0,4.97,0.0,1.23,2.17,0.6,3.09,0.95,4.22,3.41,1.28,0.04,3.78,0.0,4.5,0.54,1.37,2.03,4.93,1.36,0.79,5.88,3.86,1.88,3.87,0.49,3.73,7.51,3.93,4.35,7.17,1.22,2.16,3.56,3.58,4.78,4.84,1.33,0.08,0.0,3.17,2.79,3.09,0.0,4.39,3.23,4.64,5.46,5.33,6.35,8.79,6.57,3.04,1.51,4.73,6.33,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,16.93,16.59,0.0,0.0,25.36,15.6,15.44,14.14,17.96,10.97,12.24,9.69,9.93,10.63,9.92,13.18,11.13,15.34,8.17,0.0,17.28,27.08,14.26,15.44,3.09,0.0,8.29,16.71,0.0,16.3,10.82,9.08,23.88,11.51,9.26,21.92,1.34,7.23,19.04,1.85,8.23,5.97,11.77,15.55,0.56,18.71,2.45,5.47,7.12,6.25,10.53,5.9,17.99,13.6,6.72,0.85,12.87,0.0,16.01,2.52,7.51,8.17,18.23,5.99,5.22,21.5,15.6,8.4,13.56,4.45,13.18,27.24,15.91,16.44,25.58,6.55,9.35,14.17,14.5,19.28,16.84,6.09,1.43,2.54,13.53,10.72,12.59,0.0,15.73,12.98,18.08,20.5,21.14,22.31,31.9,24.99,12.07,7.46,18.56,22.02,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,36.13,2.61,0.0,57.66,33.9,34.2,37.48,40.34,25.71,31.03,25.67,26.4,30.05,25.72,34.69,28.62,33.36,22.99,13.02,43.16,61.75,34.12,41.56,9.95,0.0,18.63,37.98,2.48,42.33,25.88,26.29,47.34,31.71,20.51,46.94,6.44,18.89,43.45,6.19,28.69,16.58,24.1,36.31,5.52,40.27,10.38,20.91,18.15,17.32,25.16,18.44,39.33,32.78,21.82,6.86,32.32,0.0,35.43,12.95,26.37,21.78,44.56,15.98,18.09,56.34,39.08,22.66,38.81,15.99,26.09,60.03,37.0,35.36,54.85,20.52,26.55,33.73,31.02,46.11,41.17,17.26,3.89,12.81,31.13,26.05,28.07,6.46,36.06,31.84,41.4,46.01,51.05,54.11,66.19,54.68,24.32,16.27,47.13,44.79,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2,72.96,16.48,5.16,100.4,47.81,62.63,71.67,75.97,56.98,62.74,41.85,47.81,54.67,39.12,64.53,55.19,50.01,46.39,29.09,76.02,100.88,60.86,69.37,28.6,7.03,38.59,70.02,8.16,69.84,50.24,56.1,82.81,63.13,44.77,72.67,14.55,36.46,69.07,26.61,60.49,41.02,39.04,58.12,17.65,64.64,26.11,50.03,37.46,39.4,49.25,34.5,72.74,63.16,40.53,12.57,59.17,0.0,58.29,28.56,50.41,35.31,68.63,29.01,40.12,91.52,74.35,38.34,66.01,36.17,43.31,93.68,66.48,51.67,94.72,42.48,47.5,61.82,53.42,70.99,71.87,40.95,10.0,31.41,55.16,48.93,54.61,24.27,65.87,65.91,69.06,74.07,80.26,93.59,103.5,93.64,50.04,26.63,89.52,65.01,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,105.25,102.1,29.38,25.86,111.56,65.31,93.46,92.8,100.12,79.86,96.99,44.32,73.85,86.35,66.32,91.51,76.52,53.65,56.44,34.41,97.58,127.12,76.11,99.06,49.55,28.64,47.71,84.1,16.27,83.98,65.28,83.57,105.43,95.83,60.8,101.5,28.85,59.4,88.57,47.01,93.38,59.47,55.12,72.11,27.89,101.04,36.15,60.79,53.14,56.98,75.2,39.12,93.64,98.5,61.03,29.48,77.7,0.0,86.49,54.49,76.3,42.05,75.73,39.69,61.97,119.65,105.28,47.57,85.24,50.27,55.4,119.48,89.53,72.01,127.59,69.39,68.58,92.76,80.32,81.89,98.52,68.29,13.63,47.78,81.85,66.06,74.41,53.87,95.91,93.75,89.59,104.08,99.8,115.16,128.33,124.23,75.46,36.22,118.14,81.89,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,115.03,103.9,46.07,49.55,97.29,75.91,110.47,109.17,98.88,89.85,88.39,48.58,81.64,98.48,77.63,94.82,67.63,54.7,75.6,43.32,104.77,131.33,82.44,115.69,51.39,42.21,40.55,103.3,29.21,76.27,88.0,87.48,120.48,100.47,64.71,106.1,37.95,63.31,101.64,58.12,109.27,67.96,69.38,88.69,48.1,104.45,42.9,67.38,58.55,51.67,68.12,52.4,111.05,103.25,58.28,39.56,83.85,0.81,79.52,64.26,80.23,42.37,88.67,52.7,76.68,118.56,106.97,47.07,99.4,55.57,73.78,115.49,94.71,75.33,128.01,74.62,74.53,88.86,80.67,86.55,101.28,66.98,34.73,63.47,98.44,79.56,84.49,52.14,95.92,92.7,88.4,104.57,107.19,103.25,133.33,111.03,76.92,48.57,119.86,83.12,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,121.66,108.26,55.25,66.11,108.59,93.49,102.51,109.56,112.93,93.26,84.87,52.19,94.2,94.34,88.88,103.69,78.27,66.23,94.35,55.23,113.07,128.28,115.8,130.0,61.46,64.44,51.11,106.71,31.39,79.56,110.67,91.33,125.09,120.75,87.6,96.13,42.34,79.87,109.12,73.53,112.9,86.44,95.25,100.55,75.15,92.21,62.95,82.66,62.85,65.85,68.92,58.73,119.87,112.53,73.16,57.0,84.76,14.45,91.95,68.52,95.72,38.66,101.76,69.73,70.64,144.54,113.13,67.46,101.83,75.32,88.35,130.07,108.54,90.25,150.04,78.85,94.33,88.55,85.97,100.26,87.39,91.41,53.69,69.69,114.85,83.88,90.85,71.19,108.26,98.04,89.88,120.72,103.13,109.3,141.4,113.04,84.61,68.88,125.82,87.67,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,121.61,95.11,47.02,73.74,104.36,96.28,98.85,94.51,102.72,92.04,77.56,47.21,90.64,88.41,95.5,105.85,76.86,83.66,82.54,63.18,102.64,112.73,110.65,126.63,82.88,72.83,59.1,95.49,54.05,94.25,108.49,103.69,120.96,116.38,90.21,104.65,30.33,82.19,108.82,75.97,103.0,93.03,99.82,103.19,72.19,99.35,79.31,96.84,53.14,63.05,83.51,61.27,100.51,119.61,79.37,50.28,76.57,19.58,88.34,61.11,105.19,34.3,90.92,84.51,50.39,144.37,128.67,75.54,94.07,69.1,84.54,123.78,106.28,91.41,154.57,90.0,89.72,68.68,90.81,100.26,78.44,102.15,62.09,56.78,109.9,87.66,98.46,77.74,124.64,99.75,74.5,108.85,91.3,113.93,121.18,111.38,83.21,86.37,112.89,81.94,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,,,89.58,72.18,43.75,66.44,92.99,80.12,76.68,56.09,72.22,76.83,63.31,47.76,81.32,65.77,81.88,79.41,56.22,66.72,58.45,51.83,91.63,97.7,91.76,103.59,66.49,75.02,47.96,76.62,57.97,61.89,82.86,97.05,104.2,83.88,68.64,85.97,24.9,57.88,78.22,62.93,88.39,77.8,82.03,84.64,57.31,71.48,58.97,68.74,58.67,42.76,90.06,58.85,80.96,96.45,75.56,46.92,61.55,21.99,60.9,65.62,73.43,35.61,69.22,78.99,49.47,114.74,110.13,57.42,80.19,67.05,72.57,87.33,82.64,77.23,131.37,90.93,91.02,58.01,80.51,86.73,58.84,84.31,57.52,49.68,88.08,68.73,96.44,72.45,89.47,91.56,64.12,82.99,72.28,89.03,84.41,94.45,78.81,75.46,91.45,79.13,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,45.66,43.13,27.52,43.83,60.98,45.23,48.42,34.61,51.37,41.19,40.32,32.19,45.37,42.66,44.05,46.12,32.07,41.14,36.81,34.24,51.72,55.26,57.3,54.13,45.64,41.81,29.73,42.69,40.0,37.82,53.68,60.03,58.3,51.28,42.24,46.38,19.59,28.04,44.38,39.75,56.88,43.89,48.89,49.35,34.8,38.79,42.51,35.81,42.1,25.74,55.19,43.36,44.57,52.39,47.6,33.33,39.24,15.41,34.24,39.22,43.43,28.41,44.22,47.63,33.98,64.92,58.56,32.55,49.7,41.42,45.42,51.44,48.39,31.63,72.06,52.85,50.45,35.68,41.56,46.62,31.11,46.01,35.26,30.38,51.79,37.82,58.13,43.2,50.34,58.38,35.83,47.66,42.91,56.59,46.18,60.88,42.1,40.69,54.32,44.41,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,16.71,9.59,14.5,23.11,15.72,16.04,7.44,18.25,14.95,13.83,12.29,12.73,14.25,14.53,13.89,10.76,15.05,12.68,9.75,16.88,16.24,19.06,15.77,12.9,17.29,10.69,17.83,9.89,14.4,16.06,18.73,17.69,14.78,9.18,13.21,7.73,9.79,14.75,12.85,17.18,17.07,12.02,14.44,9.47,14.13,14.1,12.58,14.22,9.5,18.61,14.42,14.75,17.43,17.11,10.96,12.89,6.38,9.2,12.78,14.19,9.1,17.77,14.21,12.11,20.1,18.48,11.22,16.23,14.13,16.68,19.41,15.04,10.75,22.73,20.95,16.24,12.07,15.29,15.85,12.32,12.83,11.22,9.0,20.31,11.49,19.51,16.89,17.59,19.96,9.14,17.1,11.71,17.35,15.26,18.64,11.85,12.59,17.14,13.72,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,5.53,7.45,4.03,5.1,8.79,5.97,5.91,3.7,7.11,6.91,5.66,6.42,5.44,4.26,6.08,6.02,4.34,6.01,4.17,4.4,6.56,5.63,6.35,5.99,4.73,6.81,3.73,6.8,3.98,5.99,5.95,7.96,7.07,4.72,3.73,5.0,3.22,4.68,5.62,5.96,6.41,7.23,4.56,5.58,4.78,6.38,5.87,5.15,6.78,4.39,7.89,5.76,6.66,7.23,7.77,4.66,4.91,3.11,2.87,5.42,5.77,4.16,7.2,5.12,5.26,7.88,7.02,4.86,6.36,6.52,6.43,7.78,5.98,5.18,8.91,9.21,5.95,6.6,6.98,6.2,4.65,4.51,4.4,2.86,7.06,4.76,7.7,5.69,7.78,7.35,4.14,6.8,4.98,6.38,6.12,7.47,4.47,5.66,6.27,5.92,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,2.82,0.53,1.57,2.21,2.68,0.14,0.0,3.88,0.0,4.76,0.01,0.15,4.47,4.26,1.1,0.0,1.57,3.57,1.84,6.76,5.01,2.37,5.32,3.18,4.52,0.0,0.0,6.81,0.65,6.96,6.65,3.68,0.38,3.59,1.85,5.6,0.0,4.04,5.79,0.83,0.49,4.75,0.92,7.08,7.26,2.09,4.51,0.32,5.66,2.41,5.44,3.73,3.42,0.0,0.0,3.39,1.03,5.58,1.49,4.81,0.0,0.0,0.0,3.63,1.47,3.1,4.23,2.96,5.39,2.42,2.34,2.99,6.79,2.38,0.0,3.64,5.65,2.4,3.06,7.37,1.92,2.84,5.05,0.6,5.93,2.04,0.61,0.6,5.65,4.17,1.93,1.8,4.1,9.0,2.4,0.0,0.0,4.56,3.39,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,10.68,2.62,7.73,9.55,11.79,3.39,0.0,14.71,0.0,20.21,1.1,1.32,16.15,16.25,4.46,1.98,5.81,14.34,9.47,24.68,18.84,10.43,18.85,13.9,17.0,0.0,4.62,23.7,6.72,24.83,25.14,12.96,4.73,16.37,8.28,21.41,0.0,17.02,21.0,5.45,4.92,17.31,3.51,27.41,26.7,8.26,17.82,4.97,20.04,9.69,20.29,15.18,14.06,0.0,0.29,13.42,3.4,20.46,7.5,17.19,0.0,0.0,0.0,15.15,6.74,11.67,14.79,10.66,20.13,9.17,9.8,11.91,24.88,8.15,0.0,16.12,20.14,11.66,11.96,29.74,8.53,11.29,15.76,3.38,19.08,6.34,3.86,4.03,21.61,16.78,6.72,7.81,15.35,28.77,8.51,2.15,0.65,19.41,13.76,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,,,31.53,24.6,11.35,18.98,17.67,28.08,12.16,0.0,32.57,0.0,47.92,7.0,1.85,38.24,47.77,7.81,12.62,22.1,31.25,25.37,59.34,48.18,29.3,41.84,37.1,42.02,4.66,15.85,51.35,22.08,57.54,58.35,39.99,15.87,40.99,25.76,47.87,0.0,38.7,49.19,16.17,18.81,38.84,8.82,62.87,54.2,16.6,43.62,17.52,41.35,25.4,44.53,38.2,41.24,1.63,4.94,30.27,16.89,48.99,24.2,38.81,0.0,7.07,0.0,38.08,17.85,26.92,36.01,24.99,45.04,20.61,22.92,30.23,49.28,22.05,6.39,35.06,41.59,29.03,31.42,68.83,21.57,27.12,37.77,9.14,44.62,17.84,14.28,11.2,48.02,41.26,21.29,25.11,36.12,61.04,16.43,16.16,7.17,50.44,33.61,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,69.87,43.99,23.73,39.65,38.34,52.05,30.49,3.27,60.41,0.0,84.13,17.97,6.45,60.94,80.06,6.94,38.89,43.43,60.68,45.66,105.68,72.85,56.68,69.0,67.46,66.58,21.32,25.64,85.51,40.86,90.18,96.72,83.22,42.25,62.0,51.87,72.89,0.0,67.89,82.63,35.66,40.92,59.49,19.02,98.15,83.03,34.77,77.72,34.09,81.73,56.8,73.35,59.71,70.71,20.02,15.34,55.06,37.58,88.48,46.75,82.02,1.87,23.15,0.0,66.05,37.72,47.35,53.86,48.06,74.89,37.63,48.18,56.67,73.4,39.06,19.99,61.12,66.67,53.69,59.36,115.96,43.16,41.23,71.99,14.61,70.63,37.1,34.16,29.75,71.84,74.98,49.6,46.86,74.07,93.71,36.05,33.2,17.01,87.07,57.14,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,106.05,65.8,42.2,54.29,52.34,81.81,66.4,13.45,85.14,16.73,119.06,32.5,27.34,79.21,101.36,8.19,53.38,46.14,86.33,47.13,129.09,97.24,72.23,88.43,92.21,90.75,45.34,52.64,118.49,64.92,104.54,120.91,115.09,62.4,84.56,66.06,95.88,0.47,90.8,95.47,41.39,48.19,82.34,42.66,116.37,116.4,58.83,101.15,54.79,105.0,79.49,119.65,84.95,91.5,42.26,18.13,92.18,60.22,109.61,59.47,107.61,26.89,46.64,0.0,91.31,67.44,74.03,74.52,77.44,90.51,60.99,67.9,66.93,91.54,43.73,35.53,77.31,86.74,70.53,85.85,155.31,70.21,56.12,90.65,35.96,72.28,62.58,49.96,47.54,82.59,93.98,64.88,63.24,112.48,123.4,59.72,47.33,30.59,118.95,80.54,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,103.06,66.68,53.87,73.58,59.75,94.66,73.84,52.16,104.51,35.1,120.24,35.7,42.91,86.18,106.55,22.07,64.04,64.37,92.43,43.09,130.07,89.25,75.01,93.29,79.48,91.36,66.83,78.84,133.5,71.69,97.12,123.13,115.54,71.44,88.51,89.38,89.27,13.71,94.39,75.54,46.21,42.13,93.81,53.76,111.01,128.1,69.12,98.89,67.6,98.15,87.34,123.85,78.49,96.51,49.24,31.08,95.97,74.72,111.78,62.49,107.46,41.28,62.75,15.53,89.42,80.9,78.87,77.79,79.66,87.73,61.25,63.23,58.0,85.82,60.3,67.43,87.46,84.13,75.4,91.11,161.58,90.58,65.23,97.59,50.18,66.85,76.6,55.33,47.93,91.12,114.91,61.52,67.57,102.69,121.66,63.19,52.12,29.81,118.51,100.89,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,108.11,70.35,55.56,66.59,70.91,99.51,76.72,69.17,112.6,54.47,125.75,38.17,47.43,97.89,119.8,42.85,81.55,68.79,107.74,53.26,137.28,88.36,100.23,119.88,91.2,98.62,80.19,95.79,146.62,82.85,127.06,134.55,125.89,76.6,95.22,98.16,96.28,40.29,88.19,87.12,58.25,54.17,96.03,65.06,119.22,109.64,80.52,104.53,82.55,115.68,83.85,130.6,91.38,107.59,59.83,38.29,92.01,98.29,124.98,75.49,122.98,51.63,74.65,26.12,96.51,88.94,103.58,78.47,92.47,107.74,66.33,71.68,59.03,86.28,72.36,74.68,100.21,94.22,72.64,104.82,163.36,98.34,77.81,90.82,66.27,70.92,82.72,60.93,69.28,101.56,128.51,71.65,82.6,96.33,129.0,50.38,61.54,39.53,106.64,110.12,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,111.58,69.43,68.31,61.77,70.36,92.46,89.47,85.34,110.43,62.91,112.99,45.42,66.93,96.39,114.23,43.62,79.47,86.67,104.62,66.8,133.05,71.4,106.57,119.88,87.26,114.37,102.82,96.84,153.44,73.43,110.86,121.74,110.23,86.69,89.08,99.85,80.95,49.38,87.45,96.3,64.9,54.38,80.5,63.04,105.09,94.63,63.47,112.11,91.07,114.66,80.3,122.02,95.46,99.76,61.29,45.52,88.29,81.14,113.19,74.91,124.46,60.52,84.63,30.33,90.9,80.99,116.29,68.67,101.08,116.15,62.01,80.91,79.81,78.55,66.32,66.06,99.21,101.39,78.81,94.49,154.32,99.46,84.96,90.94,62.96,84.31,74.9,55.27,98.79,104.15,114.61,89.73,77.55,87.03,114.73,41.28,69.66,52.86,95.38,106.19,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,,,94.73,63.55,62.11,49.04,78.25,67.55,70.18,85.47,96.39,56.3,93.55,57.57,58.24,86.7,86.75,32.97,71.08,77.25,87.7,53.47,96.62,67.81,86.29,96.63,71.84,98.0,82.79,82.02,111.61,65.39,88.09,88.44,103.74,79.31,63.97,77.04,76.1,43.49,70.71,61.62,58.82,60.56,65.89,54.96,82.73,65.88,52.02,87.33,69.49,90.91,70.8,92.48,86.18,74.17,48.71,48.45,69.64,55.12,73.42,75.84,92.22,47.78,65.28,34.04,67.58,69.64,88.95,66.51,96.14,86.46,49.33,73.57,64.64,60.96,64.6,58.6,83.53,84.84,67.62,88.57,115.07,89.21,80.7,74.3,50.7,74.92,68.29,49.91,89.29,92.74,83.68,68.68,71.59,72.94,85.27,42.75,55.5,47.55,83.38,79.4,,,,,,,0.9
