days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,2.53,7.56,0.44,3.35,3.14,0.26,1.59,4.63,2.96,0.92,3.79,0.0,5.05,2.76,0.77,4.84,4.62,0.92,1.43,3.05,2.14,1.67,6.25,1.31,3.44,4.26,2.63,2.98,2.44,1.38,0.0,0.0,5.32,4.16,3.09,4.35,0.92,4.92,4.23,1.84,4.23,0.0,2.04,4.23,2.8,4.16,4.44,4.85,5.31,3.47,0.67,4.01,2.89,1.33,2.86,7.1,0.0,4.05,6.42,3.7,1.54,1.0,5.2,4.42,7.45,6.07,0.0,3.19,2.06,9.04,4.01,2.66,3.33,4.7,3.58,1.45,3.89,3.16,0.0,0.0,5.27,4.31,0.0,7.36,4.94,5.74,3.65,3.77,3.86,3.18,0.54,4.38,3.35,9.49,6.48,6.28,1.55,2.26,0.0,3.87,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,9.94,26.24,5.69,13.97,11.64,3.8,10.1,19.66,10.29,5.57,14.58,0.12,20.85,10.96,5.33,17.66,17.31,1.98,8.99,11.44,5.74,8.65,23.18,7.7,12.13,15.08,11.87,11.2,11.17,6.06,0.0,3.4,19.15,16.28,11.0,14.91,5.55,18.61,14.48,9.42,13.92,2.07,9.39,17.25,12.46,17.86,18.76,17.18,20.83,14.16,2.15,15.5,12.58,6.96,11.17,27.78,2.13,16.2,23.81,13.97,7.25,4.12,17.05,16.53,25.37,23.0,0.67,12.81,5.92,32.2,14.53,11.76,12.37,18.58,11.01,8.3,15.13,11.98,1.86,0.0,19.16,17.81,0.0,25.5,16.28,20.86,14.17,14.35,15.02,13.81,4.44,17.56,12.2,31.41,23.55,21.11,6.09,10.74,0.0,14.16,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,20.28,55.74,15.64,35.22,29.04,12.03,28.65,42.41,27.45,21.14,34.49,6.84,50.05,26.89,15.95,38.89,42.45,8.39,28.34,20.91,12.89,24.99,55.08,26.33,30.78,33.85,33.28,23.48,27.42,13.75,2.44,10.39,46.19,42.23,26.58,37.86,16.42,43.47,39.91,25.1,36.8,10.26,24.29,38.99,33.76,40.83,42.62,37.63,48.99,28.38,9.33,33.49,33.44,24.36,35.16,63.26,16.22,35.51,58.99,31.08,13.64,14.24,41.51,44.37,61.6,51.75,7.02,26.99,20.58,73.71,29.32,32.75,32.18,45.52,21.15,20.71,37.73,30.72,8.66,0.0,42.07,36.61,0.0,58.06,39.9,46.28,40.26,36.97,35.08,36.09,16.16,43.41,33.51,63.66,56.76,50.73,9.06,27.71,0.0,33.29,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,42.93,77.05,24.2,59.24,41.27,26.26,48.27,69.68,49.66,41.69,44.13,19.1,81.97,51.26,38.75,56.44,71.6,23.01,51.12,44.57,37.41,42.48,86.96,47.52,50.35,54.33,57.87,36.38,48.92,22.78,11.03,28.03,76.27,76.61,53.47,60.92,33.92,77.54,66.33,39.75,63.49,24.54,52.16,59.74,62.32,63.69,73.32,76.32,86.16,52.39,30.41,63.91,62.27,44.65,68.4,104.69,32.14,61.69,90.62,50.21,30.88,43.95,74.18,78.28,101.86,87.54,20.53,46.55,46.72,113.68,55.74,59.72,62.53,83.57,44.17,36.19,64.84,62.15,23.51,4.1,58.79,71.13,0.0,99.34,67.83,77.0,61.76,69.94,66.38,65.2,30.3,78.12,65.26,109.93,91.03,89.51,15.32,42.12,0.0,61.35,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,74.9,91.22,34.74,76.63,59.31,40.89,86.25,97.97,80.34,68.75,65.25,41.05,118.48,73.0,67.68,76.44,99.72,37.64,76.27,49.06,51.11,64.34,103.49,72.19,79.83,62.68,77.88,49.17,65.8,34.67,44.93,34.3,91.37,117.15,79.05,86.66,57.16,92.45,90.73,56.13,85.15,35.58,85.04,69.29,91.45,79.08,99.51,103.55,117.82,67.99,46.85,84.32,82.52,65.22,97.59,143.83,47.97,73.75,106.79,71.01,44.04,74.41,94.8,106.76,133.53,125.92,44.03,75.16,73.17,155.64,79.56,72.89,82.99,107.11,68.64,41.5,98.89,98.47,56.6,16.46,76.9,87.0,9.6,140.95,99.45,94.67,80.4,96.37,81.8,92.5,53.32,107.28,91.02,133.94,122.17,111.52,22.11,55.24,0.37,99.51,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,61.55,92.61,38.12,93.2,78.21,48.58,96.49,120.21,85.99,88.73,80.23,53.35,121.85,60.21,72.51,91.06,107.35,53.27,78.44,59.64,43.07,85.32,106.97,96.53,84.34,63.75,93.5,48.76,73.98,37.0,71.44,41.24,87.04,117.09,90.27,91.96,68.85,84.91,95.97,58.52,89.28,52.6,95.05,69.81,96.85,86.51,96.79,107.68,105.51,69.96,64.88,74.95,80.22,76.58,97.18,144.6,58.59,74.49,113.44,71.71,52.81,78.94,99.76,95.64,125.8,127.67,51.54,86.76,79.59,154.25,101.55,75.97,86.87,111.31,79.76,49.24,118.24,92.91,76.37,23.48,82.05,72.91,19.59,144.42,109.33,108.25,61.26,83.28,91.81,96.48,70.82,118.95,92.63,141.84,112.08,125.26,36.8,62.1,17.74,116.61,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,66.08,95.37,51.64,110.16,111.77,59.99,99.25,136.04,91.86,96.21,95.56,79.2,131.66,64.93,65.69,93.69,114.92,81.28,77.78,76.39,47.5,105.73,119.84,106.85,96.2,82.11,102.27,58.48,72.03,60.32,70.91,57.98,92.91,127.98,100.12,99.18,75.07,100.6,101.89,76.47,100.33,74.91,105.24,85.45,119.59,95.91,116.53,112.05,98.69,90.51,92.88,75.09,90.03,83.92,120.24,158.32,63.98,85.23,116.41,77.18,67.64,83.61,101.29,101.02,137.32,132.03,68.13,101.51,75.51,158.18,113.24,82.22,98.23,118.75,93.89,57.39,131.38,98.92,94.66,27.7,89.93,90.55,39.58,156.53,96.75,97.57,57.22,90.69,95.28,115.13,73.39,124.83,110.67,157.42,116.44,135.43,49.03,78.87,21.7,113.21,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,69.0,81.72,68.23,117.0,109.38,75.17,106.37,132.06,83.23,105.68,104.44,83.44,117.09,63.0,49.86,104.21,118.38,88.14,61.72,96.15,52.9,125.18,131.23,115.81,93.52,79.76,107.09,64.19,69.91,65.17,56.63,59.43,92.07,129.2,83.65,95.22,82.87,101.74,103.79,100.38,113.1,76.68,110.9,78.62,114.7,107.35,122.85,97.91,103.96,89.16,99.25,77.61,81.77,119.71,102.39,145.76,52.81,85.99,118.63,81.99,63.92,79.64,109.95,111.4,129.08,131.94,78.96,102.74,58.95,154.59,111.99,78.43,101.71,116.95,113.86,67.27,117.92,94.69,83.01,40.41,99.99,97.26,51.15,148.95,105.69,84.99,74.15,80.86,87.32,112.44,68.88,111.37,90.96,168.05,120.07,128.62,29.02,93.02,35.27,102.15,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,55.8,64.59,73.88,98.11,102.73,58.3,85.53,93.7,61.02,95.18,92.75,58.07,99.35,60.94,56.77,93.11,108.5,75.94,57.45,86.34,49.93,99.54,92.93,94.4,71.99,72.31,91.36,67.83,72.79,58.1,51.12,49.1,83.07,96.6,61.71,80.16,63.1,94.91,98.73,85.62,96.49,59.99,97.23,58.44,99.28,88.62,95.89,78.95,88.39,67.44,93.46,57.88,60.52,104.16,90.18,117.12,43.77,68.81,85.98,76.74,68.05,85.65,73.47,97.75,108.1,113.37,74.06,80.99,54.91,116.95,69.41,67.93,87.02,110.59,96.53,74.45,99.2,77.86,79.09,33.89,78.67,72.6,58.16,111.8,83.71,63.54,73.1,65.69,67.44,81.74,66.54,80.13,67.69,135.08,95.87,85.15,28.26,69.24,45.53,92.68,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,31.49,35.65,56.36,64.58,61.91,38.21,56.09,65.05,40.07,54.01,57.34,33.31,53.49,40.09,38.55,58.58,58.02,53.11,34.15,60.36,28.25,70.7,43.85,54.01,48.85,47.16,54.88,45.92,47.84,39.2,31.88,32.49,47.94,53.41,34.46,57.32,35.73,44.06,55.22,58.08,58.66,44.21,46.04,34.45,57.24,59.35,50.18,42.64,50.39,41.22,51.08,30.63,32.93,59.41,49.02,66.34,24.71,40.97,49.77,41.09,44.17,57.71,43.48,56.12,62.74,69.18,48.65,39.66,34.92,67.17,32.35,44.21,52.65,67.57,59.63,51.03,52.49,42.47,43.73,29.08,45.88,49.3,38.42,64.45,50.81,43.64,42.83,38.62,46.39,44.42,46.83,37.14,44.2,83.14,54.19,48.33,19.58,41.35,36.4,58.52,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,9.5,10.7,21.41,20.84,20.95,13.36,16.78,23.24,11.93,17.15,18.46,14.26,16.61,13.47,18.15,19.55,16.89,19.81,13.06,20.41,6.49,22.33,10.24,15.52,17.71,12.32,15.35,14.46,15.06,14.93,13.59,10.61,14.93,14.6,11.72,18.28,12.5,14.9,17.99,17.47,19.56,13.8,14.87,8.83,18.02,18.04,16.77,16.56,12.76,14.41,14.98,9.71,11.42,20.16,16.51,19.44,8.9,13.04,16.95,12.64,13.39,17.83,16.25,18.89,20.44,23.66,15.71,12.34,9.69,20.47,13.08,12.91,20.39,21.7,19.25,15.35,18.62,15.08,11.61,12.32,15.14,16.29,11.64,17.79,16.94,16.58,13.28,10.51,16.8,15.58,14.3,11.57,14.26,25.46,18.45,13.7,12.07,14.28,12.31,15.8,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,3.75,4.43,8.19,7.36,7.22,5.21,5.77,8.99,4.98,7.19,6.63,6.2,7.19,6.11,6.29,7.63,5.28,8.48,5.33,8.47,2.48,8.31,4.08,5.79,6.86,4.71,5.91,6.17,5.99,6.19,4.69,4.37,6.21,4.54,5.24,7.64,5.05,7.63,7.49,6.26,8.06,5.83,6.66,4.41,7.62,7.12,6.94,7.07,4.58,5.33,6.06,3.91,5.55,8.32,6.81,7.16,3.74,6.17,7.26,5.55,5.76,7.18,6.72,6.81,7.71,9.71,7.51,6.18,3.29,7.36,4.97,4.47,8.19,8.54,6.7,6.68,7.71,6.47,4.33,5.25,5.2,5.17,4.79,6.75,6.35,8.25,5.67,3.95,6.86,6.3,7.0,3.63,6.13,9.71,7.04,6.13,5.01,6.29,4.92,6.07,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
