days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13,D_14,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65,9.35,4.92,4.35,5.55,5.7,6.16,6.12,6.52,7.34,5.04,5.98,2.61,7.18,6.52,6.89,5.48,5.11,6.03,4.66,6.71,3.02,5.61,6.45,7.43,5.53,3.69,6.9,4.79,5.18,5.87,8.65,4.57,5.43,5.82,6.52,3.37,8.93,6.71,5.74,6.62,8.76,6.34,4.75,6.28,6.27,6.19,5.59,6.28,7.34,7.54,6.92,6.68,5.66,5.11,7.67,6.57,5.4,4.38,6.2,4.66,6.06,7.32,6.7,4.59,6.33,5.11,5.83,4.89,8.28,4.38,6.13,4.5,6.7,5.36,7.6,5.16,6.22,6.24,7.25,5.25,5.69,7.16,6.14,7.71,5.93,8.74,5.13,5.76,6.07,6.83,6.06,6.94,6.17,6.17,7.57,5.59,5.82,5.37,4.0,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.58,0.0,7.65,2.12,8.19,7.31,5.53,0.0,4.86,2.87,5.87,3.57,0.42,3.14,1.71,4.49,4.08,1.89,0.81,4.11,6.3,7.4,5.07,3.76,2.63,4.49,4.19,0.3,2.46,5.34,1.46,2.78,5.4,3.91,4.37,6.12,0.61,1.54,1.0,4.33,9.83,1.9,2.08,1.95,2.93,2.53,3.61,1.65,0.0,4.35,7.95,4.79,2.74,2.68,1.06,4.54,5.3,0.0,0.0,1.16,7.76,6.26,2.67,2.86,2.53,4.44,5.5,1.44,1.37,0.0,6.15,2.46,2.29,2.3,6.39,5.85,2.63,3.78,5.97,2.92,1.34,0.07,3.34,3.3,6.43,0.0,5.98,4.02,6.05,7.19,6.45,2.22,3.7,7.38,2.45,0.31,2.95,4.72,0.0,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45,13.14,0.0,28.03,9.16,29.41,25.93,20.61,0.0,17.51,11.92,20.8,15.06,5.61,13.39,9.9,17.39,15.67,8.82,5.46,14.76,21.61,27.04,19.69,16.31,14.95,16.56,12.48,3.9,12.09,16.6,7.97,10.52,21.16,12.68,17.65,21.78,3.87,5.57,7.53,16.12,34.13,8.23,7.98,9.44,11.28,10.9,14.58,7.5,0.08,18.07,28.73,18.07,10.51,10.95,6.35,17.3,19.67,0.0,2.51,6.34,26.6,23.05,12.18,11.77,10.93,16.79,20.5,7.92,7.4,1.73,22.49,10.74,9.82,7.84,23.89,19.55,11.27,14.34,21.01,11.99,8.09,1.5,11.61,14.26,24.27,0.0,21.22,14.94,20.6,24.91,22.1,10.12,15.29,24.82,9.7,3.73,12.75,18.58,3.12,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.42,28.58,2.78,66.91,22.03,64.35,55.06,53.95,0.0,41.4,25.08,46.47,33.95,13.93,31.36,28.03,39.3,37.73,23.7,15.34,33.14,48.7,61.22,48.35,44.41,34.41,36.89,27.45,12.67,30.24,38.86,24.57,27.1,47.98,30.09,41.77,49.16,15.62,15.94,17.5,43.65,75.08,21.75,18.5,28.06,26.45,30.72,38.15,24.48,4.15,45.59,67.42,36.75,24.15,29.18,19.3,40.44,43.65,4.4,9.52,22.88,64.4,50.27,24.77,30.66,26.49,34.87,49.08,25.84,23.65,7.41,53.09,28.54,24.26,17.81,51.5,46.35,28.7,33.28,46.82,31.96,22.15,5.09,25.49,35.52,55.48,0.0,51.41,34.75,43.67,51.74,54.05,27.38,34.84,56.64,25.55,11.77,31.77,43.37,18.09,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.73,43.1,30.79,109.94,47.61,97.83,91.33,84.84,12.46,68.26,41.54,77.56,58.61,27.24,55.45,55.07,67.17,61.61,43.49,38.83,46.01,74.55,113.23,85.61,70.54,51.84,63.34,49.53,26.93,57.25,64.25,53.5,57.34,85.04,46.89,75.98,82.14,33.97,34.26,34.26,82.16,126.15,43.25,40.73,46.5,37.72,59.47,56.39,50.25,11.08,71.74,111.97,69.58,46.73,55.24,48.53,66.16,77.91,15.11,37.29,49.59,105.62,89.71,39.58,52.87,44.91,51.5,81.01,38.78,49.58,26.61,85.3,48.36,50.74,43.24,92.07,84.69,63.19,44.71,73.05,68.37,50.65,16.95,42.55,59.42,101.82,12.29,88.78,64.6,65.93,86.56,88.9,52.73,61.06,89.66,39.19,31.28,48.6,73.93,36.71,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.23,62.05,62.97,125.19,60.28,116.03,111.93,107.6,42.68,95.2,47.9,99.05,82.82,40.49,60.64,73.19,96.33,62.31,78.18,54.2,65.1,94.75,144.97,102.77,99.73,79.49,94.88,69.89,45.42,68.99,77.59,67.86,84.03,117.46,66.65,111.64,110.69,69.53,54.98,59.01,107.04,159.91,57.53,70.21,71.08,49.05,76.71,66.38,71.13,20.75,114.33,129.85,100.25,58.09,90.6,72.49,87.04,107.94,30.96,58.23,83.38,131.64,116.35,63.97,65.38,69.11,76.82,107.04,49.53,77.98,34.86,106.81,69.92,88.31,71.72,124.52,97.01,89.65,65.89,95.89,95.37,79.83,30.88,56.61,80.32,135.45,27.37,107.86,87.8,82.17,112.5,126.58,89.33,70.86,115.06,58.74,73.22,80.99,98.34,63.96,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.09,63.42,73.19,107.48,59.01,125.74,98.85,109.68,63.1,93.09,53.43,104.32,90.87,44.66,66.2,69.32,114.97,67.69,72.58,66.65,63.71,111.26,132.33,99.35,116.79,83.1,102.98,79.27,24.28,70.24,90.44,81.5,85.34,112.71,66.18,109.87,108.9,67.0,58.61,67.37,104.71,153.66,67.93,85.76,67.87,60.23,72.18,75.59,85.52,35.3,113.5,128.85,97.81,66.27,91.93,69.95,92.6,112.51,46.56,63.4,85.65,143.25,125.35,66.38,79.4,85.3,73.72,107.75,55.82,73.55,37.4,101.39,73.28,99.82,78.04,121.06,99.87,94.87,86.39,101.67,94.65,98.84,19.39,57.36,82.9,142.47,36.94,100.25,99.73,84.53,109.26,127.05,103.6,79.15,110.74,54.21,70.67,94.61,96.76,74.57,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.78,81.95,75.83,101.7,67.25,132.26,100.05,115.93,70.88,77.91,62.37,128.49,117.27,67.1,71.81,75.62,111.76,75.08,85.09,84.69,70.49,117.86,134.06,108.89,124.55,100.85,103.52,79.27,36.9,86.07,101.01,97.28,86.39,107.58,75.99,121.28,127.43,63.16,71.32,75.9,117.62,173.46,91.14,117.2,73.32,65.13,80.99,99.06,98.29,54.35,125.81,137.93,108.03,76.19,92.7,87.49,89.72,129.77,48.9,65.62,99.48,151.52,140.45,55.88,85.95,102.71,69.09,117.67,72.1,74.24,43.47,114.57,66.64,106.14,87.87,139.02,110.52,100.57,96.43,113.16,95.14,125.05,22.06,73.82,96.75,152.06,57.99,103.62,111.82,78.3,109.01,132.65,110.0,106.8,123.81,50.47,76.76,92.52,110.33,98.51,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.53,80.5,82.83,81.57,80.89,132.38,99.08,105.45,76.06,73.29,72.73,126.57,108.01,74.82,76.08,84.57,100.31,75.86,102.27,92.21,82.89,122.36,120.73,108.2,122.31,92.2,102.63,61.67,52.74,99.23,96.54,105.41,90.68,109.62,81.47,125.89,129.5,65.74,62.48,71.88,114.26,171.5,113.73,117.79,81.1,60.42,80.87,103.95,100.13,56.65,116.32,125.88,90.74,80.79,69.67,84.44,101.04,129.78,48.86,46.11,120.46,138.53,139.26,73.73,102.5,89.0,68.43,105.6,75.12,80.43,40.46,114.07,53.3,115.33,95.36,137.26,106.23,84.7,102.19,115.23,90.12,134.69,44.22,90.01,95.89,147.17,69.1,87.34,102.29,93.9,107.9,110.58,91.81,104.69,111.2,69.47,82.58,80.35,110.6,93.35,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.74,68.11,81.99,75.36,68.29,98.59,71.93,76.68,63.99,56.5,55.14,100.11,85.5,53.22,63.77,66.81,56.92,65.81,84.17,81.77,56.47,93.67,118.45,82.41,96.2,78.68,71.41,52.05,63.01,70.69,74.36,83.52,74.98,79.44,68.22,97.12,97.19,61.8,40.94,58.64,91.71,130.61,91.71,95.36,72.05,44.31,59.85,86.18,83.29,55.36,91.88,89.49,79.8,76.68,52.1,63.0,86.96,115.63,32.98,46.21,102.1,117.5,109.65,67.96,88.33,57.62,58.62,88.29,80.44,76.7,48.54,83.81,42.86,91.02,82.14,108.02,81.65,65.54,93.16,98.98,62.73,109.12,43.85,82.07,86.68,122.3,61.22,75.83,71.67,78.73,89.62,76.04,67.37,87.95,93.27,63.39,77.66,77.09,85.95,81.11,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85,49.57,47.18,48.01,37.1,62.1,50.2,42.42,40.6,34.94,33.48,57.8,57.08,25.69,41.2,41.99,35.78,34.81,43.42,39.05,36.48,49.11,71.82,51.01,51.54,46.18,47.57,38.69,47.7,41.71,43.61,46.68,39.49,49.0,35.97,69.56,62.03,37.9,28.59,45.49,56.65,70.64,49.11,57.59,48.62,31.61,34.8,44.02,56.75,41.8,48.84,41.91,45.26,44.63,30.59,35.87,48.58,75.42,27.17,30.99,65.5,64.26,51.95,39.95,53.9,36.96,35.58,52.08,46.21,46.2,39.38,44.3,29.3,48.0,51.31,69.09,44.93,33.5,59.01,60.49,33.87,58.88,33.43,61.43,45.31,70.33,35.48,48.43,48.17,44.42,52.36,53.86,42.5,54.41,58.55,36.17,47.52,42.35,50.72,49.84,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55,17.05,13.57,18.68,11.77,19.71,15.62,15.64,14.54,13.19,10.7,19.91,19.19,11.12,14.55,13.69,13.24,10.02,14.77,10.87,13.77,16.72,24.62,17.48,16.43,12.95,17.87,16.93,16.86,15.42,13.67,15.39,14.05,17.41,12.22,22.67,20.27,14.54,10.78,16.0,17.44,20.43,14.67,18.8,16.96,13.12,13.07,14.37,18.24,13.33,14.16,14.57,12.49,16.11,11.77,11.75,19.63,21.74,11.63,11.31,22.95,21.23,16.31,15.83,19.88,13.71,12.8,17.4,16.13,14.79,16.36,14.8,7.94,15.58,17.91,22.32,14.92,12.8,18.68,16.79,15.92,16.78,11.35,20.63,15.03,23.08,12.74,15.03,15.77,14.13,16.19,19.14,15.5,15.69,18.7,11.0,13.94,14.99,16.03,15.06,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,7.61,4.14,6.6,6.37,7.43,6.18,5.77,5.66,6.19,4.73,7.44,7.22,3.96,5.84,5.97,6.56,4.11,5.94,5.37,5.24,6.57,9.36,6.69,5.32,5.28,6.71,6.96,6.01,5.58,5.41,6.41,6.41,6.48,5.11,8.07,8.37,5.44,4.33,5.6,6.96,7.37,5.77,7.01,6.33,5.98,5.75,7.31,6.82,5.35,5.5,4.96,4.13,6.11,4.87,4.92,8.39,8.23,5.56,4.25,9.48,8.13,6.32,6.88,7.85,6.59,5.69,7.4,6.78,5.65,6.62,6.61,3.62,5.74,7.66,8.53,5.42,6.19,6.97,6.98,7.13,6.72,4.58,7.06,5.85,9.19,4.19,7.04,5.98,5.82,5.38,7.75,6.68,5.78,6.97,4.32,4.64,6.01,5.46,5.82,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,1.77,0.0,4.57,4.09,0.52,5.19,1.02,7.61,2.71,1.55,3.56,0.0,0.66,5.1,1.3,0.0,2.24,5.81,1.1,4.56,3.07,6.94,3.52,0.07,8.87,0.05,2.62,0.0,3.7,2.02,4.95,0.0,3.54,3.92,4.61,3.4,0.75,3.42,3.26,0.0,1.78,0.05,0.0,1.39,3.06,2.51,5.46,0.12,1.9,4.83,1.92,3.79,2.37,0.59,3.24,0.0,2.52,1.71,0.0,3.45,2.14,4.45,1.6,7.53,0.0,2.99,1.44,3.41,0.6,0.67,3.74,6.67,5.4,3.15,2.75,0.06,3.48,3.99,1.21,3.66,5.62,4.23,3.57,0.84,6.05,0.0,4.87,5.63,3.46,0.0,0.0,0.81,4.12,1.62,4.73,4.83,0.57,6.29,5.15,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31,8.62,0.78,16.02,17.11,3.44,18.32,6.63,26.78,9.96,8.05,13.04,0.0,4.02,18.08,6.98,0.0,11.84,23.32,5.69,17.28,11.51,25.5,15.63,3.29,29.67,1.35,10.53,0.0,14.9,7.84,17.52,0.02,13.86,16.65,17.34,15.75,3.6,12.83,13.45,0.0,6.82,2.09,2.03,8.72,13.84,10.96,21.4,3.12,7.85,18.9,7.92,16.62,9.07,4.27,12.21,2.16,11.1,7.81,0.27,13.86,9.42,17.74,7.28,25.63,0.0,11.35,6.04,11.26,3.33,2.5,13.5,25.37,19.74,10.08,11.12,1.92,13.05,13.34,6.54,13.07,20.41,15.54,13.14,3.63,19.88,0.0,18.93,19.53,12.5,0.0,0.0,3.55,15.6,6.6,16.54,17.9,4.53,22.91,21.04,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.19,22.19,10.37,42.32,40.28,14.31,43.67,16.68,65.27,20.41,19.28,34.91,3.8,7.73,36.28,19.95,0.0,31.27,50.11,12.27,42.05,24.47,60.53,36.14,14.86,66.95,15.67,25.75,0.0,35.89,19.32,39.3,3.99,34.13,39.78,39.54,42.86,14.22,29.45,32.62,0.0,17.53,7.76,9.96,17.91,34.57,26.94,55.85,13.55,21.51,45.24,24.71,43.7,20.52,10.89,29.93,8.39,28.77,23.07,5.21,32.0,23.5,40.81,16.87,58.15,0.0,22.98,22.57,25.46,10.79,9.2,32.46,57.36,48.04,25.23,25.78,11.62,35.49,30.97,21.27,34.69,44.34,42.16,32.83,11.59,42.86,0.0,40.69,39.04,29.71,0.0,3.19,18.3,36.51,20.72,34.74,45.71,13.15,49.04,47.24,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.74,43.94,30.08,72.4,67.33,25.79,75.91,26.88,104.27,33.99,31.02,61.78,20.01,21.15,58.36,36.36,1.65,50.58,79.98,28.05,75.11,38.71,92.2,58.34,26.81,115.11,28.5,50.83,4.54,62.65,45.65,65.06,8.44,60.71,67.08,72.81,68.63,23.82,59.37,68.78,9.64,33.78,18.12,30.11,40.88,57.55,51.03,100.6,22.58,43.87,72.43,50.63,76.43,50.42,27.0,49.25,22.92,52.36,44.14,19.13,52.85,49.6,67.57,36.06,90.53,4.22,52.34,49.1,46.84,28.66,19.7,53.82,97.66,79.35,54.33,50.9,22.42,56.78,51.6,31.23,64.0,72.44,78.24,62.05,30.27,70.91,9.52,64.0,63.45,51.27,0.0,1.1,40.15,64.49,36.23,58.71,84.64,37.05,77.59,81.67,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.91,56.4,55.05,87.47,90.3,27.58,95.84,56.96,118.72,52.92,45.56,89.65,27.71,46.94,76.55,56.77,22.32,79.2,111.5,34.32,104.67,48.6,120.5,74.83,43.24,166.08,49.08,70.83,24.96,86.14,56.03,88.64,26.96,78.79,85.94,102.08,98.74,40.96,82.62,81.01,10.34,53.9,34.49,55.64,63.28,69.56,85.54,135.0,35.25,67.37,101.51,78.72,106.45,91.49,53.17,60.65,43.66,65.32,77.09,41.14,72.28,68.5,76.46,56.07,109.64,24.16,72.13,67.95,83.7,48.51,14.1,78.19,125.58,102.76,73.49,49.3,35.82,91.43,65.33,44.59,99.65,86.05,100.73,90.81,58.27,85.74,30.53,92.12,72.15,75.98,0.0,8.69,53.56,91.33,48.95,76.23,118.37,53.67,108.49,107.35,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.26,57.35,66.51,92.43,76.59,27.82,102.98,64.65,112.27,66.38,53.85,82.52,31.81,53.99,87.11,70.15,34.69,85.46,112.96,56.67,98.35,60.82,127.6,81.37,60.3,170.5,49.89,74.26,30.5,93.95,63.69,90.53,35.41,78.15,73.09,99.09,99.7,46.7,85.4,92.21,20.38,68.91,30.94,59.77,67.21,76.67,82.67,138.15,55.18,72.74,86.26,83.29,122.56,110.04,66.76,79.64,45.77,59.57,88.19,49.49,62.36,78.84,78.49,76.68,116.02,48.76,87.4,73.71,110.82,59.84,24.25,80.96,120.46,95.74,71.71,55.76,51.95,101.28,62.57,62.12,95.96,103.72,105.87,108.14,58.94,95.7,42.64,97.31,70.77,82.9,23.65,18.06,59.9,83.17,48.33,69.64,107.95,46.39,97.81,123.6,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.25,56.1,98.64,85.0,75.45,36.02,106.98,56.15,115.08,85.45,50.88,93.95,36.15,59.01,97.27,98.07,45.01,102.0,124.52,75.78,116.98,72.4,135.29,78.72,73.69,164.48,58.88,94.14,45.56,83.68,64.4,95.63,56.04,90.61,71.87,106.32,118.58,52.98,87.88,113.28,22.15,88.11,53.71,74.32,79.25,73.07,84.45,128.2,78.09,73.48,109.3,86.63,134.17,119.61,80.27,101.48,57.83,70.26,86.27,69.56,70.76,93.1,90.12,67.66,125.97,62.63,100.89,76.97,113.99,82.1,28.57,93.02,118.55,97.99,74.63,79.23,77.95,113.16,75.12,69.55,109.46,107.13,108.52,125.81,83.81,97.17,52.7,99.97,68.39,95.94,37.24,17.96,75.97,75.83,66.11,74.84,96.33,62.88,94.08,131.39,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.38,70.54,91.76,89.57,85.69,36.3,105.31,54.94,100.9,75.86,74.3,87.57,49.39,65.21,106.58,102.72,57.76,105.43,111.33,85.85,110.58,76.49,118.85,75.85,81.54,144.19,58.46,88.84,40.65,85.7,73.09,78.13,68.78,87.28,67.02,101.56,125.14,49.1,74.15,115.29,29.61,77.56,72.33,73.38,73.36,65.77,76.54,116.69,87.24,81.07,112.07,94.88,131.36,120.01,78.83,103.1,69.76,66.66,102.08,84.85,58.02,95.3,74.09,64.07,120.52,75.81,107.01,72.93,109.95,82.73,57.92,105.33,117.22,98.52,87.4,70.29,74.83,111.78,94.68,66.08,118.34,107.53,116.75,127.03,99.41,91.33,54.46,106.62,66.0,116.49,46.55,31.43,67.67,77.49,74.72,83.11,97.32,57.92,110.29,121.71,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.45,73.28,76.64,84.68,78.79,33.7,82.74,53.68,78.53,65.64,54.73,81.13,51.02,53.12,89.13,87.16,50.79,89.94,77.5,81.88,81.29,55.28,93.25,65.42,71.76,118.81,66.7,69.37,39.21,73.49,58.71,53.74,57.68,83.59,54.82,83.55,98.41,52.85,81.34,96.2,36.96,71.67,74.82,63.7,58.56,53.56,62.86,88.68,68.16,68.27,84.03,63.44,95.71,85.09,65.65,74.93,63.91,55.24,95.33,72.22,47.75,73.84,67.25,63.69,99.51,66.5,85.76,65.53,96.61,76.35,52.14,77.85,96.18,81.19,75.9,63.37,64.73,89.09,83.03,67.58,100.51,74.42,105.81,100.61,92.41,62.71,70.4,77.76,58.04,91.66,32.74,36.17,56.33,68.42,62.69,68.62,64.04,58.92,89.19,98.65,,,,,,,0.9
