days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,5.01,0.16,2.97,3.58,0.48,3.29,0.0,3.45,0.0,3.54,3.88,8.06,1.56,3.4,3.45,1.33,0.93,6.2,2.52,3.44,0.0,0.65,2.47,0.0,4.57,3.71,5.11,3.01,0.0,5.47,3.65,2.47,5.59,3.85,3.57,6.12,1.1,2.08,4.58,2.84,6.0,3.92,5.69,5.01,5.16,2.24,3.57,2.19,4.13,4.47,1.64,6.37,3.48,2.41,2.85,0.0,4.76,0.09,6.17,0.0,2.78,2.22,5.34,4.21,6.23,5.7,1.41,3.89,3.74,3.65,4.73,2.83,4.96,2.45,2.14,4.94,5.78,1.44,0.0,0.53,5.11,3.68,6.13,2.51,0.99,0.0,4.07,2.24,4.64,3.9,3.74,0.0,1.5,2.4,4.1,1.86,3.02,1.67,1.3,2.74,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,17.97,3.33,15.78,14.74,3.58,13.93,0.0,13.52,0.0,13.24,12.23,28.82,7.22,14.37,13.84,6.32,5.21,22.67,10.15,13.74,0.0,2.44,11.06,0.0,17.19,15.58,17.23,13.04,0.0,21.2,14.69,9.32,21.06,14.12,12.25,20.72,6.78,7.77,18.0,11.08,22.53,16.02,21.42,18.78,20.72,11.54,14.52,8.59,16.29,18.59,8.05,21.7,15.56,10.96,9.18,0.0,18.68,2.64,23.12,3.25,11.4,9.99,22.05,17.11,19.56,21.1,7.83,15.45,12.92,15.04,16.82,13.35,17.75,9.54,7.46,19.68,21.95,7.01,0.0,4.98,17.31,14.2,21.72,10.32,4.03,0.69,14.38,9.31,16.55,16.29,14.11,0.91,7.59,11.3,17.28,8.73,12.75,8.17,7.73,13.26,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,44.31,15.19,41.29,36.81,14.78,34.08,0.0,30.76,0.0,31.92,29.22,63.4,21.11,33.04,33.15,14.21,14.39,51.7,26.82,37.27,0.0,7.83,29.14,0.0,42.66,39.97,46.04,30.6,0.0,48.85,34.52,26.09,49.54,31.58,33.23,44.71,18.39,25.79,42.18,27.46,48.77,40.95,42.73,44.68,46.75,31.83,31.9,20.94,41.64,42.57,18.78,46.72,37.2,24.46,27.86,2.73,46.86,14.63,49.49,13.94,30.93,19.66,51.63,42.88,45.64,47.92,20.78,39.13,29.06,31.12,37.36,33.57,40.26,20.86,22.91,46.0,47.89,18.27,0.0,17.68,39.74,30.38,48.1,24.75,15.97,13.17,34.47,23.65,36.84,40.81,27.82,1.38,24.64,29.04,47.53,24.7,32.08,15.97,21.22,29.63,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,71.88,28.03,75.27,60.31,36.01,60.87,0.0,54.66,4.73,52.62,46.45,107.84,38.08,61.83,57.2,33.58,32.8,89.64,45.86,63.67,0.0,14.37,57.07,10.44,69.44,67.45,81.94,48.17,9.93,80.64,67.27,41.44,84.61,61.76,64.57,74.64,32.0,61.28,70.06,45.71,81.8,69.79,65.67,72.67,78.49,58.84,57.66,36.66,71.51,76.68,36.63,77.96,59.38,48.78,63.48,14.95,82.82,41.8,83.68,26.93,57.43,36.18,90.95,70.53,75.03,84.2,38.21,66.53,57.1,50.74,54.73,60.8,63.98,35.33,51.83,81.33,89.58,23.23,0.0,43.94,74.85,47.75,77.45,43.44,39.65,33.53,63.48,40.24,63.81,72.59,43.92,0.0,38.9,54.53,74.24,55.91,63.03,35.59,39.44,51.68,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,100.19,51.0,106.26,75.04,42.58,80.53,1.66,70.53,19.62,75.61,68.29,138.36,53.22,87.8,81.89,52.65,56.36,122.48,77.38,79.25,0.0,39.05,61.75,32.87,86.09,88.71,108.57,64.37,37.21,102.53,105.66,64.94,117.5,72.94,87.55,95.62,55.11,85.94,89.3,62.33,109.24,92.19,82.81,85.78,105.67,79.03,68.79,48.78,104.93,102.8,62.36,102.72,76.35,71.66,93.47,37.4,114.97,74.47,111.33,34.3,75.3,63.24,121.42,88.76,96.56,107.03,56.11,72.71,73.55,66.64,69.87,84.22,92.64,54.09,77.14,116.58,111.48,33.27,0.0,73.87,94.87,52.07,100.88,67.73,68.16,49.33,76.97,53.69,84.76,89.53,66.83,12.44,59.33,71.36,83.24,92.74,87.59,51.36,57.25,57.67,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,103.76,76.35,101.91,74.9,47.76,88.54,20.94,70.97,27.59,71.1,79.64,140.96,55.06,94.93,91.85,57.33,44.55,123.94,78.81,88.32,5.37,45.99,52.91,50.87,86.68,96.37,108.37,75.52,36.5,103.32,111.96,72.63,116.13,69.08,87.6,84.22,74.35,88.75,93.01,77.45,110.11,104.25,76.0,92.27,106.92,78.6,70.48,59.48,114.81,97.11,64.32,118.26,88.14,75.59,104.91,39.13,113.19,93.57,105.0,47.97,91.66,87.87,128.98,106.42,92.62,109.19,51.31,77.85,68.21,75.59,76.17,73.87,105.19,49.13,83.72,111.13,110.23,29.77,0.0,77.17,98.66,52.97,107.81,74.29,70.54,44.06,90.55,67.89,84.78,97.6,68.88,14.92,56.52,74.79,93.1,116.43,102.08,77.04,69.29,48.93,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,120.47,87.5,102.68,80.88,58.32,112.6,35.55,88.61,47.34,87.64,95.25,145.21,83.21,98.33,109.77,58.25,64.12,138.81,78.66,94.28,12.43,57.56,49.21,71.26,103.8,103.24,85.75,89.97,34.52,106.17,124.92,72.15,123.05,84.81,92.92,93.22,92.86,108.26,106.78,80.45,112.2,113.26,85.34,110.66,96.81,69.73,86.56,72.02,130.78,102.95,72.45,122.02,96.82,76.89,113.1,38.49,130.12,106.23,104.19,47.65,107.84,107.01,138.47,115.07,118.88,119.48,58.47,83.34,61.93,73.22,102.8,73.09,128.25,52.2,91.09,112.91,107.45,33.51,7.95,72.38,112.98,72.98,132.25,98.37,83.8,66.86,86.52,78.25,74.9,105.05,77.39,25.71,82.85,83.28,116.49,117.42,110.09,97.17,73.63,66.51,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,126.11,87.92,96.9,70.31,67.48,119.54,48.21,83.7,53.39,106.65,86.96,124.12,81.59,92.26,104.55,51.91,78.86,118.5,75.0,90.24,33.25,61.47,53.34,78.85,100.06,125.71,67.68,92.13,42.56,113.36,118.27,61.53,112.67,80.2,93.03,97.72,79.13,116.11,106.56,86.04,99.72,125.38,75.13,99.71,88.8,76.9,86.32,77.06,131.24,107.72,76.27,117.54,100.05,81.33,112.8,43.05,131.17,116.36,88.15,48.29,112.11,96.42,131.37,107.56,124.33,116.21,56.08,79.67,65.51,67.75,102.72,71.77,93.11,52.95,107.34,113.22,87.24,47.94,42.16,56.62,108.97,71.64,111.89,114.3,86.24,73.92,91.64,76.72,67.52,113.99,93.66,41.0,80.13,97.64,111.39,103.41,106.9,111.29,61.26,64.01,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,90.0,71.01,67.38,55.18,57.0,95.7,51.66,75.75,56.94,96.72,74.96,96.08,55.27,64.15,82.57,54.94,64.92,82.48,62.19,83.47,32.94,55.87,48.96,55.93,82.36,115.67,53.9,75.04,45.42,91.2,92.56,52.9,87.28,64.73,67.53,73.43,82.24,96.61,87.98,76.49,87.25,101.73,61.05,79.09,73.96,78.64,80.18,81.63,117.54,77.15,57.15,102.14,88.05,75.35,85.31,51.51,106.66,108.62,64.78,23.52,89.94,64.55,91.77,82.8,106.31,92.58,44.73,79.97,54.19,57.85,86.94,58.53,72.37,48.35,94.12,103.58,71.81,40.96,39.45,39.31,95.53,65.52,100.12,81.45,78.03,66.42,77.3,69.54,65.66,96.36,73.84,37.91,71.3,79.88,83.85,81.71,86.74,89.24,67.91,47.8,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,49.45,42.58,37.66,32.56,25.26,60.6,29.92,45.85,39.4,55.26,47.56,50.7,34.8,42.92,46.55,40.27,39.19,47.55,36.6,53.83,29.39,37.74,29.83,40.42,53.14,64.01,37.52,42.24,32.95,51.61,51.87,31.9,44.03,44.05,44.04,49.73,53.78,54.27,56.93,48.45,54.04,63.12,34.28,46.47,48.75,46.27,48.24,46.7,66.45,44.01,31.91,62.31,59.34,51.48,51.06,34.98,65.72,64.06,41.96,23.38,59.05,35.52,56.1,50.03,54.4,57.9,30.12,46.27,35.14,38.4,56.47,39.56,39.53,30.77,60.98,60.36,42.68,32.15,30.11,21.21,56.06,47.27,58.08,44.72,44.87,31.71,47.38,35.38,34.57,57.64,50.73,16.57,44.79,48.01,47.54,49.44,53.87,49.4,35.57,27.26,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,15.56,12.96,10.57,14.42,9.83,18.91,10.82,12.07,13.91,17.14,15.8,18.34,11.41,12.68,15.33,15.15,12.21,15.4,14.07,19.89,8.89,15.32,11.57,12.8,21.04,19.57,11.7,15.07,14.93,14.82,16.88,10.93,12.68,15.06,16.55,18.39,19.78,20.14,20.15,15.25,18.01,19.97,16.49,17.03,16.51,14.89,15.21,13.56,21.32,14.19,10.87,19.02,20.66,16.34,17.39,12.47,19.43,22.57,14.16,7.16,16.73,14.18,19.63,17.15,16.55,20.73,12.68,16.71,10.66,12.62,18.85,11.77,14.14,10.37,20.21,20.37,14.65,9.59,11.07,9.5,16.44,16.77,21.27,12.85,12.8,9.65,16.85,12.07,10.85,18.83,15.58,6.26,12.93,16.43,16.24,16.64,17.27,12.63,10.47,9.06,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,6.93,4.48,4.25,6.05,2.84,7.12,4.25,5.22,6.0,6.98,5.79,8.13,5.23,5.26,5.82,5.72,4.75,4.98,5.86,7.42,3.69,6.16,4.54,5.73,8.12,6.36,5.24,5.56,5.68,4.92,5.89,4.77,5.72,5.64,6.04,7.88,7.83,8.13,7.65,6.85,7.23,8.69,6.32,5.96,6.53,5.7,6.78,5.47,7.79,5.4,5.08,7.02,7.88,6.76,6.59,4.13,6.83,8.56,6.14,4.54,6.21,6.39,8.04,6.38,5.74,7.4,6.08,6.71,4.66,4.82,7.01,6.76,6.88,4.59,7.22,7.58,6.18,4.31,5.07,4.37,6.45,6.42,9.48,3.95,4.03,4.43,7.47,5.22,4.22,7.02,5.51,2.9,6.09,7.2,6.53,4.91,7.42,5.93,3.81,2.98,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,3.69,6.39,2.01,0.0,2.18,2.17,5.51,6.35,3.05,5.62,6.49,3.53,2.86,1.63,4.29,6.16,1.83,6.92,0.92,0.0,2.76,6.74,4.29,5.44,3.3,4.62,1.03,0.0,0.02,0.0,1.46,3.87,1.54,2.59,8.43,4.2,0.0,4.13,0.0,1.77,5.25,9.23,5.49,0.0,3.72,3.62,4.73,4.45,3.37,1.24,0.0,4.78,1.63,0.0,4.79,2.35,0.0,3.49,6.52,0.0,4.98,7.47,5.61,2.32,1.24,4.5,5.27,6.84,3.32,3.55,3.11,0.0,0.82,1.98,2.34,3.96,5.64,4.25,1.86,0.0,7.0,6.45,3.42,4.43,0.0,3.54,0.0,1.88,0.57,0.59,1.13,2.83,3.79,5.35,3.11,2.25,2.14,5.83,4.72,0.0,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,13.85,23.99,10.51,0.0,10.37,9.2,21.4,20.83,12.61,20.4,23.15,14.72,10.87,8.03,15.01,22.36,7.95,23.79,6.65,0.0,10.74,24.48,15.98,20.59,12.03,13.09,5.05,0.0,2.59,0.0,6.15,15.24,8.02,6.85,30.39,15.04,1.25,15.11,1.25,9.73,18.63,32.88,19.66,1.26,13.47,13.59,16.95,12.88,12.51,7.76,0.27,16.56,8.19,1.23,17.61,8.73,0.0,14.62,24.01,0.0,17.19,27.99,20.19,6.84,7.2,15.3,21.34,22.93,11.44,13.97,13.17,0.0,4.77,9.21,9.48,14.64,21.89,16.65,7.65,2.09,26.52,22.59,15.87,17.21,4.07,14.42,0.0,8.57,2.13,5.56,5.91,10.33,11.74,19.61,11.63,12.12,10.36,20.17,17.74,1.18,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,35.03,54.75,31.81,0.0,24.42,25.74,46.66,41.81,28.39,46.68,48.36,38.81,31.06,24.0,34.59,48.48,20.18,52.54,21.55,0.0,29.27,60.29,38.04,49.59,28.77,28.01,12.19,0.0,12.89,0.0,19.96,37.38,21.07,16.86,69.0,31.77,10.22,39.43,0.53,25.03,43.51,73.34,41.01,11.12,31.73,36.98,38.52,28.02,33.75,16.67,3.74,39.32,21.74,9.03,42.69,19.41,5.87,36.13,56.45,0.0,43.64,63.18,47.34,20.64,18.16,39.23,44.82,49.63,26.26,31.2,32.13,5.02,13.19,26.16,24.91,34.18,53.24,42.1,23.25,7.89,58.97,47.43,39.75,43.19,13.9,31.25,1.21,25.1,8.53,20.35,21.25,27.26,29.23,40.22,33.39,32.87,29.18,46.86,39.86,7.83,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,59.18,93.98,52.57,0.0,45.7,46.7,84.25,70.89,55.33,88.78,75.39,68.72,57.69,49.68,48.93,90.0,32.6,80.21,34.68,0.0,45.66,96.17,62.87,88.2,55.75,49.24,32.59,0.0,29.53,11.93,34.27,62.82,48.58,38.08,115.95,56.95,24.11,61.2,14.77,41.44,83.85,114.39,68.0,40.55,49.71,69.81,66.6,48.58,59.6,19.46,17.76,68.0,43.23,17.56,73.75,34.95,11.75,60.67,94.82,3.96,78.83,101.66,80.38,46.11,37.64,66.24,71.01,79.67,58.34,49.82,59.4,19.17,27.28,47.63,42.45,59.25,94.91,69.67,43.0,12.46,104.1,71.34,75.01,69.48,30.45,49.91,5.61,46.23,15.15,35.13,34.74,45.75,53.96,67.78,65.09,58.55,49.55,90.4,65.86,23.92,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,77.64,134.63,76.05,5.85,68.07,68.11,116.88,105.7,90.47,117.77,93.27,92.92,86.36,92.98,54.69,122.1,52.7,94.59,59.65,0.0,63.52,107.52,84.28,112.24,75.19,83.2,57.22,4.73,55.68,39.67,28.49,78.07,73.78,53.84,147.35,84.27,33.01,72.54,24.8,60.07,104.79,140.74,91.14,58.69,59.93,88.02,93.81,83.15,83.27,38.18,38.01,85.17,72.26,39.39,94.45,54.94,24.44,85.27,130.34,21.68,92.61,141.2,108.12,64.49,54.71,90.06,99.72,123.71,73.98,58.7,77.45,33.55,27.48,69.72,64.19,92.37,126.57,99.89,68.54,32.23,145.2,102.37,95.92,80.42,49.59,73.2,19.66,61.02,29.76,49.36,64.64,66.77,79.04,98.15,86.82,74.51,84.63,100.04,82.52,30.34,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,85.85,138.36,93.33,31.32,80.37,71.81,112.11,126.12,93.31,114.11,120.47,100.61,87.04,95.83,42.27,129.68,61.27,85.91,72.09,0.5,76.31,103.39,95.58,93.09,81.77,89.65,78.76,21.89,76.08,37.19,36.34,81.94,79.15,72.36,147.92,97.64,36.77,67.35,40.8,79.04,106.7,126.76,94.06,71.23,72.41,100.15,100.54,88.8,95.24,54.05,56.57,89.31,81.88,41.3,101.42,62.56,39.45,98.89,133.01,37.87,85.97,127.49,109.63,70.75,57.75,102.51,111.83,129.24,80.19,60.07,66.27,39.15,45.68,78.15,76.94,90.87,138.49,104.37,68.71,56.91,152.51,109.77,95.67,97.7,51.21,74.01,33.86,73.21,33.16,61.77,79.61,67.36,81.84,112.55,97.11,71.5,94.78,100.58,77.83,49.3,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,99.31,167.69,96.37,45.52,100.18,85.43,101.79,132.76,101.47,120.57,131.69,109.86,105.32,116.57,45.62,133.71,83.49,83.48,87.12,27.86,102.62,110.61,113.83,93.98,93.26,84.1,84.45,23.55,93.36,48.45,47.4,91.17,84.45,92.23,139.3,110.56,77.16,71.49,48.74,78.03,117.2,115.65,106.1,75.9,90.37,103.69,110.09,100.33,107.51,70.33,51.26,93.37,89.05,64.23,112.96,73.87,45.29,118.92,135.08,73.3,106.76,136.28,111.46,71.93,73.67,94.54,118.69,134.52,92.5,73.55,69.45,47.26,38.76,73.69,96.97,102.79,147.13,108.09,98.88,88.74,159.51,110.47,106.83,95.44,57.2,85.07,42.44,87.02,51.23,64.65,97.14,67.43,93.59,123.54,103.2,84.86,103.55,102.98,95.39,72.91,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,86.35,162.28,91.09,41.39,100.85,102.3,96.28,113.99,99.38,115.59,130.72,103.2,116.04,113.17,64.2,151.88,87.23,87.06,95.53,24.13,104.37,106.89,93.67,94.87,92.97,80.8,82.15,45.5,80.12,68.7,47.29,93.69,92.76,78.62,122.25,97.34,95.28,73.62,65.52,86.45,117.66,100.0,103.24,88.28,93.53,98.09,103.23,87.32,104.48,55.98,51.48,85.81,90.69,81.11,105.1,84.02,52.63,137.23,126.05,80.95,115.18,120.85,112.13,71.75,63.94,95.68,124.1,116.86,89.94,76.91,72.82,76.46,61.57,64.67,76.18,98.86,137.92,102.84,101.62,84.57,143.32,92.97,88.18,94.03,68.35,83.98,36.49,89.39,80.58,81.07,97.39,81.01,98.31,120.02,105.22,100.91,103.04,105.76,89.71,88.38,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,59.2,131.98,74.34,21.58,81.12,82.78,75.25,85.49,84.59,100.3,101.83,80.93,94.09,87.79,59.21,117.83,72.16,73.68,74.04,42.58,92.33,102.65,82.86,71.61,80.78,77.15,68.44,39.38,64.65,71.78,39.28,75.46,83.39,60.13,107.38,60.07,77.55,60.61,67.18,88.77,91.18,77.58,80.45,73.12,77.58,65.95,85.05,77.54,86.64,53.79,60.31,78.72,80.54,64.93,92.39,72.46,51.33,111.65,91.71,71.07,101.48,98.23,87.09,65.86,60.8,81.7,84.74,94.78,78.26,79.19,47.14,62.09,63.43,50.5,60.46,83.84,124.66,76.27,80.34,72.97,104.75,63.76,67.18,84.91,65.14,71.48,44.99,78.14,71.55,78.74,84.38,72.41,85.18,100.1,83.42,74.46,68.79,86.63,60.59,84.96,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,32.91,71.44,49.43,15.72,49.98,54.46,50.22,45.79,48.22,57.64,60.17,48.85,47.92,49.93,34.22,66.19,36.48,51.8,37.53,36.73,52.39,61.79,48.37,45.15,45.9,42.74,37.64,24.52,33.17,50.87,24.25,58.17,42.75,41.62,74.14,35.39,50.35,30.16,43.35,51.19,54.84,37.72,40.52,47.75,52.23,36.13,54.41,43.56,54.25,37.24,40.79,45.22,50.31,33.68,53.81,44.73,33.16,65.77,52.55,55.31,56.14,60.33,51.1,47.02,36.15,47.53,48.51,54.67,44.53,44.77,30.65,34.02,37.07,39.81,36.47,42.02,71.88,44.18,39.75,44.77,60.51,41.91,43.32,52.97,32.16,37.18,39.02,54.23,40.59,47.2,48.79,45.86,46.9,59.58,40.51,46.63,42.76,54.38,36.77,50.41,,,,,,,1.02
