days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,,,,6.59,6.46,6.81,5.98,5.97,7.38,7.08,5.64,5.87,6.97,5.7,6.86,3.88,4.67,9.78,6.43,4.62,7.58,8.32,8.51,6.11,7.57,8.59,7.81,5.35,5.25,4.78,5.83,5.66,4.53,4.18,4.94,6.18,6.08,6.97,5.62,5.81,5.65,5.1,4.99,6.0,5.45,4.94,5.06,6.43,4.6,7.44,4.82,5.48,6.41,5.02,6.59,6.22,2.59,2.69,6.02,5.64,4.97,5.94,6.52,7.91,5.98,4.93,7.64,5.55,7.51,6.35,6.83,6.54,6.8,6.8,6.74,6.07,7.37,4.41,4.64,5.03,6.61,4.72,6.8,6.69,5.1,5.45,5.2,4.24,6.36,6.87,7.39,7.51,4.85,5.48,6.15,6.74,3.79,6.17,8.12,5.34,5.4,6.84,4.67,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,3.79,4.1,2.29,0.0,5.54,3.05,7.96,0.99,1.81,6.6,2.61,0.0,1.57,6.39,2.39,0.0,2.91,0.61,6.05,3.48,3.61,0.34,5.79,3.59,3.13,6.24,1.77,3.51,4.18,5.95,5.01,3.89,1.57,4.16,5.96,5.14,0.0,0.0,4.21,0.0,0.27,0.59,2.09,0.58,0.0,1.07,1.24,4.19,0.0,0.89,2.31,2.6,2.61,2.14,6.15,4.38,5.12,1.99,2.28,7.3,5.28,7.83,1.68,2.74,0.91,2.62,1.79,5.34,0.0,2.85,1.06,0.0,0.0,0.16,0.0,1.34,5.92,3.34,3.25,5.05,1.77,7.95,1.54,0.52,4.72,0.65,0.6,4.2,4.66,2.84,0.94,2.68,4.71,3.31,3.12,4.0,0.0,2.84,0.55,1.74,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,15.34,15.71,7.31,0.0,17.54,11.59,29.93,5.18,7.61,22.32,10.36,0.0,9.16,22.4,11.62,0.0,13.09,5.07,22.07,12.62,12.82,3.6,21.53,13.67,14.23,22.84,9.68,13.44,15.9,22.95,18.07,14.7,7.61,15.93,20.12,19.45,0.0,0.0,15.67,0.07,3.93,6.89,10.74,5.31,0.0,6.72,5.08,15.25,0.0,7.78,10.26,9.94,9.99,7.66,20.18,15.31,18.71,8.57,8.55,26.67,19.48,27.28,6.98,12.01,4.03,11.8,8.58,18.65,0.58,9.66,5.05,0.0,0.0,1.63,1.86,5.56,23.97,13.65,14.38,18.95,8.12,28.89,7.63,4.49,15.4,3.34,3.79,16.73,18.04,12.22,3.38,11.48,17.65,12.2,13.12,16.56,0.0,13.28,2.48,9.13,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,36.29,37.39,12.84,4.35,38.08,28.53,69.34,11.41,24.65,49.94,18.99,10.65,28.18,47.8,29.42,0.0,37.31,20.81,49.64,29.47,32.04,13.79,50.06,30.67,37.75,56.97,27.08,35.82,34.55,55.19,41.96,38.12,22.68,38.29,48.64,49.9,0.0,0.59,32.95,10.05,16.06,22.66,29.11,18.09,3.57,17.87,15.39,39.54,0.0,28.8,23.46,28.79,24.42,22.34,46.63,42.9,38.89,27.08,19.91,57.43,39.25,64.18,12.01,30.26,13.27,29.62,22.36,43.63,5.54,23.07,12.97,3.62,0.0,7.68,14.09,15.19,59.54,33.54,37.12,44.73,24.43,65.93,23.56,14.74,34.59,12.98,14.95,40.01,34.83,30.11,11.26,30.5,47.58,30.45,31.25,37.67,1.39,34.68,11.02,17.65,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,64.37,61.63,30.94,18.45,59.05,54.61,109.88,24.22,41.85,77.52,29.44,30.15,61.32,78.52,51.18,7.71,67.15,44.75,82.93,53.42,62.43,33.8,76.33,53.93,72.69,96.73,49.54,59.78,58.95,88.15,72.13,58.92,54.38,63.05,67.26,80.67,0.0,22.37,62.38,16.52,28.74,38.51,53.27,37.87,15.24,40.01,40.01,68.4,6.36,56.51,44.6,43.28,40.9,40.98,70.96,76.2,62.06,52.08,40.41,81.09,72.83,102.36,36.11,44.53,27.88,46.58,46.11,68.66,27.88,48.96,31.38,21.11,0.0,20.49,33.93,32.26,102.16,58.12,70.6,73.84,40.92,93.69,44.26,29.45,65.3,25.45,28.72,64.91,59.78,46.46,26.12,56.91,76.25,69.02,52.02,67.17,16.37,65.99,29.6,25.29,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,85.99,90.07,53.09,32.33,74.3,78.25,136.2,27.23,45.77,114.46,54.6,37.43,105.46,90.58,58.29,27.74,94.85,70.75,117.31,78.24,88.36,55.26,95.63,65.36,103.74,114.08,77.97,92.67,84.09,117.1,86.67,83.85,73.22,81.74,77.15,109.34,1.22,35.06,84.29,31.72,44.05,58.6,63.68,43.59,31.12,59.38,52.88,74.99,16.13,88.82,59.03,62.25,56.95,60.01,87.63,94.43,82.49,77.89,54.62,94.03,95.06,127.08,55.03,62.93,37.63,65.22,63.97,87.18,50.81,80.81,53.99,45.61,9.07,52.63,51.73,54.24,137.24,82.22,94.21,85.02,64.22,113.15,72.41,42.48,75.29,56.24,57.63,91.14,75.4,67.09,56.63,66.23,88.49,97.72,78.38,73.3,30.43,80.83,68.27,23.48,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,93.2,107.2,68.22,48.05,77.81,76.65,133.08,26.17,48.76,111.84,76.73,48.71,108.68,89.32,62.81,34.68,93.93,73.89,113.62,57.28,97.47,59.94,101.88,76.75,111.83,103.76,82.43,96.13,103.76,132.96,97.09,92.45,78.51,83.63,94.2,116.66,29.03,46.92,88.4,33.58,73.57,83.89,83.9,46.13,33.96,73.19,59.11,74.19,25.87,91.52,74.65,64.56,63.82,74.69,86.02,96.86,90.95,72.61,46.57,103.14,115.37,119.45,59.92,74.84,36.09,79.41,72.31,102.81,49.48,83.54,58.24,51.66,37.3,43.24,57.02,53.46,135.96,106.66,93.78,91.46,80.8,113.38,84.11,51.98,75.24,61.44,67.83,88.21,79.18,77.53,83.96,66.59,110.89,102.99,75.99,87.69,41.57,86.87,61.31,42.33,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,116.94,119.25,83.34,64.32,80.23,87.06,139.82,49.07,59.54,123.34,89.68,65.37,110.4,89.53,78.34,52.78,115.07,90.26,140.89,65.23,104.04,55.24,105.01,85.69,111.6,104.11,106.39,103.94,125.55,145.28,117.27,107.02,92.61,99.7,105.45,126.89,51.68,53.26,86.01,24.31,93.16,79.34,99.12,63.98,48.13,93.35,63.39,90.42,32.93,104.24,82.83,84.89,86.72,79.0,92.93,110.23,111.48,73.25,55.36,121.77,133.04,122.73,69.63,89.33,33.14,96.81,84.5,111.84,66.06,94.07,74.55,55.91,39.51,39.35,65.5,73.6,138.18,106.02,117.55,99.37,83.13,126.49,102.08,67.42,75.95,71.27,86.85,93.98,103.2,77.61,88.99,59.96,110.68,103.57,69.4,109.9,52.49,74.18,63.95,41.23,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,104.16,97.07,85.38,49.33,90.24,100.5,131.94,60.2,79.14,119.83,82.84,68.02,98.21,79.47,62.16,67.62,102.25,86.09,135.11,62.07,101.37,49.94,88.2,68.91,118.77,108.33,121.48,110.96,129.42,129.79,105.99,106.6,99.92,104.82,101.1,128.72,60.57,73.26,91.84,42.51,93.01,69.77,89.83,61.92,46.52,101.28,67.17,95.7,32.64,90.99,88.06,92.94,104.24,91.96,97.57,118.69,115.79,103.27,83.16,127.08,122.63,113.37,69.7,76.05,42.16,97.54,99.15,109.77,79.84,93.1,77.39,53.89,44.37,39.27,86.76,69.16,116.8,96.33,113.78,100.4,72.64,120.27,108.97,77.07,98.75,69.68,81.9,80.1,100.53,79.7,74.15,62.63,96.85,92.28,64.74,113.78,65.23,71.22,71.12,47.48,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,85.31,81.31,72.67,40.87,88.1,102.9,93.04,49.25,84.37,98.05,73.08,48.5,79.71,62.17,41.03,58.53,77.23,76.23,113.88,52.47,87.84,47.55,60.03,61.1,116.99,91.69,112.47,88.8,98.68,84.99,92.08,84.36,82.98,75.09,86.27,111.54,54.2,72.58,79.08,49.42,86.63,59.44,69.8,50.2,40.61,89.98,48.28,82.29,43.34,71.02,78.95,67.76,94.97,75.07,83.21,103.13,86.51,103.41,63.9,101.48,87.02,89.98,59.5,57.14,48.92,87.85,79.04,97.5,73.35,76.37,76.53,60.09,41.25,45.75,80.58,69.71,92.7,82.29,73.35,83.32,52.61,94.13,91.02,68.09,88.6,71.23,63.08,66.02,90.42,66.39,52.7,59.93,76.4,69.82,57.66,97.16,71.0,52.61,61.24,52.95,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,43.2,55.67,50.84,34.14,44.0,53.42,49.51,33.88,53.64,65.34,41.24,29.18,50.0,35.45,22.8,41.32,47.83,55.12,71.43,30.17,49.32,38.43,38.11,36.44,65.45,55.35,63.94,54.29,49.44,46.81,46.26,44.77,42.81,47.33,48.05,63.58,31.59,53.34,45.55,34.45,50.72,35.67,45.29,29.18,23.42,51.87,30.68,42.71,34.5,38.78,47.82,46.3,53.18,46.89,53.84,63.05,48.59,59.36,24.22,63.41,48.22,49.79,39.46,37.69,28.15,46.92,49.32,49.4,40.37,47.05,45.61,46.78,26.84,25.23,42.42,38.45,49.89,51.55,42.27,48.23,36.27,53.09,49.91,46.02,45.06,48.38,33.58,39.16,56.72,35.75,34.4,33.47,48.37,44.49,33.72,55.81,44.06,33.64,36.47,40.01,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,,,,17.84,18.37,18.08,14.71,14.9,17.11,14.61,11.56,18.14,22.79,14.03,12.57,15.94,12.29,10.14,14.67,19.44,17.42,22.27,11.59,15.61,14.28,15.02,10.39,21.59,18.05,19.48,16.99,16.52,16.53,16.47,15.72,14.17,15.04,15.69,18.28,13.24,18.78,17.53,11.73,18.34,15.05,12.13,9.24,7.61,16.57,12.71,13.18,9.53,11.87,17.12,13.91,15.58,15.66,18.37,20.74,13.88,20.31,8.32,18.58,18.0,15.33,13.27,13.38,9.52,16.44,17.62,18.99,13.83,16.68,13.58,13.48,8.56,9.37,13.49,14.3,17.8,17.87,14.15,14.99,14.0,16.36,14.07,15.35,13.65,16.16,13.23,13.96,16.42,14.23,11.44,9.59,17.21,18.33,13.13,15.32,16.39,12.96,11.46,14.48,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,,,,8.35,7.63,7.3,6.07,7.1,6.61,5.69,5.29,6.66,7.87,5.46,5.42,6.02,5.61,5.46,6.58,8.06,6.12,7.57,6.13,6.58,5.9,6.63,3.9,9.01,6.27,7.85,6.83,6.11,6.16,6.66,6.19,7.12,6.56,7.19,6.89,4.87,7.45,7.96,5.56,7.61,6.29,3.9,3.32,4.09,6.94,5.35,5.81,3.65,4.6,6.54,4.73,6.49,7.41,6.08,8.3,6.15,7.64,5.25,6.79,6.94,6.36,5.71,5.23,3.97,8.13,7.91,8.18,5.52,6.67,5.67,5.14,4.18,3.69,4.7,6.09,7.05,6.64,5.45,6.34,4.53,6.02,6.12,5.86,4.76,6.5,7.09,5.36,6.63,6.88,4.85,4.06,6.09,9.02,5.75,4.94,7.45,5.72,4.48,6.14,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,4.12,2.18,1.38,0.15,3.07,6.7,4.34,4.55,8.25,1.66,3.56,3.41,4.67,2.42,1.84,0.84,5.08,0.0,0.5,0.04,2.85,3.4,5.44,1.09,6.48,1.97,3.36,3.34,7.36,3.0,2.25,4.5,3.81,3.51,4.41,5.68,1.37,5.38,0.0,5.5,5.12,4.03,2.86,6.59,4.61,3.75,4.71,0.0,4.71,5.25,1.1,1.27,5.38,4.27,1.44,1.65,3.0,7.54,4.99,0.0,4.74,5.85,4.39,0.0,3.67,5.86,2.66,3.16,4.37,7.08,5.6,3.55,2.78,6.48,3.85,7.87,2.07,3.0,3.42,4.5,3.46,0.0,5.17,0.64,0.4,0.29,1.48,3.42,1.63,0.0,0.0,0.89,3.13,3.27,0.7,1.52,0.0,5.87,2.01,0.12,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,15.01,7.76,7.68,4.63,12.66,23.86,16.24,15.98,31.19,8.28,12.42,12.43,19.58,10.66,7.42,6.65,19.85,0.0,3.07,3.91,11.79,12.86,21.0,4.01,22.87,8.62,14.18,13.36,24.13,9.98,10.84,17.34,14.72,12.78,15.84,20.23,6.75,21.2,0.05,19.04,20.33,15.87,14.41,25.29,17.51,11.94,18.92,0.0,18.69,18.99,5.01,6.37,19.99,17.6,7.57,5.76,11.6,25.83,19.54,0.09,17.08,20.31,17.28,0.0,13.28,21.07,8.4,12.93,15.86,24.69,19.38,13.08,11.61,23.54,15.84,27.77,10.98,12.03,12.34,18.26,13.97,0.0,19.93,3.65,4.37,2.78,8.36,15.25,8.62,0.0,0.5,6.45,11.97,15.0,3.54,8.94,0.0,21.7,9.25,0.75,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,37.3,22.51,24.92,15.93,31.96,48.0,35.97,31.28,69.39,26.23,31.97,30.9,37.43,24.06,22.94,13.91,47.97,0.0,8.59,13.59,34.15,31.9,47.43,16.18,51.33,23.4,33.67,32.41,50.32,18.25,30.49,40.82,33.78,30.19,38.16,48.37,19.88,47.05,8.05,43.02,45.44,35.23,31.42,56.49,38.65,26.74,41.84,0.0,41.3,45.96,18.13,22.71,46.24,44.19,21.93,15.6,29.39,56.84,47.67,6.75,36.26,51.7,36.51,0.0,31.77,44.71,21.43,30.58,39.09,57.41,43.72,30.26,32.69,52.87,37.43,56.52,27.58,39.16,29.55,47.96,36.33,6.11,46.24,9.52,10.66,9.29,19.88,39.14,23.03,0.0,5.81,17.73,28.13,38.76,12.47,22.57,0.0,46.57,23.72,4.3,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,65.9,47.53,53.37,38.46,55.74,73.54,70.52,61.85,107.79,50.09,55.12,54.46,54.96,53.77,42.56,22.22,85.17,7.43,25.15,26.6,68.0,58.82,80.19,28.65,85.52,40.5,64.75,61.54,77.01,36.99,58.3,73.65,55.43,50.2,69.77,83.61,36.22,78.98,24.32,81.79,78.79,56.06,54.44,89.89,64.96,47.4,65.52,6.99,55.35,76.48,38.66,44.68,74.41,72.78,40.45,23.61,55.32,95.88,73.87,18.41,68.89,85.77,63.32,1.11,61.5,78.06,49.68,60.63,74.65,97.48,64.58,57.67,63.4,85.47,59.18,87.32,47.35,59.44,50.54,77.16,49.76,20.0,68.26,14.28,29.01,25.8,46.97,69.23,32.71,16.01,21.16,34.17,48.9,67.82,33.11,38.84,10.98,79.18,36.65,13.6,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,84.36,61.84,76.85,43.5,80.77,102.79,101.36,81.61,133.49,81.24,83.64,75.46,75.67,81.6,60.58,25.31,109.35,17.62,59.04,53.14,99.75,75.81,95.89,45.09,120.94,67.01,93.76,81.36,98.3,59.85,75.64,103.79,91.93,56.03,98.87,115.82,48.51,91.78,32.95,95.13,100.23,87.05,61.96,117.78,86.67,69.41,90.17,16.6,59.44,94.26,65.82,61.05,96.96,95.95,51.77,55.48,92.45,111.47,89.78,43.51,108.23,110.27,92.56,3.24,93.06,106.63,78.72,74.41,116.4,131.96,67.74,78.59,88.88,108.63,85.55,111.39,73.54,75.18,63.86,94.99,62.48,30.05,102.22,26.16,54.4,37.24,72.26,99.55,48.86,42.34,39.11,55.2,67.87,93.28,45.45,52.12,24.82,103.89,50.53,12.5,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,80.07,71.74,91.65,47.18,82.23,106.6,113.77,85.34,145.53,74.24,101.65,79.52,90.09,89.32,69.6,37.12,107.03,31.65,76.51,63.65,94.76,78.13,100.5,53.65,120.48,80.92,97.69,80.08,112.13,59.69,80.2,123.1,92.27,65.68,103.9,108.43,45.79,93.31,45.38,102.98,109.84,98.25,71.89,110.11,91.25,76.1,96.93,30.66,55.97,102.73,81.6,54.7,104.33,82.25,58.12,72.55,108.33,108.82,98.11,47.45,120.75,120.24,104.34,6.83,103.13,116.76,83.33,72.09,129.53,131.42,72.72,81.65,83.55,111.21,77.33,106.15,83.41,85.95,72.08,85.68,85.22,45.63,108.37,48.23,60.51,39.02,78.2,111.27,64.36,54.42,49.79,75.67,73.6,108.08,53.97,56.07,33.99,96.78,73.35,11.1,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,94.16,96.56,112.77,77.73,79.15,115.93,120.69,86.04,142.65,71.19,130.38,84.38,103.16,93.78,62.24,49.21,107.17,46.74,94.14,74.14,105.77,86.61,98.51,68.03,120.23,101.04,122.85,100.64,135.8,67.61,90.72,149.17,82.13,84.35,104.63,124.33,59.1,114.25,35.52,118.94,100.12,113.64,92.51,121.74,87.89,90.73,106.15,40.56,69.49,115.05,111.01,70.86,120.2,93.39,66.91,77.21,118.36,115.62,108.64,53.28,138.87,129.41,119.05,19.13,94.52,129.76,97.15,83.12,139.56,121.53,80.01,92.63,71.54,114.8,85.52,107.36,103.2,93.75,85.65,84.71,97.82,59.81,111.16,60.74,74.8,58.98,94.09,126.46,79.65,67.88,56.7,80.17,76.17,117.27,74.51,72.76,50.34,104.5,86.56,18.67,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,91.51,114.57,125.21,91.12,84.11,107.1,107.96,79.99,138.37,88.47,123.98,71.65,94.54,88.57,59.29,69.98,103.96,58.31,95.2,95.44,92.93,90.13,97.57,77.54,107.1,92.45,124.52,80.47,131.72,60.78,103.82,136.29,88.13,81.37,108.51,120.05,56.63,123.7,44.25,120.53,94.57,112.54,93.98,116.92,80.03,87.23,102.89,40.11,92.63,105.36,116.19,58.49,103.24,98.96,77.62,86.35,119.81,104.4,105.88,50.61,147.83,113.6,109.2,38.1,87.38,127.41,93.0,91.4,122.44,119.76,88.31,80.74,72.27,99.59,90.43,88.39,112.73,105.76,80.2,73.77,90.97,70.08,119.61,76.14,75.85,53.32,94.3,117.41,81.06,78.54,70.56,78.2,88.04,111.11,80.46,74.53,56.3,116.23,89.77,31.08,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,72.99,101.06,95.48,71.5,71.75,84.2,75.94,71.61,116.66,72.02,108.0,49.64,76.0,74.01,56.94,67.08,87.3,61.57,84.1,78.15,80.47,74.5,79.08,57.84,69.48,66.82,99.24,74.07,96.88,47.2,70.65,126.56,84.65,69.67,89.56,83.62,48.92,92.92,43.61,102.39,87.51,86.55,57.42,91.83,77.89,71.34,85.83,53.48,76.01,95.59,102.3,60.21,67.51,72.69,69.82,74.6,104.51,93.03,77.73,48.77,116.21,95.87,77.59,43.99,79.27,101.66,81.1,79.5,83.16,102.55,62.84,60.82,65.11,80.46,64.02,69.6,97.35,103.12,64.76,60.95,80.04,63.44,93.55,59.55,54.7,46.67,95.71,95.88,58.35,70.94,63.78,73.84,67.68,88.33,61.38,70.96,60.63,104.44,73.89,41.05,,,,,,,0.9
