days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,,,,5.62,4.62,5.49,5.98,6.75,9.38,5.38,6.18,6.6,3.43,7.52,7.31,5.2,6.11,5.83,6.8,5.69,5.9,3.96,4.65,7.0,6.72,5.48,4.76,6.95,3.99,5.01,8.65,7.81,6.05,6.34,6.77,7.85,5.74,7.44,5.87,5.57,6.07,6.78,4.55,6.59,7.52,4.71,4.94,4.39,6.64,4.88,4.47,7.2,7.2,6.21,4.69,6.37,5.08,3.39,4.67,10.02,6.63,4.34,8.1,6.48,7.33,4.47,8.06,6.48,4.67,4.11,6.05,4.45,6.59,5.43,6.78,6.27,6.14,6.39,5.85,5.18,7.99,3.39,4.51,6.03,8.29,7.86,5.68,5.16,6.26,5.45,6.83,6.5,4.88,6.46,5.82,4.13,5.17,4.89,5.1,6.07,8.06,7.96,7.68,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,2.96,0.0,3.27,6.51,0.78,1.67,7.64,0.43,0.0,4.26,4.34,2.36,4.17,5.2,2.32,0.0,2.18,3.27,2.19,1.55,6.92,1.68,4.43,3.76,3.55,6.82,2.63,2.98,1.23,5.84,11.43,1.2,1.04,1.33,3.56,4.31,4.07,8.69,5.97,3.26,0.0,6.5,1.31,5.89,2.23,5.68,4.62,2.87,3.7,4.47,2.2,3.18,2.48,5.8,2.54,1.37,3.27,0.0,5.89,2.24,4.39,3.53,6.73,6.02,5.36,2.89,6.88,4.68,0.0,3.31,2.79,5.03,2.14,3.48,3.67,2.51,4.03,6.64,2.32,0.0,1.62,1.77,5.17,2.82,4.91,7.11,1.42,0.05,1.75,7.7,3.39,3.52,5.13,0.0,1.85,2.08,6.11,0.0,2.25,4.56,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,11.67,0.0,13.72,23.21,4.93,6.43,25.17,4.51,1.84,18.12,16.08,9.29,16.15,17.73,10.59,0.07,7.69,10.63,9.77,7.45,22.76,7.33,18.32,16.54,14.18,25.63,11.53,12.07,8.08,21.52,40.15,5.2,4.24,6.31,12.57,15.91,14.94,30.8,20.67,13.49,0.0,22.29,5.61,21.21,8.89,18.79,18.32,12.77,13.96,17.36,9.75,13.61,12.72,21.15,10.13,8.08,9.87,1.54,18.46,9.06,17.29,13.42,25.88,21.3,17.63,12.73,23.17,17.44,0.77,15.41,12.93,19.13,7.78,12.32,13.12,11.81,17.3,23.63,10.83,0.0,6.02,7.29,18.59,11.18,16.98,26.44,7.17,4.34,10.32,25.24,12.04,13.11,19.55,0.56,9.93,9.36,23.19,0.0,8.49,16.06,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,26.67,0.0,35.5,52.91,11.43,13.84,55.46,22.43,9.4,44.8,38.51,26.5,37.54,39.22,33.88,9.91,13.6,26.45,19.33,23.67,50.49,24.72,37.99,39.96,33.7,56.45,31.61,32.03,21.82,50.41,85.16,21.26,16.8,18.83,27.82,40.23,33.7,69.85,45.16,28.66,0.0,53.59,18.06,49.53,20.22,44.4,46.44,30.34,29.75,45.84,21.98,28.26,35.32,50.99,25.54,21.31,23.93,12.09,36.89,23.82,41.51,32.59,54.25,47.4,44.63,36.46,54.68,44.48,6.55,37.81,32.71,43.29,21.12,30.07,30.51,31.01,42.44,50.96,21.69,0.0,15.3,21.03,47.27,27.66,40.83,61.96,19.77,16.5,31.15,57.75,28.32,29.02,42.91,9.02,26.66,22.07,49.5,2.59,18.16,43.84,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,53.32,7.76,66.99,80.76,26.17,26.29,91.06,50.29,27.13,75.15,64.98,53.45,66.75,64.56,62.76,36.13,33.45,58.63,39.82,45.66,81.84,50.17,58.94,65.62,52.81,88.51,59.31,63.94,39.34,79.23,133.12,39.1,40.72,36.21,42.98,72.11,52.91,117.63,80.51,51.67,0.0,91.36,25.51,88.92,28.06,74.74,80.44,47.44,64.22,79.38,38.32,52.62,66.65,81.95,42.03,49.41,39.13,28.99,66.29,40.05,65.7,51.12,80.75,76.07,73.18,63.42,90.95,77.46,35.24,63.37,53.74,71.0,40.3,52.58,53.45,57.8,69.09,80.22,32.06,16.1,43.0,33.23,79.75,50.2,75.92,97.76,39.63,30.81,53.28,88.45,49.93,45.54,75.4,17.99,49.55,49.55,84.69,17.22,36.88,77.4,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,66.56,20.98,87.9,103.75,43.55,38.33,109.71,67.75,59.44,93.92,96.16,72.2,97.73,94.74,94.08,62.73,42.61,72.87,67.61,72.26,108.01,61.25,71.95,82.5,56.77,107.33,76.27,90.88,65.26,108.85,167.31,53.78,60.59,50.99,60.22,104.6,64.41,151.44,100.41,79.33,0.0,127.81,36.06,118.13,39.66,97.01,107.55,56.65,89.16,114.53,61.42,83.05,92.11,99.46,71.0,71.44,75.46,40.33,101.4,61.75,83.35,72.08,98.83,116.28,90.04,69.76,115.39,105.83,72.68,77.37,68.11,83.21,71.78,65.73,79.19,78.21,96.0,103.49,39.79,41.83,67.08,52.38,87.69,65.59,106.72,120.97,55.34,46.96,77.69,117.63,75.2,63.11,92.83,27.81,68.71,66.84,121.37,42.35,42.81,100.41,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,69.06,27.98,87.14,101.8,43.27,62.03,106.15,72.75,85.89,105.64,110.59,67.79,97.56,101.46,94.36,62.61,59.98,75.89,66.57,85.52,105.06,70.06,72.88,82.52,53.6,109.16,81.94,83.86,67.46,98.79,141.62,69.9,80.79,55.14,73.01,97.37,60.45,150.23,105.1,81.77,19.66,139.74,36.2,110.29,56.49,103.19,110.39,56.77,99.52,129.11,78.19,97.39,103.23,87.85,72.46,69.88,75.41,56.05,98.54,73.13,86.95,76.21,105.42,126.92,103.45,69.59,121.28,112.71,77.56,87.54,82.04,88.69,89.64,81.94,79.4,70.31,100.39,109.22,51.79,46.24,71.23,71.42,93.83,61.86,104.17,121.15,56.51,49.21,75.84,125.87,84.4,69.72,95.46,45.99,79.85,59.7,125.05,68.64,38.58,91.19,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,76.38,43.74,85.7,107.06,65.77,67.78,121.53,85.92,89.56,117.24,118.88,90.32,87.98,114.88,112.83,54.68,76.73,89.45,74.29,102.11,104.51,85.0,89.85,72.48,71.68,111.27,89.01,85.85,58.95,101.37,141.16,73.43,96.1,66.77,90.01,94.31,76.18,146.35,99.72,88.72,13.35,137.76,35.2,131.11,77.61,105.34,118.73,65.34,115.81,133.93,98.37,101.79,110.26,116.31,71.25,77.67,83.5,54.17,94.97,92.43,88.37,81.31,99.82,125.0,98.08,74.7,120.62,119.77,89.58,100.68,78.97,76.79,84.99,98.78,93.26,63.21,115.82,130.96,78.17,50.23,86.89,86.99,84.11,56.45,111.65,121.69,73.5,62.46,74.37,129.46,86.89,74.03,106.31,47.0,83.05,72.33,138.74,75.54,36.81,101.52,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,79.37,44.52,100.29,97.69,90.17,74.25,126.56,85.64,102.96,115.45,110.11,106.26,84.3,119.62,106.51,62.87,57.21,92.97,78.04,114.24,100.81,63.99,84.52,66.25,97.32,110.06,106.22,87.51,62.93,102.94,131.53,61.87,98.71,75.55,98.34,91.74,75.24,133.22,108.25,73.97,42.3,131.94,55.73,110.37,94.67,109.52,104.86,73.67,103.99,119.12,91.92,107.33,111.22,119.66,68.46,97.89,88.05,67.47,92.07,86.64,82.18,70.62,96.42,110.98,91.4,83.33,106.39,114.98,107.63,99.09,84.21,72.57,86.77,112.44,99.64,65.95,113.73,144.41,91.6,46.94,99.8,76.36,80.41,42.6,101.91,119.31,89.84,79.02,75.03,123.55,84.39,71.06,108.19,59.6,74.97,73.98,136.82,74.47,32.62,120.32,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,68.38,47.58,87.55,81.23,67.01,69.69,96.83,80.33,93.11,90.12,87.93,89.31,60.24,96.08,88.63,51.55,37.39,83.29,61.13,103.14,79.24,41.4,74.6,53.54,65.98,91.69,90.76,67.91,65.51,75.89,106.92,58.2,71.33,74.27,86.01,76.81,65.43,102.88,71.11,77.47,54.21,106.28,60.94,88.62,78.97,88.06,88.91,72.14,87.16,95.32,70.29,88.62,94.82,96.14,56.06,89.43,75.54,64.4,86.57,63.8,70.8,52.89,76.53,92.61,79.5,73.27,86.87,95.12,85.08,73.35,72.75,67.37,73.75,107.38,80.81,57.39,92.6,105.94,81.26,45.22,89.84,60.61,72.99,32.88,81.66,88.43,72.44,62.1,77.27,104.42,86.74,63.48,93.9,50.21,63.46,66.07,97.95,57.6,27.56,110.91,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,46.37,30.74,51.99,36.06,38.88,45.94,46.44,50.32,54.74,43.69,58.77,50.77,35.01,52.2,53.46,34.67,18.74,43.94,30.94,54.98,49.11,24.59,47.28,34.52,38.9,49.34,54.72,46.34,37.47,50.35,64.45,30.71,36.85,49.89,50.43,52.76,37.91,54.95,42.04,40.79,32.75,60.67,49.29,49.33,51.61,48.1,61.29,45.03,50.45,57.84,39.16,47.97,55.26,58.05,47.08,60.02,48.89,38.4,49.1,27.64,42.71,32.23,47.59,55.98,47.22,44.93,50.06,56.54,45.05,48.56,38.34,37.52,44.68,57.8,47.94,35.45,56.15,56.75,49.58,33.56,50.54,36.14,45.18,22.5,45.52,43.3,45.18,32.15,44.69,60.73,50.13,40.94,58.74,27.74,42.55,38.89,55.78,35.78,21.87,49.29,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,,,,14.47,10.79,18.26,12.15,13.31,18.47,15.27,17.59,16.12,13.96,20.17,15.67,12.27,20.15,13.62,13.7,9.23,15.3,11.17,17.2,18.98,10.28,15.45,10.81,12.87,15.76,16.62,16.59,13.01,15.38,18.53,9.91,13.12,18.7,16.8,17.36,13.84,21.68,14.79,14.12,12.1,19.25,12.7,18.3,15.41,15.23,20.82,15.1,16.13,17.76,13.75,16.34,18.04,18.85,17.77,18.54,16.8,13.26,16.01,11.44,14.9,14.18,15.72,17.94,15.95,13.65,15.22,19.49,15.36,14.47,11.57,14.62,13.95,18.54,17.38,11.31,18.86,16.94,17.73,13.17,16.31,9.99,12.8,10.5,13.66,15.17,17.66,11.9,15.14,21.15,18.87,14.42,19.32,13.76,15.61,13.96,18.37,12.28,12.06,14.5,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,,,,5.48,4.05,6.63,4.93,5.06,7.26,6.7,6.83,6.58,5.11,8.48,6.69,5.5,7.48,5.18,5.81,4.16,6.32,5.38,5.78,7.32,3.67,5.95,3.57,4.76,6.38,6.67,6.09,5.84,6.29,7.37,4.69,4.59,6.22,6.1,6.99,4.39,8.68,6.54,4.5,6.18,7.88,5.1,7.64,6.88,5.77,7.28,5.82,6.46,6.09,4.96,7.22,6.7,7.31,6.81,7.28,6.06,4.14,5.93,3.65,6.12,5.22,6.87,6.32,6.75,6.3,5.88,7.46,6.53,3.83,4.69,6.29,5.64,7.14,7.26,4.19,8.05,6.46,7.35,5.7,5.68,4.4,4.93,3.98,5.67,5.28,7.95,4.18,5.03,8.72,7.23,6.56,7.76,6.18,5.83,6.13,8.07,5.3,5.47,4.73,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,4.73,4.6,2.04,0.0,6.59,2.77,4.19,3.15,2.84,0.29,4.13,3.69,0.45,4.88,1.42,1.16,2.18,0.39,0.0,3.54,0.0,3.36,2.47,2.83,6.53,0.49,5.03,0.76,2.18,5.14,0.69,7.78,6.64,2.5,0.98,1.5,1.1,1.29,2.69,0.0,1.82,6.96,2.67,0.0,2.1,5.31,4.75,1.57,1.73,4.51,5.27,3.46,2.35,0.12,4.23,5.23,4.16,2.29,1.68,1.98,7.85,4.64,5.81,7.06,0.1,5.73,6.06,3.34,5.58,4.45,0.0,3.93,3.52,0.0,6.37,0.0,2.23,4.24,0.0,4.97,0.0,3.78,1.3,0.0,4.25,1.8,3.42,2.81,7.12,1.02,1.95,4.82,1.74,0.0,6.45,8.48,7.25,3.35,7.53,3.44,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,18.44,18.53,8.06,0.0,23.69,11.5,17.33,12.35,10.64,6.3,14.29,14.65,3.87,18.13,8.4,4.25,8.99,5.83,0.0,16.36,0.0,15.69,9.99,11.62,22.45,2.9,19.71,5.52,10.07,16.74,2.54,27.73,23.68,11.07,5.13,7.35,3.14,7.44,9.63,0.0,6.09,25.69,12.1,0.0,7.69,18.1,18.0,7.75,6.91,16.13,15.99,12.58,10.47,3.86,15.72,18.47,14.27,9.0,6.87,10.23,26.43,18.66,21.55,25.19,2.28,21.08,22.33,13.09,21.19,15.54,0.0,13.7,14.45,2.55,21.97,0.0,9.51,17.36,2.4,17.94,1.7,13.5,5.76,3.12,15.69,6.26,12.68,11.44,27.94,6.75,8.37,18.36,7.02,0.0,24.26,30.82,24.05,11.54,25.44,13.13,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,41.64,43.74,23.94,0.14,50.51,30.06,39.93,27.63,27.87,21.48,32.24,39.58,14.13,43.2,27.96,14.82,21.96,13.17,0.0,32.27,0.0,36.38,22.83,33.58,50.55,9.12,49.3,22.68,28.71,38.42,9.55,60.57,53.7,34.66,13.89,25.84,14.67,17.78,26.06,0.0,19.91,56.94,25.95,4.36,20.98,42.62,42.23,26.28,18.61,27.61,37.06,30.48,30.16,11.43,36.08,44.35,34.11,23.11,25.11,28.47,65.35,46.01,48.44,55.9,8.07,46.09,51.03,34.81,49.02,33.65,0.78,32.59,40.73,7.1,47.02,0.0,24.67,38.72,10.45,47.82,9.16,29.43,18.39,15.18,33.09,16.51,29.49,31.73,58.64,25.2,21.49,42.52,23.15,0.0,59.26,67.19,49.34,29.4,61.34,34.48,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,76.72,69.98,43.18,18.02,77.36,55.84,64.64,33.89,55.81,47.28,45.25,67.15,32.7,66.01,48.36,26.25,42.37,26.57,8.0,52.67,10.44,63.67,44.38,58.27,85.65,21.33,74.01,40.34,59.07,77.34,19.15,96.35,86.45,62.13,43.59,48.4,28.0,38.21,54.4,1.23,32.55,92.13,50.31,4.83,49.3,72.39,82.84,50.84,38.47,49.04,62.89,51.63,53.92,32.0,50.6,71.14,61.17,35.66,53.22,49.87,100.93,75.47,63.65,83.92,20.02,68.02,87.92,52.75,76.21,61.45,16.63,60.07,70.2,16.85,76.32,0.0,50.99,61.16,32.41,76.17,18.83,60.39,33.54,29.62,49.36,38.66,49.1,58.91,90.23,49.53,39.55,65.93,50.02,0.0,90.04,109.7,84.1,58.37,101.76,53.82,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,103.88,94.88,67.69,48.2,89.34,82.16,93.33,45.71,73.77,70.9,61.17,80.45,56.17,94.54,65.15,48.45,57.82,55.55,37.74,74.32,41.03,73.96,59.0,79.82,109.63,42.86,90.99,67.65,80.9,107.17,40.84,121.31,113.61,90.4,45.71,83.37,29.38,39.7,70.36,18.51,46.95,114.34,83.0,17.31,76.98,97.74,96.68,76.62,62.53,66.23,73.4,69.88,69.89,43.06,63.93,87.65,79.78,46.39,67.5,59.81,132.3,108.23,81.97,93.67,33.7,83.54,126.81,72.1,100.29,76.82,45.18,84.7,100.71,51.87,108.16,0.0,70.39,83.18,34.21,94.2,26.36,82.7,51.09,33.07,61.6,43.07,54.79,83.66,115.73,78.3,52.73,67.55,66.4,13.76,118.09,135.29,110.9,82.94,125.76,60.08,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,108.57,95.29,74.4,57.94,76.29,91.36,101.21,48.11,73.27,71.14,71.36,82.77,44.14,101.92,71.1,55.98,40.43,72.69,57.44,77.76,46.32,61.75,67.4,92.12,89.91,50.31,94.19,89.02,95.5,101.61,40.34,128.22,121.57,97.85,52.1,89.87,33.94,49.35,66.14,35.84,57.66,107.07,78.45,18.24,72.84,96.92,114.42,89.56,68.15,62.95,93.4,88.2,68.52,55.73,59.52,93.33,79.43,41.41,76.55,62.82,120.64,111.09,86.59,119.16,44.19,84.73,145.86,69.48,99.62,96.67,54.52,81.07,99.13,49.71,131.05,7.87,70.89,90.11,47.04,97.32,42.78,89.85,62.48,52.0,65.37,51.16,57.26,99.65,133.34,95.71,63.03,65.92,66.01,30.02,102.34,137.34,105.51,94.07,122.12,58.52,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,106.45,107.68,89.59,60.82,90.3,104.54,119.83,46.51,91.33,75.68,72.19,96.3,44.14,100.23,74.29,47.6,51.51,77.34,61.45,80.04,65.9,58.35,60.44,112.54,106.9,61.07,103.74,84.85,100.98,97.83,48.67,125.25,128.67,87.16,72.05,94.25,52.36,52.28,53.85,36.12,59.65,121.0,87.5,45.91,91.77,112.38,132.32,102.31,67.62,59.94,97.75,93.29,83.98,61.62,70.66,111.35,83.0,65.15,102.12,74.53,124.66,111.19,92.43,116.45,62.7,98.14,151.18,71.54,105.88,118.69,81.16,80.91,98.27,81.86,141.2,26.49,72.94,106.12,63.43,101.24,72.67,87.47,66.06,76.52,84.37,67.51,66.96,107.63,127.19,101.82,72.73,72.52,59.76,50.76,100.77,131.34,115.02,112.72,130.98,80.36,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,103.85,103.94,94.11,59.52,88.6,101.37,112.89,44.16,88.63,82.8,84.13,103.09,54.49,104.14,68.69,46.18,61.23,66.05,68.63,95.99,71.0,68.03,45.57,106.26,103.01,72.78,107.35,86.85,106.3,112.2,64.25,119.86,116.82,86.62,87.62,105.76,62.52,50.96,41.37,41.42,52.47,108.66,98.65,68.86,111.49,100.93,128.4,104.03,73.39,69.62,100.83,72.09,96.01,63.55,72.55,122.67,84.31,58.01,92.81,74.79,112.15,95.66,85.3,100.44,72.38,112.19,133.54,66.38,107.79,113.87,84.73,62.35,88.86,95.19,140.84,34.14,81.28,104.55,70.82,98.63,77.89,71.89,83.8,84.84,95.7,73.68,80.25,107.94,111.5,93.81,74.81,63.66,60.78,59.45,107.55,120.14,109.41,114.32,134.15,74.27,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,86.97,69.55,85.07,48.18,59.25,81.43,89.34,31.78,77.99,81.86,69.0,75.85,46.9,97.98,55.04,53.66,59.74,54.56,61.25,81.95,69.35,80.03,49.28,85.68,79.85,68.52,79.14,85.02,70.13,96.66,60.58,85.41,85.74,81.26,77.37,76.38,43.75,40.73,49.97,51.06,48.17,81.41,73.5,59.71,85.81,73.32,99.15,86.63,45.39,58.63,86.15,46.07,80.97,44.03,46.13,103.85,69.15,61.63,78.09,77.86,86.84,74.11,65.23,91.52,54.18,91.79,107.22,65.6,87.63,94.92,61.74,45.32,74.7,81.42,106.79,33.51,79.5,75.58,70.4,81.28,81.18,53.46,69.69,76.18,81.25,58.33,75.38,83.57,96.95,77.4,62.36,47.11,48.7,61.02,92.85,86.45,77.48,96.97,113.09,76.35,,,,,,,0.9
