days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,,,,6.26,5.12,5.64,5.06,5.44,7.88,5.44,5.05,7.35,5.84,6.19,4.37,6.79,5.23,6.97,6.32,5.76,7.57,5.82,6.8,5.75,6.0,8.05,7.81,4.42,5.95,7.25,6.05,3.84,6.93,4.81,6.27,6.68,5.62,3.81,5.8,3.78,5.26,4.79,4.93,6.47,3.96,5.54,7.3,4.21,7.13,6.98,7.56,5.63,7.07,4.74,3.76,5.38,8.38,5.38,5.05,6.62,6.66,5.6,6.68,6.48,6.77,5.71,3.18,6.13,6.84,7.49,8.59,5.98,4.57,6.1,6.86,7.07,4.96,3.46,8.65,6.69,6.66,3.79,6.65,6.28,3.98,4.6,6.25,5.28,7.0,4.81,5.68,5.57,7.02,4.56,5.84,4.83,7.22,3.17,3.93,7.34,6.93,4.71,6.36,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,1.13,1.11,1.17,3.49,1.75,0.65,0.76,0.0,0.0,3.54,6.06,0.0,3.67,6.66,2.33,4.03,0.42,1.96,3.22,7.62,2.82,5.82,3.17,5.21,3.17,6.46,0.0,2.57,3.16,6.66,4.47,5.97,0.45,3.88,2.61,4.94,0.0,0.21,4.4,2.97,5.08,2.97,3.36,0.0,2.68,0.07,0.0,2.37,1.68,0.0,3.28,3.67,3.47,3.1,5.62,8.3,6.92,5.74,2.65,4.37,4.15,0.63,0.0,0.71,5.85,3.26,4.06,2.86,0.92,1.59,0.64,2.95,6.57,4.5,0.0,0.0,1.8,0.0,5.61,6.55,5.51,6.31,1.96,3.92,2.08,1.91,3.54,0.0,3.09,0.27,1.69,3.18,0.57,5.55,3.03,8.42,1.6,6.94,4.75,7.41,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,6.17,6.47,5.99,14.2,8.17,5.19,3.4,0.0,0.66,12.91,23.72,0.0,12.81,22.5,12.46,15.09,1.86,7.38,12.83,26.51,8.85,21.37,15.27,19.84,12.66,24.11,1.85,11.93,13.55,24.79,14.9,19.64,4.48,13.8,10.27,19.6,0.0,4.01,17.99,12.43,18.55,11.42,13.21,0.68,8.57,0.94,0.0,8.94,8.59,2.28,12.83,14.97,14.32,12.66,21.14,28.56,27.57,20.74,11.77,16.51,15.35,1.94,2.05,4.52,20.51,15.13,16.45,10.84,3.9,7.72,3.45,13.18,22.47,16.61,0.0,0.0,7.11,0.15,20.39,23.49,20.2,22.27,7.36,14.73,10.42,8.63,14.3,0.0,11.2,3.55,8.58,11.72,4.72,19.09,12.69,30.48,7.37,24.49,17.25,26.44,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,14.28,18.91,18.09,33.06,23.79,17.72,13.18,2.66,11.34,29.15,53.27,0.0,33.39,51.07,30.72,35.86,18.33,23.96,33.0,56.82,26.88,47.53,35.04,50.11,33.85,53.8,9.64,35.61,38.75,55.46,29.61,43.28,18.7,29.93,22.68,47.9,0.0,11.17,42.32,33.55,37.81,25.46,31.05,4.62,20.33,7.29,0.0,19.92,22.37,10.1,33.78,38.38,35.29,30.26,46.05,62.1,58.08,46.29,28.31,35.49,33.95,10.38,8.49,18.26,44.37,39.57,39.07,24.88,14.83,26.31,18.59,29.52,46.23,41.33,6.67,0.0,26.4,2.14,43.33,55.61,49.98,47.96,18.01,35.84,27.76,23.88,31.75,0.0,28.74,16.09,22.94,32.95,17.6,45.51,33.3,66.72,18.86,60.12,39.59,54.64,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,35.26,42.03,29.73,59.35,54.14,39.64,21.1,15.48,21.56,49.32,84.22,0.0,60.3,84.01,58.69,68.96,47.25,45.37,49.38,95.54,57.6,74.9,57.53,85.86,61.84,106.17,25.17,75.25,65.12,85.82,51.67,66.69,39.53,51.33,33.27,77.22,2.36,24.08,68.2,70.38,69.4,52.21,60.4,16.67,39.27,14.85,0.0,44.02,41.16,24.82,62.33,63.96,51.79,56.84,68.38,93.02,84.07,78.8,47.96,47.18,59.64,35.1,21.01,43.41,71.08,68.58,73.04,42.6,41.04,55.45,41.54,51.53,70.24,76.57,25.69,0.0,44.53,16.01,68.87,85.19,84.15,78.56,32.67,54.64,42.89,43.39,60.44,0.0,45.02,32.46,40.79,59.32,43.96,77.43,60.63,106.85,45.58,95.51,66.92,77.6,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,37.75,66.09,42.46,80.83,70.86,66.21,35.5,39.36,40.63,62.89,113.48,0.0,67.23,110.27,95.46,85.55,67.3,70.26,77.95,123.18,70.35,91.24,75.59,112.14,60.1,133.36,37.58,103.37,78.75,93.61,70.87,85.36,54.72,81.04,45.73,90.07,18.22,58.04,81.49,107.23,101.64,69.45,73.1,37.1,66.5,25.0,13.02,63.9,57.6,44.18,80.44,80.04,64.33,93.98,101.93,110.95,111.31,101.7,69.93,73.4,83.4,49.86,53.07,70.05,96.63,81.73,111.23,71.28,69.48,80.51,63.34,72.79,87.87,104.14,39.14,0.0,62.66,35.91,85.08,100.93,115.25,108.79,64.9,74.36,66.42,69.36,84.65,14.89,52.49,52.79,56.11,76.42,64.63,104.43,89.31,137.62,75.39,135.97,84.72,106.15,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,49.83,63.5,61.8,88.54,64.5,67.95,72.06,57.03,52.84,64.23,114.64,0.0,71.55,109.31,88.6,78.88,87.53,71.15,87.83,136.91,66.27,91.54,62.24,103.52,61.09,136.05,62.41,112.36,89.31,94.07,79.88,99.36,66.53,80.94,48.05,90.55,33.88,80.56,93.14,101.63,108.01,91.6,84.14,58.22,70.73,46.58,34.99,67.39,68.65,66.53,86.3,86.88,73.94,107.65,105.92,120.56,103.41,100.48,95.42,74.86,81.93,52.86,58.02,76.16,95.91,75.98,117.31,74.47,88.7,73.71,72.45,60.73,91.81,102.27,38.43,12.36,67.37,57.24,88.45,99.57,108.03,130.48,74.62,76.14,74.81,83.45,84.0,47.89,48.33,61.12,60.0,74.73,61.11,99.33,96.41,142.1,76.11,133.6,76.35,110.48,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,61.09,77.11,67.36,86.81,88.97,72.44,83.38,55.34,56.53,73.56,109.0,6.68,70.45,107.95,108.57,77.44,117.34,78.2,101.76,138.63,71.24,112.49,76.55,115.66,77.64,132.33,87.11,129.2,92.3,92.76,94.89,87.91,95.85,89.38,55.59,84.21,53.57,105.97,114.55,100.98,120.93,102.1,93.08,67.33,82.77,76.22,64.84,74.81,83.28,63.08,93.07,99.19,74.8,118.61,111.74,148.84,106.81,120.5,109.4,69.59,86.44,56.79,67.19,89.82,100.55,77.74,116.48,87.79,97.95,67.52,84.05,76.61,108.04,111.92,50.27,39.48,68.21,82.14,81.15,112.01,103.9,154.9,72.0,79.89,80.48,87.46,90.53,60.9,49.67,74.07,66.49,76.01,70.84,106.21,94.13,157.68,85.37,138.9,85.03,135.68,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,76.1,83.26,64.42,81.27,91.46,86.75,88.51,73.0,57.85,71.15,117.63,0.0,60.08,113.26,99.36,72.97,110.54,81.81,107.8,132.75,80.59,116.56,84.65,121.26,82.57,122.65,86.89,113.01,85.33,77.81,85.48,88.58,114.76,81.49,51.9,93.28,59.1,90.07,107.46,89.34,121.01,91.67,95.22,57.92,82.1,92.41,84.63,94.85,88.21,76.74,87.98,111.62,76.15,127.12,109.38,140.81,102.28,123.4,104.79,67.81,83.6,73.63,80.47,92.9,96.14,91.67,107.63,78.59,94.66,66.85,86.98,85.0,101.63,118.55,58.94,53.49,58.1,74.65,82.7,113.03,108.37,154.82,71.38,87.84,78.38,95.41,79.81,63.11,72.92,74.6,74.75,71.85,73.77,71.27,95.16,151.51,83.14,133.55,71.46,122.08,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,62.17,66.88,55.54,67.85,63.95,83.16,70.78,76.29,44.06,72.68,110.99,0.0,57.71,101.08,84.78,53.72,89.64,74.53,82.05,109.56,75.82,89.99,82.96,90.23,68.8,108.46,77.18,77.2,78.19,55.9,70.97,64.91,80.88,79.06,46.48,77.13,49.91,72.79,88.18,80.47,102.03,79.88,68.22,55.75,65.0,77.95,59.44,85.65,77.16,66.43,82.73,78.61,64.94,99.19,86.17,107.55,87.42,94.36,83.28,65.38,73.59,56.4,67.07,81.05,82.09,68.73,85.01,54.76,78.67,58.01,58.95,71.77,85.9,94.18,54.96,52.77,55.81,74.4,65.84,82.69,94.52,116.35,66.94,62.24,72.71,77.35,68.34,51.55,64.06,74.47,68.63,60.15,72.8,49.15,82.67,123.95,54.0,106.78,57.02,87.15,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,38.51,43.3,32.51,42.91,33.42,57.68,36.28,47.69,28.7,51.81,72.05,8.82,39.57,56.48,49.06,31.86,59.73,44.24,48.26,53.76,45.16,56.38,47.47,57.9,43.22,56.39,50.33,45.19,43.5,35.14,37.75,33.5,49.43,53.15,34.01,50.38,34.16,42.06,44.48,44.62,62.68,46.69,41.72,36.63,42.36,53.76,34.39,52.18,48.7,50.17,42.68,36.8,37.0,65.24,44.53,68.12,51.2,55.86,43.9,40.16,50.46,40.42,34.77,47.83,56.86,33.16,43.09,27.1,48.15,36.88,32.75,35.95,37.37,55.73,32.68,34.12,37.77,42.29,38.08,50.61,52.61,67.08,39.72,43.66,39.55,53.44,42.69,33.59,39.15,43.68,37.86,40.88,47.08,30.6,44.0,73.29,32.83,55.28,38.83,48.57,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,,,,10.63,15.36,11.44,12.61,10.55,18.88,11.17,16.07,9.71,17.37,20.89,2.96,12.69,16.89,15.84,11.25,21.34,15.21,16.46,16.62,16.02,16.58,16.99,18.98,16.01,15.1,16.44,16.73,15.23,13.01,14.11,12.18,19.01,20.81,11.82,16.02,13.47,14.17,12.5,14.34,19.82,16.13,15.83,13.09,13.11,17.7,9.8,18.0,13.65,17.43,15.04,10.29,13.33,20.49,13.22,21.48,17.32,16.43,16.03,12.45,15.09,14.24,15.12,13.63,19.48,9.76,14.44,9.83,17.05,12.79,10.24,13.21,11.91,15.81,13.32,9.06,12.93,14.87,12.81,15.66,16.69,20.39,14.69,17.65,12.17,16.9,14.67,13.82,14.05,18.18,13.5,14.34,17.15,11.47,12.11,20.54,13.16,18.37,14.69,19.71,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,,,,3.69,6.48,4.28,5.44,4.42,6.78,4.44,6.05,4.04,6.27,7.84,2.1,5.26,6.46,6.93,4.95,8.48,5.38,6.57,6.19,6.29,6.24,6.08,6.84,5.64,5.66,6.95,6.7,5.46,5.46,5.73,4.86,7.42,8.23,4.44,6.76,4.88,5.52,5.71,5.01,6.82,5.88,6.34,4.95,5.0,6.31,3.85,6.34,4.65,7.76,5.99,5.37,5.8,7.98,5.07,8.58,7.52,5.74,6.2,5.25,5.74,5.98,6.57,4.55,7.03,4.53,5.79,3.32,6.42,6.09,4.51,5.82,5.25,6.46,5.17,2.59,5.56,6.28,6.56,5.65,6.3,6.53,6.31,7.49,5.13,6.57,6.11,4.86,5.27,7.78,5.15,5.84,7.63,4.31,5.82,7.64,6.54,8.06,6.12,7.83,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,4.01,4.32,2.12,5.75,4.35,5.25,0.1,3.07,5.94,5.37,2.46,1.75,0.0,4.86,3.11,4.43,2.19,13.9,3.87,8.73,2.51,5.38,0.0,1.05,6.72,1.79,1.27,0.0,4.82,0.3,1.45,1.34,1.6,3.17,4.86,3.67,4.01,0.0,5.21,0.77,4.26,1.47,0.52,3.65,2.02,1.89,2.69,0.0,3.11,4.7,3.9,2.07,1.96,4.0,2.81,2.53,0.83,0.0,0.33,5.23,1.45,7.2,0.28,6.07,3.15,6.26,0.0,3.98,1.19,1.68,5.66,0.9,3.44,6.37,6.68,5.25,0.0,6.64,2.35,5.14,7.17,5.14,3.16,0.73,1.11,4.09,1.61,4.68,1.92,0.15,2.69,0.65,3.02,6.91,2.08,1.3,6.82,7.64,5.78,0.0,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,16.54,16.28,7.35,20.27,14.24,19.42,2.18,12.78,21.72,20.04,10.8,8.05,0.0,17.15,11.16,16.94,9.44,46.03,13.59,31.64,10.97,19.71,0.0,3.99,23.62,8.98,6.31,0.0,17.89,2.72,6.05,6.92,9.82,12.19,17.12,13.36,14.52,1.7,19.26,3.16,14.07,7.45,4.37,14.14,7.65,6.14,11.99,0.0,12.98,17.82,16.02,11.7,8.02,17.96,12.34,12.05,4.72,3.69,5.76,17.77,5.68,26.82,2.76,20.68,11.68,21.73,0.0,14.36,5.99,5.1,20.6,3.91,12.81,25.07,25.67,17.19,0.98,24.28,11.25,19.54,23.47,20.02,12.66,4.18,5.72,16.87,7.86,16.33,10.93,3.45,10.87,4.39,13.29,25.27,8.88,4.1,21.92,27.75,22.54,0.2,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,36.84,36.49,20.59,48.29,31.86,42.13,11.62,33.41,47.82,48.1,30.15,22.13,0.0,44.13,25.59,40.14,22.26,101.49,31.49,67.5,22.46,44.13,0.0,10.91,50.12,26.34,20.74,0.0,45.31,10.94,16.52,23.4,28.13,27.18,40.51,31.93,34.41,7.45,42.72,10.97,33.21,26.04,17.35,35.02,16.52,14.93,32.91,0.0,33.7,42.62,41.98,31.53,24.39,45.96,35.94,35.02,14.88,12.81,15.69,38.73,13.14,63.74,9.84,45.37,28.17,50.66,0.0,37.59,23.14,13.77,47.42,14.62,29.62,59.71,58.92,40.07,0.85,52.84,26.37,42.78,57.88,48.74,34.75,16.14,18.07,45.35,21.08,40.46,29.57,12.78,26.95,15.96,36.86,56.21,17.24,12.66,49.66,61.0,55.64,4.11,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,62.88,63.57,37.01,84.85,53.44,72.56,12.04,58.52,79.19,83.8,56.73,33.22,5.62,83.03,44.42,73.07,44.9,166.29,63.44,105.74,47.4,75.46,6.07,23.0,78.56,44.23,35.56,4.99,80.16,31.39,47.17,44.39,44.85,51.76,73.17,51.19,63.95,27.6,65.11,24.74,49.7,50.17,25.53,56.82,35.91,29.31,57.51,3.05,62.14,66.55,79.93,57.17,47.84,88.17,54.6,61.59,27.45,36.12,34.59,65.49,28.82,94.96,17.85,67.26,57.72,87.59,14.5,67.37,43.21,27.92,84.11,34.11,49.34,83.52,95.02,71.76,0.76,74.07,48.59,74.53,93.98,80.58,59.09,40.79,39.66,74.91,41.1,68.82,47.2,33.81,42.62,39.06,65.75,88.89,33.84,25.77,83.07,101.36,83.0,12.48,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,86.34,78.26,56.28,98.14,62.74,96.48,4.83,68.92,87.57,102.21,75.84,50.03,25.62,114.33,58.06,106.06,63.91,191.94,91.86,129.21,74.71,97.93,20.88,47.45,99.07,71.52,58.52,12.38,101.5,48.81,64.8,65.06,70.9,88.35,91.05,66.38,73.95,42.57,89.84,32.32,60.98,60.94,39.66,81.85,57.95,40.55,80.5,33.23,81.5,85.79,118.94,89.14,76.44,118.82,68.75,75.67,44.99,45.23,52.26,72.07,50.62,115.24,24.77,88.81,73.12,113.8,32.16,83.5,74.13,24.3,104.75,58.67,68.31,91.5,131.67,99.22,2.9,80.98,71.77,104.33,138.42,114.22,83.84,64.02,61.43,91.61,62.16,83.03,67.79,59.04,69.87,54.9,85.29,108.62,57.81,46.05,119.66,128.17,97.56,25.09,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,85.11,89.43,54.47,108.98,61.33,85.73,16.44,78.67,78.69,103.52,82.77,66.66,46.43,127.97,60.46,114.54,84.81,187.66,88.89,125.05,82.78,90.0,35.19,67.52,107.84,84.32,72.63,38.58,99.68,71.0,67.05,55.19,74.89,109.43,90.42,82.63,81.24,61.66,101.7,38.24,58.34,66.28,47.66,84.9,57.75,60.63,84.17,43.39,89.77,90.21,132.31,95.18,83.64,109.11,59.65,76.94,51.06,48.94,54.34,74.65,48.65,116.7,47.49,94.6,88.56,101.98,54.52,82.31,76.96,39.35,111.19,75.45,73.04,85.26,137.61,95.57,14.7,92.2,86.5,110.95,132.24,116.52,97.17,76.36,58.31,89.77,70.38,94.23,69.31,60.49,77.87,54.98,88.58,114.58,70.61,46.61,110.19,133.45,105.97,22.41,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,97.42,106.06,84.27,114.67,75.03,92.66,40.32,93.35,80.04,119.34,93.7,95.83,52.02,140.99,65.07,121.56,111.97,213.08,92.76,131.46,95.12,93.34,50.38,83.23,130.86,106.28,76.81,56.65,111.51,95.55,74.91,70.56,85.84,130.96,94.37,89.11,89.43,60.63,100.25,47.62,63.71,79.06,68.61,86.9,76.31,76.65,79.3,62.27,78.23,95.67,144.01,95.1,98.08,111.11,74.07,87.19,46.21,62.42,74.87,66.72,55.79,122.44,51.11,113.11,104.09,104.42,84.55,93.05,96.09,59.37,117.47,84.77,79.96,88.79,126.8,94.8,18.36,105.79,90.38,120.93,138.69,108.8,103.82,62.85,63.83,106.99,104.93,113.78,73.35,59.17,89.36,56.28,100.09,119.99,66.11,55.64,114.09,141.15,110.88,33.74,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,103.24,100.44,94.87,102.13,86.96,102.37,35.37,107.03,85.35,119.58,102.85,110.39,59.0,130.21,55.29,113.4,98.93,200.39,91.9,114.95,84.96,92.92,41.95,74.77,124.7,89.08,74.9,64.11,126.32,85.79,78.6,72.02,78.69,130.87,97.67,76.28,89.63,56.78,93.42,54.82,69.93,82.84,62.54,93.13,63.23,82.61,84.28,73.39,79.21,83.93,145.21,100.93,86.5,104.0,81.85,84.03,49.87,78.7,72.75,56.83,59.4,103.41,66.06,97.08,115.84,90.36,84.52,93.51,103.92,57.44,120.24,65.02,82.53,95.69,126.9,95.97,21.71,107.07,87.81,116.0,152.63,105.93,92.1,66.1,83.86,109.11,121.39,105.02,63.89,58.74,95.34,60.73,91.22,128.44,73.67,40.23,109.69,140.16,107.16,47.29,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,83.04,75.14,83.43,69.17,81.22,89.9,36.85,82.54,75.08,92.89,80.83,102.96,57.18,106.97,42.13,80.51,87.52,158.89,88.65,93.37,86.05,75.0,41.68,64.59,95.4,84.22,75.07,62.63,109.04,83.43,74.71,78.39,65.58,93.36,76.69,72.25,58.87,51.75,72.74,44.5,69.02,80.38,64.67,70.71,51.7,79.35,66.3,59.08,65.25,59.85,116.04,79.94,71.48,86.46,63.3,61.54,53.42,67.11,74.84,54.11,49.45,86.6,66.73,73.49,103.58,62.94,75.71,84.73,107.73,43.05,90.62,57.51,61.91,84.49,93.15,73.33,21.93,88.75,87.57,79.9,123.63,80.58,84.66,49.17,61.96,93.55,95.08,87.06,58.16,46.04,76.32,53.62,66.32,100.58,58.2,40.63,92.44,106.09,88.8,44.07,,,,,,,0.9
