days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5.19,6.66,7.82,4.9,4.67,5.21,6.87,7.23,5.81,6.88,6.13,5.86,7.08,7.1,7.25,5.61,6.7,6.55,6.7,8.64,5.5,4.12,8.87,6.17,8.62,6.79,5.6,5.13,3.33,5.52,4.33,4.62,6.13,5.98,5.58,6.35,5.6,8.54,3.57,6.0,7.88,5.29,5.05,4.59,5.31,6.93,4.66,8.3,8.49,8.81,3.12,7.77,7.37,7.63,5.2,5.89,4.72,5.72,5.97,5.63,5.05,5.03,8.42,7.16,5.72,7.04,6.18,6.52,7.02,5.95,5.43,5.4,7.4,5.65,8.16,7.2,7.11,7.1,7.95,5.56,4.75,4.98,4.02,7.87,5.08,6.92,6.09,6.55,5.55,5.62,5.57,5.78,5.8,4.66,5.97,7.38,5.74,6.83,7.0,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,0.96,1.17,4.9,3.73,0.0,7.23,6.54,0.0,3.38,0.0,2.4,4.43,0.5,2.16,1.93,4.56,1.78,3.44,3.39,2.48,1.41,2.08,6.78,5.88,2.98,0.45,6.1,2.6,2.08,3.52,1.04,2.57,1.6,0.0,5.11,0.67,5.0,4.54,2.77,2.48,4.75,2.8,3.62,4.17,0.7,6.38,5.23,3.29,7.67,4.49,0.0,7.3,2.67,4.69,0.85,0.0,2.33,0.0,4.13,3.2,5.15,1.73,2.83,1.67,3.85,2.97,3.82,0.92,3.52,6.54,9.37,5.76,4.47,1.38,3.17,4.81,0.0,2.16,10.37,0.0,2.12,8.03,4.61,0.76,3.83,2.34,2.57,0.0,4.68,1.72,4.39,2.32,3.99,0.0,2.0,4.46,8.17,5.29,4.24,1.28,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,5.25,5.57,18.19,15.54,2.09,25.88,23.34,1.43,11.96,1.41,10.19,14.43,4.11,7.63,10.8,16.52,7.48,13.89,11.08,10.84,7.12,8.06,24.88,21.3,11.84,3.1,21.65,10.12,10.36,12.61,6.38,9.26,9.86,0.0,19.98,4.34,17.3,15.9,11.74,9.73,18.42,11.14,15.16,12.25,4.84,22.56,20.34,11.84,28.02,17.73,0.76,25.75,12.13,15.2,1.9,1.2,10.37,0.0,14.15,13.17,18.52,9.14,13.55,8.47,13.92,12.13,13.17,5.77,13.26,22.21,32.91,21.35,16.98,6.86,14.89,16.62,0.0,10.82,38.28,0.61,8.03,27.84,17.77,4.29,14.93,11.64,10.19,0.81,18.05,7.46,16.84,10.13,15.25,0.0,11.8,17.44,26.74,19.24,15.63,6.9,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,18.96,14.23,42.57,38.44,12.1,58.46,53.59,12.54,29.95,6.03,26.43,37.68,6.71,18.77,26.71,40.55,21.79,34.13,26.55,26.32,21.07,20.47,48.56,50.19,28.73,9.56,45.51,24.67,29.2,31.49,21.09,24.49,25.62,0.0,43.73,16.13,34.14,36.44,27.1,25.92,38.77,30.46,36.31,34.49,15.76,47.95,50.74,29.89,65.13,40.72,7.42,59.65,31.12,32.84,4.73,8.38,28.14,0.0,32.19,31.59,42.91,25.74,35.31,23.9,30.13,30.21,36.1,17.22,33.44,54.24,73.71,53.53,37.28,19.1,38.28,40.04,2.93,27.87,85.03,3.44,24.51,58.36,35.84,15.06,35.24,27.83,27.75,2.23,39.44,22.47,40.1,27.52,33.09,4.71,25.42,44.62,54.7,42.11,39.15,20.23,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,32.48,28.5,75.17,68.23,36.0,97.49,77.56,31.68,53.68,9.61,55.28,58.61,5.13,31.12,53.03,65.6,37.35,62.03,41.66,53.91,42.91,36.77,86.3,86.93,48.78,15.92,79.38,46.08,51.51,63.22,37.74,45.56,40.98,0.0,70.84,33.31,60.58,56.61,42.81,36.05,53.81,56.04,66.95,62.31,26.69,71.32,84.68,51.03,99.2,75.64,15.51,82.64,57.38,65.15,10.66,18.81,54.81,0.0,55.09,43.43,70.03,48.25,71.12,49.18,49.17,54.31,66.42,38.64,58.87,82.24,119.7,83.12,54.52,42.02,55.77,77.85,16.96,46.0,134.78,17.58,45.88,99.64,72.76,25.4,51.24,47.85,54.09,18.22,69.42,55.74,72.41,46.88,52.65,17.02,51.35,67.13,85.01,77.15,71.64,50.6,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,40.01,40.21,107.36,85.35,71.5,118.5,97.26,51.84,69.93,34.04,75.93,74.17,12.02,54.16,80.86,86.86,51.07,85.06,61.44,71.41,64.19,50.52,120.82,114.96,73.53,33.28,106.5,58.03,79.73,70.17,56.04,83.83,57.86,21.98,105.3,38.01,66.11,79.22,58.43,45.94,64.4,64.44,93.93,79.62,25.15,106.91,102.2,76.48,126.6,97.51,18.49,99.71,95.72,92.18,28.18,32.32,80.56,7.72,92.42,63.43,85.8,57.42,95.12,74.42,69.08,66.95,82.71,65.69,85.23,91.04,147.11,103.91,73.74,73.17,65.39,105.84,53.94,77.37,166.79,42.71,62.3,126.24,95.04,39.88,67.8,67.92,85.83,37.52,72.76,84.14,113.89,62.49,73.42,33.9,65.77,78.13,119.6,108.29,98.92,65.82,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,53.28,59.75,119.37,94.34,76.88,119.49,108.27,44.52,88.07,50.84,79.6,67.09,26.47,66.67,95.9,95.18,54.79,82.25,82.6,74.89,61.51,56.95,133.72,125.8,85.46,45.96,104.42,71.02,93.59,73.17,69.23,98.44,63.05,39.74,101.78,45.93,76.52,78.61,59.97,57.95,72.34,71.13,102.08,94.26,27.83,119.62,95.93,80.54,133.23,95.56,23.71,102.59,102.11,84.67,53.55,22.88,88.99,29.08,99.94,69.27,80.06,67.3,97.11,77.79,67.02,75.57,87.99,67.44,79.99,94.14,138.2,102.58,71.1,93.72,75.34,128.88,76.31,88.27,161.01,60.64,68.28,124.04,94.87,59.74,71.06,66.84,82.47,43.4,74.14,87.36,117.79,74.54,73.3,49.29,81.77,57.41,138.62,113.71,88.87,74.65,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,57.51,70.42,123.65,112.25,88.98,112.78,112.6,46.06,99.95,60.08,99.79,59.12,49.52,85.35,98.4,96.91,57.78,88.64,100.64,92.34,69.02,66.24,153.68,133.67,87.42,51.73,117.75,88.98,107.64,83.63,75.73,107.02,59.9,43.19,109.1,47.15,90.06,77.9,79.44,68.88,85.96,83.6,119.41,103.39,34.77,119.19,114.57,90.27,135.72,98.88,25.67,100.51,104.16,104.24,68.13,35.3,97.84,29.47,112.61,83.04,74.78,83.4,102.54,86.33,75.1,104.85,98.3,70.64,106.69,86.51,125.42,107.07,72.88,111.45,74.02,140.49,93.63,103.71,161.11,69.08,76.62,129.89,95.73,67.45,85.66,66.01,105.7,50.86,76.7,88.68,108.2,82.35,77.08,53.66,101.16,55.7,143.22,119.62,101.32,79.72,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,65.62,73.48,122.4,118.73,79.52,94.89,113.81,38.08,98.66,59.96,100.12,74.23,76.08,89.37,90.97,86.33,68.75,104.01,111.44,95.4,61.91,66.97,137.4,127.75,80.69,61.2,110.55,93.1,112.61,71.41,68.71,98.74,67.92,39.87,130.19,53.63,96.25,69.34,90.12,55.57,88.86,94.57,103.76,89.54,46.73,123.26,118.29,88.29,134.54,107.37,40.15,95.58,113.16,105.16,67.42,29.03,103.94,45.25,115.99,94.79,60.19,76.27,103.54,91.12,89.19,97.36,83.28,80.76,106.9,87.23,115.02,89.11,59.32,107.48,59.36,132.36,76.88,88.0,154.16,73.88,90.89,131.32,96.21,72.21,96.47,72.11,83.09,61.7,80.01,100.63,93.52,90.16,89.67,57.42,91.06,50.04,136.49,113.17,114.85,82.55,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,61.58,68.99,106.15,100.56,66.34,64.04,93.6,35.26,77.16,55.08,80.36,70.37,61.89,68.88,73.6,55.82,48.62,83.85,92.7,75.81,53.58,59.82,110.55,95.8,67.9,39.95,90.02,79.58,92.41,63.29,58.29,56.17,65.04,34.46,111.17,46.07,87.75,56.1,77.22,36.94,73.94,88.63,67.37,68.59,40.49,93.48,102.92,75.23,108.07,83.07,46.22,75.26,93.34,92.71,52.99,18.44,86.69,54.48,81.01,75.3,52.7,49.64,76.61,82.21,80.74,72.8,64.78,71.55,91.26,69.71,88.54,79.35,55.25,84.93,57.73,89.95,72.14,69.54,115.12,69.34,82.08,103.14,83.88,54.28,74.92,53.02,81.5,61.96,72.35,96.93,84.43,77.98,83.89,40.57,81.38,57.38,110.39,85.32,85.82,70.1,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,38.87,47.29,60.98,52.44,46.75,39.76,55.19,20.22,43.4,37.14,48.74,47.53,41.37,45.34,44.79,36.1,34.79,37.5,58.55,44.13,31.17,35.12,55.17,57.44,37.1,27.71,53.82,42.93,58.17,46.14,31.25,28.41,46.78,23.62,58.98,35.83,52.56,34.5,43.87,31.35,46.95,58.67,40.06,43.18,31.44,47.74,55.96,38.05,55.91,49.97,25.14,43.86,51.47,58.14,34.32,18.25,55.14,34.54,49.31,29.72,32.61,32.33,54.49,50.7,47.8,40.55,36.26,42.55,46.03,41.18,55.05,39.22,25.12,47.87,35.45,50.77,47.38,40.08,54.59,38.37,47.93,54.39,55.54,37.41,43.29,37.44,47.79,37.78,49.56,65.3,46.4,47.29,48.41,34.7,46.92,47.52,62.26,47.55,57.78,40.66,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,,,,13.29,15.21,19.55,16.95,14.92,14.58,21.6,8.78,13.8,12.3,16.88,16.97,14.46,14.04,15.36,14.68,10.18,14.32,19.21,16.58,10.09,11.54,15.81,18.01,13.77,11.98,18.7,15.48,18.07,15.6,12.4,9.47,14.98,9.92,17.2,13.33,14.91,12.26,14.4,11.54,14.07,19.38,12.04,15.26,15.33,17.2,17.35,12.94,21.2,16.55,8.5,13.35,14.43,20.05,11.95,7.82,17.98,12.9,16.66,12.3,10.0,10.6,20.36,17.37,15.84,11.87,12.11,16.47,13.44,12.84,17.79,12.76,10.76,14.45,10.56,15.46,16.81,12.4,17.56,13.5,16.68,18.15,20.97,11.54,14.76,11.71,15.85,13.88,17.22,18.49,17.5,16.13,14.5,12.9,14.45,17.01,19.16,15.58,17.28,13.49,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,,,,4.62,6.36,7.2,6.62,5.71,6.87,9.35,3.8,4.72,5.9,6.44,7.38,5.5,5.81,7.21,5.5,3.97,7.42,7.22,7.13,3.55,5.39,6.09,6.96,6.14,5.14,7.95,5.83,6.86,6.78,4.11,3.85,6.0,4.21,7.55,4.88,6.32,4.79,5.32,5.05,5.54,7.87,5.53,5.74,5.98,7.48,6.01,6.33,8.98,6.29,3.44,5.4,5.96,7.24,3.61,3.3,7.42,5.56,6.5,5.55,4.26,5.58,7.75,5.96,6.96,5.11,5.29,6.5,5.65,5.53,6.28,5.5,4.96,5.46,4.46,5.46,7.5,5.55,6.66,5.68,6.74,6.53,7.07,4.59,6.44,4.73,5.8,5.98,6.27,6.54,6.45,4.84,5.41,4.74,5.9,7.64,7.63,5.36,6.4,5.33,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,4.79,0.34,2.55,0.76,4.07,6.66,3.55,3.2,2.19,2.55,5.68,9.91,8.51,1.65,4.3,8.01,6.21,2.69,6.16,3.65,2.13,0.42,0.0,0.0,3.0,1.08,4.47,3.12,0.0,1.01,0.91,0.48,6.18,7.6,5.74,4.8,0.06,1.73,2.7,2.99,1.14,2.11,4.99,2.3,4.54,0.0,2.43,5.29,0.8,3.26,6.18,2.49,1.73,1.05,0.0,0.0,2.46,0.0,5.56,2.64,0.0,0.0,0.0,5.55,4.87,2.08,2.25,7.29,0.19,5.94,6.16,0.0,2.15,2.89,4.28,0.43,4.47,0.24,1.47,4.39,5.55,0.0,1.78,3.14,0.9,2.33,0.0,3.72,3.98,2.41,3.94,5.44,3.07,5.73,7.81,3.57,2.05,3.89,1.12,0.0,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,,,,17.52,4.46,11.0,5.35,15.49,23.73,14.83,12.21,10.37,10.64,19.01,33.31,29.83,6.7,15.91,27.67,22.97,12.56,24.72,13.27,8.49,4.5,0.0,0.0,13.38,6.77,17.38,13.42,0.0,7.74,4.65,4.35,21.18,25.11,19.4,18.04,2.16,7.12,7.78,13.43,5.37,7.74,18.08,9.04,16.67,0.0,10.4,19.01,3.73,11.9,21.66,10.47,9.28,4.09,0.0,3.58,10.05,0.96,21.28,10.4,0.0,0.0,0.0,22.3,20.9,9.46,8.53,23.13,2.32,21.46,21.17,0.0,10.17,11.64,14.65,4.3,16.92,2.84,8.22,17.08,20.7,0.48,9.75,12.37,6.47,10.83,0.62,14.14,14.43,10.6,15.41,19.27,14.13,21.51,27.35,14.9,8.34,14.94,6.73,0.0,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,,,,43.34,12.77,24.64,18.1,36.66,56.23,37.92,29.6,25.39,30.13,36.88,72.45,69.6,17.25,34.6,60.8,48.79,36.08,60.93,32.99,22.11,17.08,0.0,0.0,31.9,15.26,39.94,38.09,1.36,18.32,19.2,19.29,49.44,47.46,38.73,47.69,7.14,12.88,25.53,28.3,16.6,24.98,46.47,27.94,40.52,0.0,30.9,46.35,12.17,33.62,50.97,19.31,22.26,16.32,4.56,15.96,23.37,8.24,46.96,31.37,2.34,0.0,2.6,54.27,51.25,27.55,28.77,45.8,14.95,51.87,49.22,0.0,27.29,29.26,31.37,11.89,38.66,11.63,24.61,44.87,45.16,11.25,25.02,27.2,20.9,28.48,6.55,36.42,32.67,25.75,38.18,41.78,31.28,52.68,56.85,33.74,20.28,32.54,20.14,5.39,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,,,,77.9,31.77,39.58,38.91,70.33,92.47,59.42,46.74,49.5,61.91,57.57,109.66,115.87,32.41,55.91,95.94,78.78,56.31,99.53,58.77,47.33,33.57,0.0,0.0,59.65,31.13,60.38,67.55,15.4,34.87,36.5,43.81,81.4,78.35,72.28,87.46,21.08,25.56,46.35,46.48,36.21,50.03,78.67,60.4,70.63,2.36,65.57,74.53,32.45,64.17,78.55,30.4,42.32,32.57,22.99,23.68,40.67,27.41,78.49,57.62,17.71,4.3,16.82,87.19,88.8,55.45,52.83,66.44,26.95,93.32,80.34,7.99,40.7,50.66,54.71,20.46,64.33,24.74,41.59,78.18,72.19,32.85,54.26,51.5,39.88,49.29,15.64,60.63,65.49,35.21,61.14,66.56,56.73,104.61,101.87,53.28,37.87,52.41,43.33,28.3,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,,,,105.95,52.96,63.0,62.14,92.4,123.57,80.93,76.25,64.21,90.32,77.86,127.34,145.66,46.83,69.82,109.44,110.37,78.82,122.85,76.06,72.83,63.32,2.95,3.42,92.9,62.19,83.7,97.93,44.99,57.16,59.73,64.68,97.3,109.77,81.72,113.99,29.53,39.7,77.5,60.61,57.83,74.4,111.4,64.38,91.98,21.69,99.13,102.37,51.71,83.41,88.22,31.06,63.51,61.04,37.37,38.18,52.47,50.05,86.9,88.09,40.86,24.57,52.5,132.91,107.2,72.13,58.04,80.74,46.35,121.5,104.85,28.54,53.71,74.64,81.8,23.72,92.92,46.46,59.16,109.18,94.89,51.06,81.5,70.87,59.94,64.52,37.96,77.77,94.0,50.22,86.75,87.74,78.09,148.36,139.56,81.81,46.66,72.43,65.46,42.84,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,,,,112.28,57.04,64.55,75.4,88.58,138.55,88.94,82.59,57.84,116.56,91.13,135.31,141.36,45.87,54.02,117.12,114.89,88.86,133.39,87.66,77.06,59.8,11.76,25.27,78.74,76.09,94.91,111.84,61.03,61.08,71.22,66.39,98.22,99.92,92.86,139.57,31.35,36.55,81.99,71.99,76.31,73.5,108.34,60.51,90.84,37.74,95.14,103.2,59.62,83.21,84.29,38.41,83.16,79.57,44.73,51.99,69.06,65.53,75.81,98.47,51.05,18.62,71.25,130.58,114.4,77.4,58.29,100.17,66.04,122.24,103.11,50.02,70.33,81.43,85.21,50.57,91.32,61.72,67.02,103.77,101.83,62.55,93.19,72.32,61.44,65.14,62.4,88.0,98.47,79.18,93.6,79.27,100.62,143.09,144.29,90.44,54.39,81.22,81.23,51.12,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,132.86,60.16,89.56,89.95,93.38,155.88,87.68,91.55,64.37,121.84,107.56,151.56,146.84,61.99,68.49,126.83,132.28,89.77,138.8,92.62,83.68,59.44,46.3,33.77,79.19,84.97,109.72,127.13,67.94,74.75,70.01,80.96,104.23,110.1,103.09,141.54,50.69,66.88,92.79,90.1,71.64,90.28,99.73,63.98,95.27,61.03,112.5,120.23,67.34,98.98,94.74,56.46,79.78,82.68,67.52,86.04,77.79,68.4,77.08,86.45,63.25,23.06,65.57,149.84,128.36,91.37,60.63,110.98,61.14,133.17,97.9,79.0,70.17,100.14,77.83,54.48,101.58,60.96,62.39,110.82,105.39,71.73,87.94,90.83,73.8,72.78,79.21,108.35,84.42,75.04,101.93,76.3,95.64,143.2,140.67,100.14,60.12,81.31,85.76,72.67,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,,,,120.33,74.73,91.31,102.62,96.62,137.0,88.31,92.15,79.76,120.79,96.26,137.16,146.16,70.04,87.47,125.2,116.75,105.17,125.05,92.01,89.81,69.44,56.9,42.85,83.48,96.93,96.6,117.89,78.01,63.49,73.19,81.32,124.95,110.42,99.94,131.24,58.27,69.3,106.16,65.5,75.48,86.77,98.79,65.26,91.89,60.95,108.78,111.94,75.82,101.51,88.04,66.64,59.86,91.48,101.45,100.78,63.56,64.62,87.32,74.95,52.41,32.41,75.15,132.18,120.03,94.99,55.72,100.0,66.67,119.32,97.23,108.82,63.75,97.01,76.67,50.15,100.17,71.19,67.58,104.0,102.95,71.18,77.14,106.09,75.29,65.56,93.19,106.31,94.25,71.15,94.12,78.27,90.12,134.14,133.31,81.85,65.28,91.03,95.38,68.66,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,,,,95.63,71.92,77.92,77.78,76.36,104.87,74.54,68.45,65.83,105.7,81.21,106.2,117.43,55.1,71.16,99.16,95.58,91.65,96.98,76.85,67.22,58.5,40.92,43.42,63.43,82.81,77.39,84.07,78.71,49.82,61.31,80.27,99.53,94.52,73.34,106.15,39.18,50.36,85.65,43.38,65.62,58.46,76.32,57.34,64.39,52.78,101.96,91.05,61.61,91.13,63.03,50.74,58.47,72.42,79.68,77.01,56.98,60.36,75.13,64.25,34.34,49.24,67.09,94.68,93.32,77.37,43.95,79.01,60.67,105.72,75.38,69.9,67.13,83.94,63.53,43.55,92.98,49.98,59.74,88.42,64.22,56.32,69.66,88.17,60.2,41.16,75.9,93.97,68.11,70.45,71.09,48.47,70.64,110.71,107.82,61.49,66.4,73.52,70.99,56.54,,,,,,,0.9
