days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,6.72,0.06,2.53,2.86,2.95,2.97,3.49,3.82,8.4,5.59,1.77,4.14,4.28,1.5,0.07,3.0,2.78,3.42,0.77,4.84,0.0,3.65,0.0,4.89,2.94,2.62,0.0,6.17,6.73,6.1,6.97,6.71,5.25,3.44,2.87,1.13,0.0,5.27,2.12,0.0,1.66,6.5,1.93,4.09,7.69,0.5,5.14,0.78,0.0,2.18,3.56,0.9,5.8,2.67,0.09,0.14,2.24,5.57,0.0,4.5,2.42,5.37,4.65,2.59,7.2,0.0,2.21,3.61,0.0,4.28,9.32,4.87,1.39,0.0,5.54,1.2,6.94,3.37,3.59,1.35,0.03,1.88,0.0,0.69,0.46,4.93,2.65,4.71,5.74,2.47,2.48,1.71,1.0,5.04,0.96,6.01,1.48,5.2,2.12,1.87,,,,,,,0.96
,,,,,,,,,,,,,,,,,,26.27,1.67,8.72,8.92,9.36,12.41,12.09,12.02,30.07,19.87,5.92,15.53,16.71,5.02,2.68,10.78,11.25,12.47,4.43,19.09,0.0,14.08,1.37,19.67,11.58,11.93,0.0,19.74,26.87,21.33,25.07,25.23,17.01,12.0,11.87,4.3,0.0,18.3,8.47,0.0,8.23,24.51,8.69,14.52,27.31,6.85,17.2,3.42,2.14,8.93,12.84,4.67,21.31,13.92,4.29,1.64,9.27,19.21,2.84,17.71,7.94,21.21,16.48,11.46,26.17,0.84,10.16,15.38,0.0,16.46,30.8,17.81,7.17,0.0,18.56,3.55,26.4,14.12,13.84,5.61,3.6,8.92,0.89,4.48,6.18,18.69,11.39,16.52,19.84,9.68,11.28,7.55,5.13,20.01,5.81,21.28,8.47,18.58,10.02,6.41,,,,,,,1.22
,,,,,,,,,,,,,,,,,,62.41,13.17,22.98,26.12,22.76,29.59,34.82,25.07,63.05,50.82,21.23,38.2,38.56,16.17,7.42,34.44,28.85,32.57,16.29,45.74,0.0,38.15,8.39,46.94,33.46,26.65,0.0,44.82,63.32,48.52,57.73,55.26,40.13,29.78,25.73,15.16,0.04,42.59,21.74,0.0,25.69,50.73,19.52,37.79,63.95,18.84,37.04,10.3,15.49,20.88,30.1,18.29,44.42,41.79,18.09,8.56,24.64,43.29,6.93,42.4,25.42,50.44,34.2,27.11,57.4,9.42,32.5,35.28,6.5,43.08,64.34,43.39,12.08,0.24,40.5,13.42,57.81,35.2,35.03,14.73,15.02,24.3,8.07,12.12,18.15,43.81,24.78,40.3,43.25,27.05,26.72,19.0,14.41,48.53,14.7,46.63,25.71,38.75,26.09,17.47,,,,,,,1.26
,,,,,,,,,,,,,,,,,,104.87,32.02,39.89,47.17,48.21,50.2,65.71,50.84,100.01,82.83,42.51,72.98,64.16,37.59,8.97,57.1,49.94,51.72,45.83,77.23,9.1,65.97,14.16,75.26,57.71,48.53,19.81,72.06,104.9,88.46,98.98,86.25,73.53,54.53,56.39,41.05,7.29,69.51,54.64,0.0,46.39,79.09,35.63,68.02,99.6,36.34,74.7,23.95,34.49,35.98,48.6,36.72,79.81,70.73,42.24,12.9,61.1,71.58,20.35,69.85,47.5,91.35,53.94,43.2,94.18,23.62,46.58,61.59,23.03,67.5,102.75,77.03,18.81,6.7,62.58,23.34,97.43,54.13,57.04,35.79,29.62,33.49,25.51,32.78,38.52,74.58,43.95,73.8,73.07,45.01,51.15,42.97,28.73,73.89,37.52,75.77,46.79,74.68,54.89,32.81,,,,,,,1.2
,,,,,,,,,,,,,,,,,,132.67,52.58,65.51,64.8,65.02,80.11,80.65,72.32,127.97,101.36,73.29,107.89,93.57,57.35,20.77,83.07,75.47,77.08,53.32,104.52,26.61,94.29,33.59,80.23,69.56,77.87,50.76,94.16,128.96,100.33,125.09,101.6,83.63,64.72,73.07,72.9,25.69,101.44,83.15,12.79,65.24,106.46,56.84,86.4,121.18,58.87,110.04,36.5,41.84,41.97,55.99,60.71,97.49,96.29,70.49,34.81,86.4,95.7,21.88,104.34,50.9,114.5,64.19,66.59,112.85,37.08,62.39,78.57,41.59,104.22,131.59,97.99,43.15,14.22,88.34,40.15,126.86,73.62,75.92,59.1,54.77,57.34,38.75,57.86,53.29,87.14,53.99,98.25,109.5,63.46,84.76,68.17,45.18,97.47,47.43,102.38,66.88,94.39,68.86,48.07,,,,,,,1.12
,,,,,,,,,,,,,,,,,,141.0,67.94,84.47,55.29,68.93,73.35,93.13,81.86,122.26,110.92,77.76,117.99,91.08,62.3,40.2,95.84,73.52,85.87,56.73,114.71,38.4,99.17,41.62,73.89,80.89,97.46,60.21,101.32,138.46,104.64,124.8,90.66,86.04,74.92,74.0,72.5,53.25,108.54,77.17,25.61,74.4,115.81,70.33,81.27,135.24,70.99,109.08,43.11,41.75,47.02,67.89,79.26,99.08,102.62,73.86,61.25,98.7,97.22,32.39,118.73,55.83,121.63,67.02,75.96,105.8,50.06,76.26,79.22,60.33,94.52,139.12,89.7,63.42,26.55,97.54,35.3,139.35,64.66,96.11,64.43,59.99,71.89,47.71,48.44,54.62,91.6,65.69,91.09,108.54,77.22,89.68,86.69,66.07,102.95,48.93,102.57,72.09,85.99,81.88,60.87,,,,,,,0.8
,,,,,,,,,,,,,,,,,,150.29,81.94,100.7,57.96,75.79,93.57,102.18,96.61,135.97,108.75,86.82,124.26,90.99,62.71,64.33,117.61,83.22,73.85,68.83,131.23,46.94,95.85,53.29,87.22,90.52,87.08,75.91,111.2,150.61,106.71,127.76,88.99,92.72,82.08,77.46,71.7,74.02,112.23,91.06,25.56,61.31,121.83,83.51,83.3,163.87,76.28,122.52,63.5,54.66,48.33,66.14,79.0,89.44,112.34,92.05,100.81,96.79,110.29,43.96,131.83,75.67,131.28,80.23,90.18,111.95,56.06,92.98,85.27,77.77,98.91,142.25,90.82,64.82,38.46,105.88,53.58,152.16,55.06,101.1,64.89,67.15,87.94,76.3,64.46,73.91,96.11,77.12,100.52,130.58,93.86,108.18,103.19,74.9,108.95,48.55,124.55,68.6,94.51,96.91,71.67,,,,,,,0.74
,,,,,,,,,,,,,,,,,,130.43,71.61,106.86,61.19,101.51,96.21,89.37,95.67,131.4,122.83,75.94,131.39,94.33,64.02,66.97,125.93,84.98,61.43,66.19,150.51,53.66,84.68,40.72,77.86,103.44,75.78,84.44,110.96,135.13,79.02,121.19,96.01,82.31,84.35,93.99,80.45,70.82,121.7,84.72,44.98,51.37,102.8,85.66,77.13,151.81,60.54,119.5,62.96,63.84,60.66,66.38,78.64,84.34,94.73,90.89,96.74,98.51,111.93,43.41,141.08,93.78,133.99,90.32,80.43,100.82,54.76,92.5,79.43,76.36,103.27,134.91,101.76,69.75,49.28,93.62,63.33,144.97,57.08,108.57,73.75,65.66,83.42,100.07,67.98,86.0,95.73,84.83,104.02,135.17,92.75,104.28,111.64,63.91,108.63,50.54,137.57,72.62,95.5,93.48,82.63,,,,,,,0.76
,,,,,,,,,,,,,,,,,,93.24,56.25,87.84,63.09,82.37,81.87,66.82,86.21,109.54,93.38,55.49,117.68,63.19,52.94,51.66,104.97,62.52,53.53,59.0,124.86,39.93,76.31,35.75,79.46,74.38,58.32,62.25,83.25,109.22,78.54,92.55,68.23,71.52,65.36,83.09,74.13,73.36,100.9,70.24,42.51,57.59,71.78,83.1,57.64,109.58,64.37,96.54,71.62,68.88,41.05,59.78,67.43,82.78,67.75,77.27,70.79,71.78,98.37,49.51,109.57,71.95,98.52,80.01,71.06,92.56,43.92,76.22,57.28,66.33,87.76,109.81,92.58,60.38,43.29,75.33,47.69,120.13,65.52,78.67,67.43,55.91,75.41,80.19,68.39,74.37,73.07,76.78,78.23,97.53,74.11,84.49,85.58,62.78,91.61,52.65,116.11,71.99,85.73,85.87,62.82,,,,,,,0.9
,,,,,,,,,,,,,,,,,,47.47,33.64,49.89,45.02,57.32,38.94,36.17,48.35,65.41,57.59,31.32,66.09,37.88,33.72,25.28,51.6,39.81,30.53,42.21,70.22,24.23,48.98,25.63,48.38,46.75,32.6,44.96,54.21,59.6,50.0,53.83,40.07,50.44,38.99,51.84,51.92,46.88,55.35,39.92,25.06,35.33,39.44,54.85,38.21,55.82,34.33,59.01,49.96,41.57,31.13,44.56,40.81,51.28,42.4,29.82,36.3,44.85,66.34,32.81,69.17,37.68,58.37,46.47,40.63,52.15,31.64,48.78,35.99,38.68,48.22,71.82,54.48,40.26,29.58,49.34,26.63,68.8,43.0,44.46,38.43,44.62,50.11,48.82,36.01,38.7,43.14,48.28,42.9,54.02,49.72,43.77,51.0,35.59,58.31,31.51,63.41,51.18,50.05,49.47,38.82,,,,,,,1.02
,,,,,,,,,,,,,,,,,,15.58,14.62,15.36,16.75,20.0,13.2,13.47,14.12,19.99,18.77,12.69,19.15,13.1,14.34,9.28,18.1,14.62,10.55,13.62,19.75,8.69,16.36,5.41,15.1,13.78,9.63,16.85,15.89,19.01,17.46,16.34,15.41,17.44,13.32,14.53,17.61,16.06,16.93,14.5,7.44,15.07,13.2,17.41,12.99,14.4,11.38,16.97,16.15,15.97,10.96,16.98,14.97,19.26,14.38,7.51,14.55,16.5,21.01,10.99,23.95,14.04,18.55,14.23,13.46,15.62,11.27,16.18,12.4,14.34,14.2,25.69,16.57,14.99,9.67,15.02,7.58,21.4,14.65,15.73,12.92,17.51,17.81,16.35,12.85,14.11,16.19,19.03,16.63,14.69,17.36,12.39,13.28,9.89,18.66,12.27,19.98,18.02,15.22,16.35,12.8,,,,,,,1.08
,,,,,,,,,,,,,,,,,,6.84,5.31,5.83,6.61,7.59,5.69,5.31,6.43,7.41,7.11,5.44,6.84,4.45,4.78,3.31,7.73,5.28,4.22,5.88,7.83,4.37,6.22,3.78,6.01,6.23,4.5,7.38,6.42,8.19,7.32,6.71,6.31,7.18,6.22,6.39,6.81,6.59,6.29,4.97,3.53,6.52,5.51,6.57,6.09,5.36,4.77,6.8,7.61,6.12,4.42,7.15,6.18,7.86,6.34,3.68,6.52,7.58,6.66,4.27,9.16,5.89,6.67,5.71,6.19,5.4,5.54,6.44,5.7,6.75,5.57,9.3,6.39,5.86,3.99,6.13,3.15,7.76,4.95,7.29,3.44,6.95,6.67,6.07,5.65,6.03,6.82,7.8,6.51,5.28,6.47,5.91,5.0,3.59,6.74,5.61,7.59,7.27,6.06,6.21,5.86,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
