days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,3.3,3.97,1.64,7.77,5.22,0.0,4.96,0.0,2.13,2.91,2.52,6.16,0.0,1.93,0.0,3.37,3.51,2.92,3.62,0.0,6.63,1.36,2.04,4.32,2.19,5.81,3.59,0.65,1.58,2.54,2.28,4.74,2.33,0.0,3.44,4.49,1.61,0.0,7.84,3.58,3.05,5.06,2.21,3.93,7.9,3.75,4.86,5.44,3.5,2.63,1.27,5.96,3.37,2.23,3.4,5.05,2.06,0.97,6.07,0.0,4.37,6.51,0.0,6.83,1.61,0.96,0.0,0.0,2.33,0.01,0.0,1.89,3.8,2.0,4.48,2.05,1.54,6.88,5.45,2.48,2.76,5.63,1.34,3.34,5.41,3.96,3.64,0.95,4.94,3.86,7.21,0.31,3.49,0.0,0.0,1.78,0.0,0.0,4.89,5.85,,,,,,,0.96
,,,,,,,,,,,,,,,,,,10.44,16.81,8.76,27.83,18.35,0.0,17.81,1.62,8.89,11.8,10.43,23.72,2.19,10.13,0.0,12.51,12.59,12.63,15.27,0.0,22.28,7.77,8.46,15.48,10.81,19.06,16.89,5.43,7.11,11.13,11.25,17.17,11.75,2.4,14.28,16.7,8.83,1.57,25.95,13.22,13.05,17.55,9.01,15.19,26.39,15.67,19.36,23.25,12.52,11.18,6.56,21.8,12.28,10.71,15.18,18.02,7.6,4.94,21.28,0.0,16.74,24.16,0.81,26.42,6.25,4.4,0.77,1.32,8.45,2.3,0.0,7.35,14.04,9.6,18.32,9.93,7.46,23.66,19.01,10.48,12.39,18.82,4.83,13.38,20.45,16.12,13.71,6.36,20.0,13.63,25.04,1.65,12.49,1.62,0.0,9.51,0.0,0.0,18.45,22.83,,,,,,,1.22
,,,,,,,,,,,,,,,,,,25.44,40.67,20.14,62.62,43.11,4.81,35.89,12.34,27.48,28.58,27.85,53.79,11.37,23.64,0.0,29.83,31.79,33.17,32.35,1.66,56.51,26.87,23.51,39.39,31.12,40.16,45.35,9.36,15.15,30.85,32.12,40.09,29.25,10.78,35.02,38.07,22.69,7.15,57.76,33.08,35.61,44.24,24.38,37.46,60.08,36.55,47.74,51.69,25.84,28.68,19.23,52.05,33.34,23.77,39.58,44.1,19.48,13.36,52.81,6.53,38.25,53.89,6.12,58.88,12.74,16.23,5.29,9.42,24.45,9.19,0.0,19.84,30.58,24.3,44.16,22.2,21.64,48.89,46.8,21.28,32.13,46.05,15.86,31.92,49.54,36.36,35.1,15.58,47.14,34.18,57.41,10.86,29.14,9.65,0.0,26.46,6.76,0.52,41.79,52.17,,,,,,,1.26
,,,,,,,,,,,,,,,,,,49.71,64.93,34.19,98.7,72.43,15.67,58.97,43.26,48.74,49.1,49.64,80.14,25.14,44.44,5.53,49.73,54.08,60.87,46.96,5.36,83.33,60.22,48.41,63.95,54.02,69.43,79.07,17.4,31.79,50.38,60.54,71.42,45.8,29.43,63.59,65.42,44.96,19.18,98.92,61.7,63.08,69.51,47.98,61.81,93.8,76.33,79.86,85.05,47.33,56.09,39.43,81.89,58.07,41.07,77.4,71.31,32.37,27.75,89.31,27.62,74.97,81.64,23.49,98.49,30.38,32.57,13.42,34.15,47.42,23.1,0.0,42.1,53.24,49.13,75.45,36.24,37.58,79.55,81.89,25.78,59.26,79.22,38.84,54.08,83.69,57.53,51.62,42.56,82.38,60.52,92.8,25.53,50.03,29.95,3.35,47.37,24.35,18.17,59.87,86.33,,,,,,,1.2
,,,,,,,,,,,,,,,,,,71.52,87.99,63.53,117.13,95.4,26.73,82.38,67.68,75.11,47.57,74.87,97.82,39.85,62.41,21.59,67.3,79.35,74.95,56.66,19.32,95.91,89.74,82.39,88.29,65.43,92.7,116.88,29.22,51.57,63.09,90.09,97.48,53.82,32.96,74.89,86.36,73.99,45.27,142.11,82.4,84.29,92.16,74.72,68.64,118.73,100.05,110.3,114.8,59.29,71.13,57.88,108.17,77.33,59.78,98.03,90.68,51.8,38.6,106.93,58.43,100.9,115.22,62.55,115.47,50.81,38.29,21.78,60.92,69.5,34.99,0.0,63.95,78.02,70.43,95.12,49.95,60.41,100.56,103.03,48.23,77.48,105.66,54.74,75.82,110.03,64.24,64.78,66.59,117.35,77.17,105.43,38.27,65.48,58.26,42.0,49.92,47.96,25.16,75.01,108.57,,,,,,,1.12
,,,,,,,,,,,,,,,,,,82.47,100.12,72.09,108.53,106.57,25.69,91.08,63.64,73.57,56.62,80.45,96.88,55.1,73.98,20.28,69.53,70.78,83.67,77.08,28.78,102.98,87.14,90.11,81.83,69.05,98.17,132.18,50.46,75.91,60.2,90.29,105.3,70.56,31.28,100.72,89.19,82.71,53.39,159.65,86.03,90.45,99.07,72.85,74.99,115.82,106.96,110.26,115.33,55.28,81.81,55.27,107.17,89.88,80.89,108.79,96.0,72.64,50.6,92.87,63.96,100.24,126.21,71.07,103.11,55.71,46.38,39.46,65.17,82.68,46.21,3.32,76.78,86.8,81.88,94.21,65.5,66.68,89.12,105.06,61.09,70.26,111.2,47.79,79.8,106.22,71.89,65.48,89.81,130.59,72.27,103.91,56.07,76.72,60.44,60.27,57.78,51.35,32.04,77.44,116.55,,,,,,,0.8
,,,,,,,,,,,,,,,,,,87.56,91.89,85.86,119.41,112.43,27.17,109.42,75.13,77.75,62.81,75.64,102.43,64.21,93.0,29.92,81.3,84.86,90.25,105.62,43.18,125.76,95.47,104.08,93.2,62.06,106.01,137.14,52.88,94.12,76.38,99.58,111.14,76.97,39.86,114.18,84.95,94.87,45.76,166.01,99.27,84.63,109.83,88.8,92.83,111.97,99.05,109.73,134.63,48.29,103.68,74.89,112.61,100.72,110.28,109.72,114.86,93.64,57.09,94.74,64.84,126.74,123.13,72.71,108.33,78.35,66.23,56.71,70.71,102.27,55.97,2.3,79.71,99.27,94.0,100.53,68.13,69.9,108.14,120.33,74.77,78.39,129.4,55.5,80.28,103.05,94.42,74.11,108.49,126.47,75.15,109.42,70.01,89.48,75.37,72.12,73.22,69.05,38.31,91.22,122.69,,,,,,,0.74
,,,,,,,,,,,,,,,,,,81.93,69.51,82.7,123.69,102.51,44.0,112.43,82.55,71.48,52.2,68.82,90.15,76.91,100.93,37.45,81.41,105.62,93.6,98.27,62.02,119.13,92.86,105.09,86.73,67.16,119.62,121.48,46.91,110.43,83.8,100.3,111.51,80.67,31.07,102.62,81.8,89.04,40.4,141.72,105.86,105.72,109.85,92.16,83.41,102.63,96.58,101.76,143.26,51.22,105.15,66.71,101.97,97.95,107.6,99.46,111.36,78.4,66.52,83.25,79.21,126.45,99.96,83.14,116.81,87.97,91.36,70.83,64.38,99.83,61.86,9.65,78.47,100.4,81.71,94.74,58.57,69.64,122.39,120.64,80.08,85.92,137.22,69.6,77.68,107.37,81.34,76.91,123.86,124.27,86.53,93.75,84.65,84.82,80.01,73.8,80.33,77.89,53.04,74.49,106.85,,,,,,,0.76
,,,,,,,,,,,,,,,,,,67.66,63.01,68.61,80.51,80.55,55.49,90.21,76.76,69.94,48.55,60.43,66.19,60.02,82.54,37.43,66.87,93.32,80.66,78.87,68.72,86.69,75.86,97.02,66.6,63.46,98.25,93.27,44.55,83.96,69.22,89.32,104.83,61.6,21.5,92.24,71.43,77.11,51.95,107.85,77.54,99.03,92.32,79.37,79.1,103.37,89.88,81.45,108.93,48.74,98.27,59.77,89.37,77.4,87.63,78.45,78.76,47.96,52.38,75.69,67.09,104.09,73.43,72.89,90.33,75.76,76.89,59.44,66.65,90.0,47.33,23.56,76.77,107.04,58.31,75.46,54.25,58.52,98.65,96.08,84.71,79.34,115.17,66.14,72.64,73.46,48.75,72.19,105.13,103.15,63.14,67.64,70.84,68.23,70.19,59.7,67.94,65.35,47.21,67.48,88.67,,,,,,,0.9
,,,,,,,,,,,,,,,,,,40.56,40.26,40.24,43.07,41.71,33.02,54.42,45.03,52.53,26.9,38.83,42.69,32.83,53.01,22.9,47.79,55.1,46.44,51.77,41.06,47.59,47.03,60.3,31.12,37.45,54.78,54.62,30.71,50.2,40.59,49.22,55.87,48.9,22.23,53.46,48.02,46.42,23.65,58.41,45.81,57.65,58.95,50.62,56.0,58.8,42.52,47.08,60.81,31.71,47.46,36.87,50.5,34.32,52.21,42.74,47.1,31.63,27.11,47.1,43.71,59.64,49.43,50.95,59.84,44.08,48.47,34.79,48.55,55.79,32.44,16.84,49.83,66.75,30.15,52.49,36.9,42.09,51.61,54.98,48.78,58.19,69.84,48.35,47.08,41.46,24.34,40.28,59.44,58.36,41.08,45.38,44.17,42.54,42.62,37.14,44.77,39.41,42.58,47.01,53.09,,,,,,,1.02
,,,,,,,,,,,,,,,,,,12.81,12.3,11.82,15.05,12.81,10.59,19.22,14.35,13.82,8.94,14.79,18.33,11.92,16.61,8.13,17.28,17.26,14.81,17.84,15.68,15.96,14.39,20.88,11.3,14.67,17.68,16.44,11.19,15.35,13.7,14.52,15.98,17.65,8.12,14.91,14.87,16.75,9.74,16.85,15.29,19.91,20.78,14.43,15.75,19.25,12.95,15.02,19.92,14.18,14.13,12.82,18.29,11.29,16.52,14.92,15.72,8.78,10.23,14.08,16.34,16.19,15.21,15.43,18.39,15.43,15.65,12.44,14.66,17.61,11.29,5.58,15.97,21.64,6.77,16.64,11.97,14.06,18.06,18.6,14.53,20.18,23.64,13.69,18.25,15.85,8.5,13.59,20.12,20.9,14.28,19.79,15.74,14.38,17.51,12.75,13.39,12.11,17.1,17.5,16.29,,,,,,,1.08
,,,,,,,,,,,,,,,,,,4.65,5.18,5.41,5.86,4.06,4.81,8.24,7.06,5.97,4.6,5.99,7.4,5.22,6.3,4.63,6.38,5.97,5.82,6.38,6.04,6.8,6.33,8.29,5.72,7.13,6.61,6.23,4.61,6.53,5.35,5.13,5.54,6.38,3.57,7.35,5.86,7.06,4.43,6.67,6.65,7.65,7.25,5.64,5.16,8.28,4.94,6.04,8.02,6.32,5.96,5.4,6.44,4.04,5.67,6.24,6.05,3.32,4.59,5.24,7.07,5.98,6.11,5.87,6.51,7.05,5.78,5.95,5.61,6.8,4.91,2.06,5.68,8.41,3.48,6.62,4.07,5.9,6.54,6.91,5.1,7.61,7.73,5.58,7.37,6.5,4.16,5.68,7.12,8.35,6.09,7.83,6.82,6.18,7.12,5.42,5.38,5.83,7.15,7.19,6.14,,,,,,,1.18
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
