days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,1.44,5.02,0.78,3.16,1.83,0.0,4.5,7.61,4.46,0.0,5.86,4.06,0.88,4.05,0.0,2.84,1.59,2.81,1.11,0.69,2.09,3.06,1.11,0.42,3.75,2.73,0.0,0.0,0.82,3.03,3.95,0.98,1.99,0.0,4.46,5.28,0.3,5.26,4.43,0.95,0.0,4.63,1.73,0.66,3.74,2.65,1.42,0.77,8.38,5.32,4.8,5.33,4.87,4.17,1.88,2.28,4.87,0.71,4.52,0.0,0.54,6.13,3.58,0.0,3.58,0.0,6.61,6.22,4.2,2.86,5.18,3.39,4.34,1.34,4.0,1.5,1.15,5.24,0.91,2.23,0.88,1.15,4.17,3.91,7.66,3.03,3.01,5.45,3.09,5.19,2.81,2.51,2.82,5.15,3.81,4.62,0.0,1.37,7.67,4.63,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,7.65,15.98,5.39,15.04,8.01,0.91,17.66,28.5,19.07,0.0,20.86,13.67,3.65,14.83,0.0,11.79,7.91,9.68,6.01,0.76,9.45,13.69,5.69,4.17,15.91,12.73,1.97,1.15,3.87,13.28,16.69,5.35,7.98,2.62,16.51,17.64,3.27,19.16,15.89,4.78,0.56,17.75,7.22,5.05,13.95,10.92,7.77,6.05,27.51,18.18,17.31,19.49,18.46,15.93,10.27,8.33,17.36,5.99,15.91,1.82,2.69,24.06,15.34,1.08,12.5,0.0,23.13,22.89,15.01,11.88,21.37,12.4,16.63,6.94,13.93,7.75,5.95,20.22,5.61,10.37,3.61,6.91,17.44,15.64,26.86,12.66,12.73,19.41,11.17,19.65,12.32,9.91,11.3,18.62,12.24,18.06,0.0,5.08,27.38,17.71,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,26.04,32.77,15.75,40.69,19.29,11.13,42.38,65.66,42.0,4.33,46.08,39.54,6.75,34.91,3.65,31.8,25.77,28.0,14.93,6.17,27.37,33.9,14.66,15.2,35.62,28.4,7.92,11.27,12.74,30.63,41.0,17.66,19.06,12.04,40.77,42.92,18.15,49.29,37.14,16.07,2.18,38.02,24.46,14.77,31.12,23.57,25.72,22.8,58.77,40.54,44.12,49.98,44.81,36.33,29.53,21.17,47.17,17.34,38.1,7.78,6.79,54.48,35.54,9.61,27.88,0.0,53.88,49.8,36.91,33.1,49.04,28.89,39.52,20.89,35.86,23.18,20.38,50.17,17.36,25.95,12.62,20.98,42.19,39.09,62.34,33.02,30.65,40.9,27.58,46.76,26.46,26.8,28.92,44.41,28.51,43.24,0.0,12.07,59.54,41.2,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,55.25,58.54,41.46,69.3,24.85,26.88,73.51,101.61,68.79,19.28,84.3,76.38,18.54,57.02,12.69,62.85,42.06,47.36,35.49,19.53,54.74,55.27,26.85,23.65,68.76,52.26,26.27,21.1,23.41,57.84,66.93,22.14,33.34,35.21,68.25,66.47,43.91,83.71,58.81,31.23,22.57,73.85,42.71,31.05,49.34,53.96,40.0,42.54,94.94,65.66,78.33,85.55,72.0,63.22,59.44,40.62,75.0,28.28,59.83,21.43,8.62,90.87,66.73,15.04,42.52,8.61,94.78,86.96,51.75,49.83,78.18,65.71,62.92,35.38,63.49,43.81,52.72,87.46,37.9,54.1,30.49,46.99,82.11,66.31,100.79,51.83,54.23,57.0,57.1,65.56,51.47,49.04,44.31,69.78,57.04,72.29,2.6,26.88,101.12,73.19,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,76.13,93.38,62.29,88.61,34.81,37.0,84.56,124.78,86.8,34.0,110.96,114.09,36.42,80.72,33.51,75.93,64.64,67.58,44.21,34.85,70.82,81.89,44.22,43.34,74.58,88.2,57.15,49.29,32.88,69.94,94.26,36.55,53.89,52.42,88.24,83.41,62.0,108.67,87.64,51.45,40.68,88.19,62.31,60.16,77.51,64.13,52.66,54.65,126.36,72.12,119.11,108.34,96.9,81.23,92.58,60.11,94.56,38.09,57.66,19.88,26.86,108.21,93.29,23.94,65.31,24.13,125.1,111.7,72.08,64.83,101.25,91.27,91.26,74.63,96.85,62.59,83.13,120.37,54.89,79.38,42.43,55.9,104.08,86.79,134.44,65.09,70.06,69.76,81.38,77.72,86.7,63.42,52.86,96.47,79.84,91.31,23.23,52.67,125.46,93.73,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,77.84,105.52,45.37,88.53,48.73,45.69,75.81,126.74,84.88,43.28,112.52,109.4,45.72,78.78,41.66,75.23,72.75,70.93,53.8,53.0,63.45,94.13,71.85,50.75,67.33,112.58,79.5,71.65,32.14,74.04,107.54,56.27,60.95,51.6,83.97,94.94,73.68,105.88,97.26,51.18,53.25,70.26,79.48,61.71,101.8,68.92,60.58,67.69,126.36,76.5,122.65,100.29,101.05,88.27,91.23,61.36,77.25,59.86,66.09,26.01,53.9,103.88,94.66,8.23,60.22,39.66,124.1,128.28,82.03,73.73,106.63,99.41,102.95,79.38,104.27,58.3,93.32,110.38,60.68,88.17,39.71,57.99,100.34,88.74,126.78,76.04,90.14,75.93,94.16,93.3,97.3,51.76,62.75,88.88,87.11,95.67,28.72,56.51,117.23,103.34,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,82.92,109.72,67.93,95.81,41.62,73.8,72.54,141.53,89.94,61.46,128.53,119.02,52.78,96.95,57.85,105.27,83.0,73.2,63.17,57.49,71.35,100.46,94.59,62.58,72.0,108.24,104.55,80.96,50.0,68.42,133.76,82.99,76.29,73.91,75.6,112.05,69.21,127.2,116.86,49.52,74.32,62.9,75.29,83.54,111.93,96.96,82.87,72.51,124.76,83.19,102.26,89.54,111.77,86.6,82.2,75.08,77.73,81.61,86.41,22.47,64.12,125.16,102.18,8.84,76.19,48.48,126.19,144.89,99.75,59.98,111.16,96.15,112.82,96.31,123.36,81.73,102.16,124.12,73.86,93.19,65.7,66.55,102.56,90.6,133.46,91.08,105.17,95.12,105.41,117.09,107.56,59.96,76.6,90.91,86.27,113.74,72.91,57.31,119.51,110.65,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,80.48,97.25,76.57,99.73,41.9,75.53,91.71,143.49,80.15,70.23,119.78,109.34,63.75,107.4,74.59,108.1,80.44,86.38,68.84,73.8,65.48,85.81,97.44,88.62,81.27,105.73,90.67,74.58,75.79,79.2,128.18,99.58,92.98,83.23,70.43,100.22,65.63,136.7,135.04,68.8,66.59,64.0,71.22,64.27,106.96,106.01,74.01,79.26,116.32,89.1,98.01,73.78,107.62,78.62,86.14,75.97,72.95,99.5,100.45,29.27,69.87,116.98,98.65,10.07,82.13,71.37,128.51,132.16,113.66,66.86,101.21,108.89,108.52,81.19,122.5,74.78,93.34,102.53,78.49,91.21,83.38,84.33,90.41,92.8,124.45,85.45,118.35,105.78,91.86,108.52,96.59,63.77,75.55,105.19,90.15,97.18,68.41,73.19,110.89,99.8,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,63.14,78.09,56.13,90.87,33.8,64.22,76.97,116.11,63.6,53.98,84.68,83.92,52.26,76.38,57.86,96.5,76.25,71.23,65.87,78.56,66.75,65.96,70.61,75.43,63.29,77.07,69.59,80.43,61.76,60.39,102.35,89.23,70.29,65.29,59.18,79.15,54.61,122.61,102.96,68.92,53.86,62.72,66.13,51.27,77.8,82.12,65.11,75.61,89.08,79.61,74.97,66.65,84.13,79.97,64.19,71.05,60.76,75.52,79.21,39.01,73.1,89.96,77.28,16.65,74.74,67.01,104.64,102.32,86.04,58.65,77.08,86.29,85.57,75.11,105.4,63.35,79.66,83.25,67.43,69.33,83.94,70.97,73.31,79.63,104.04,67.64,96.95,81.76,65.15,83.29,78.2,61.73,69.09,88.76,73.2,77.4,56.2,69.29,77.47,79.84,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,41.04,46.05,38.44,54.04,26.83,35.67,43.65,63.98,39.89,31.8,50.9,44.9,31.55,42.48,34.05,43.44,53.6,41.65,36.09,48.28,38.63,35.81,42.47,49.07,40.5,44.44,46.35,54.29,31.64,37.64,53.89,59.14,39.59,39.43,26.04,46.56,34.22,72.81,50.43,48.91,31.75,41.85,36.11,33.75,41.75,46.1,40.16,39.32,51.1,50.76,49.86,43.12,54.22,50.15,47.17,40.28,36.55,38.39,47.31,30.57,39.59,50.48,48.77,11.92,50.71,48.7,58.1,57.83,52.09,40.56,46.45,46.89,52.2,38.24,63.92,34.76,50.98,51.5,32.16,42.99,49.29,41.94,42.12,50.14,60.78,39.84,44.15,48.19,39.66,43.04,46.99,36.66,45.3,54.12,38.64,49.61,37.17,40.09,52.93,44.81,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,15.07,18.08,15.23,20.76,11.21,14.41,11.97,20.62,12.51,15.8,18.26,15.08,11.56,11.21,11.18,12.27,17.42,15.75,12.82,16.38,12.69,12.26,13.34,17.45,14.89,13.16,14.8,19.46,8.54,15.36,17.02,19.4,13.01,14.47,8.79,14.35,11.64,23.18,16.73,17.11,9.64,13.97,13.31,14.74,13.4,16.59,15.96,11.06,18.61,15.57,14.43,14.66,18.85,18.02,16.99,12.54,15.63,12.26,17.72,9.54,12.76,16.92,12.55,2.89,17.53,16.6,17.19,21.01,16.83,14.9,14.74,14.55,17.29,10.33,20.61,13.29,15.25,16.17,9.35,14.89,17.64,15.41,14.22,16.2,19.72,13.66,10.46,16.91,18.52,14.85,15.88,13.03,17.5,18.53,12.81,16.03,10.75,12.35,18.48,15.03,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,5.34,7.32,6.32,8.24,5.51,5.91,5.07,7.52,4.12,6.67,7.83,4.92,3.88,5.33,3.53,5.12,6.19,5.89,6.26,6.22,4.48,5.65,5.87,7.25,6.52,5.9,6.48,7.5,3.87,6.42,6.43,7.04,6.35,5.66,4.15,5.47,4.92,8.9,6.24,7.34,3.68,5.08,4.55,5.74,6.01,6.02,6.69,4.26,7.95,5.34,6.5,5.3,6.94,7.06,5.99,5.06,6.93,4.93,7.24,3.69,5.11,6.31,4.89,0.4,7.52,6.68,6.9,7.9,7.5,5.2,5.11,4.55,6.72,3.9,8.23,6.3,6.09,7.04,3.89,5.67,6.91,6.48,6.71,5.87,7.7,5.43,4.23,6.63,7.71,6.42,6.59,5.94,7.55,7.21,5.32,7.65,4.92,5.63,7.71,6.63,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
