days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,3.24,3.13,3.59,4.71,1.2,1.43,0.0,1.03,2.61,1.69,0.85,0.96,5.96,2.91,4.1,1.46,3.57,0.0,3.83,7.13,6.32,6.43,4.07,3.14,1.7,4.87,3.25,3.69,3.65,0.0,3.07,0.0,1.92,0.0,3.51,3.2,2.96,1.29,5.72,0.0,2.33,4.87,0.6,6.1,1.62,2.9,0.0,1.68,4.85,1.27,2.58,2.49,4.11,0.11,2.49,5.43,0.0,5.29,1.8,0.0,3.31,1.56,0.0,0.58,0.22,3.42,1.05,3.19,6.43,2.04,6.14,4.02,5.18,2.96,2.52,2.69,0.0,6.63,7.25,0.0,1.19,4.63,3.28,8.09,2.31,0.0,0.67,4.51,0.08,1.5,4.74,0.0,1.97,2.46,5.29,0.73,2.51,4.8,0.0,8.36,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,11.7,13.17,13.52,15.68,5.86,7.94,2.72,4.95,11.73,7.5,2.52,5.69,19.21,11.69,15.83,7.99,14.21,0.0,11.43,23.79,22.4,21.98,15.98,11.86,8.55,17.74,13.33,14.0,14.45,4.81,13.29,0.0,8.93,0.15,14.23,9.75,9.7,7.46,21.39,0.0,10.68,19.55,7.11,23.54,8.36,12.22,1.72,8.53,19.48,5.52,11.38,9.62,16.48,3.07,9.39,17.46,0.0,18.95,9.05,0.0,13.06,7.33,0.0,4.95,1.26,12.11,4.09,14.43,22.86,8.67,22.29,14.76,18.76,11.37,10.69,13.58,0.0,21.91,23.94,1.33,5.6,17.9,13.77,28.93,10.51,1.44,3.31,17.04,3.58,5.91,19.01,0.0,9.32,9.92,19.54,3.93,9.57,17.76,0.0,28.21,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,32.44,37.1,34.9,38.13,16.51,21.03,3.13,17.07,29.45,25.78,4.13,18.71,37.69,30.63,38.38,25.29,31.64,0.0,25.02,53.57,55.57,47.21,36.59,33.52,19.53,38.01,33.11,43.55,40.16,15.5,32.83,0.0,22.49,7.56,30.64,23.89,22.28,24.25,47.27,0.0,23.5,44.41,22.24,50.16,17.88,34.89,11.12,25.25,47.19,15.25,32.6,27.89,45.68,13.04,20.35,41.04,7.57,42.44,24.92,1.36,31.93,22.74,0.0,13.27,5.59,29.11,12.15,35.99,55.75,27.81,47.74,33.44,40.35,33.63,27.34,32.84,0.0,45.6,49.29,3.09,19.96,40.61,31.84,73.23,29.91,3.38,16.01,43.65,11.91,12.55,43.8,0.0,26.35,28.72,42.9,19.24,25.52,43.88,8.77,60.98,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,66.48,62.9,57.44,71.43,33.18,37.13,11.09,38.52,44.9,45.71,20.46,48.17,61.38,55.01,68.59,49.81,59.07,2.29,38.66,81.23,90.3,79.75,57.6,59.5,26.95,76.61,68.38,66.48,66.95,25.25,59.33,0.0,42.94,16.72,63.61,51.52,35.37,43.86,84.93,10.93,35.76,74.82,32.47,73.05,33.33,65.31,21.74,49.59,74.05,35.2,50.82,54.28,77.48,30.67,37.23,71.83,21.61,69.3,48.1,23.15,65.38,46.87,0.0,32.17,17.32,56.02,27.48,54.64,91.43,44.77,86.92,55.51,61.48,62.16,43.58,51.89,0.0,80.0,79.42,15.91,41.16,65.66,55.49,126.03,60.53,12.76,31.31,79.14,27.11,34.48,80.0,6.24,46.35,68.22,72.77,44.84,47.85,75.7,31.62,93.05,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,86.34,89.36,91.74,95.28,42.88,60.71,35.26,59.67,63.21,73.68,45.18,65.57,76.69,68.39,90.87,71.37,74.58,24.04,48.79,101.04,111.44,110.11,78.4,83.25,29.7,99.29,88.96,86.25,90.07,38.42,83.41,6.79,68.4,40.37,84.48,79.94,57.92,59.86,101.23,36.21,49.84,98.89,61.03,99.83,45.35,103.73,24.58,66.28,94.41,59.92,72.31,90.47,99.25,48.31,61.12,94.46,48.32,87.09,71.15,44.6,95.51,61.33,6.92,49.1,35.86,68.8,46.03,85.53,107.26,66.48,109.96,77.99,85.21,79.15,78.49,82.04,6.37,104.89,117.33,15.31,58.67,95.29,66.34,159.8,92.37,12.46,63.56,112.94,44.67,47.69,119.27,20.83,60.85,103.84,91.46,62.36,67.29,105.28,56.31,108.94,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,93.07,90.77,96.27,99.15,57.22,70.62,40.53,68.62,60.63,95.57,47.5,69.23,78.65,65.39,99.31,70.91,96.01,28.78,55.55,97.87,116.72,109.73,74.89,77.07,44.99,102.88,90.6,86.67,91.58,48.55,95.02,34.56,71.33,64.07,92.11,74.71,79.62,66.5,103.93,54.88,70.95,96.88,75.47,101.01,56.11,88.74,32.92,69.52,93.51,70.81,91.93,90.53,96.68,50.62,66.32,113.76,60.22,92.09,95.28,48.19,96.1,54.41,33.09,42.17,52.0,70.64,51.56,87.74,104.14,72.14,105.18,86.88,83.9,87.73,88.97,95.36,19.31,102.94,124.2,29.64,68.94,110.63,66.99,152.95,106.43,9.44,77.16,117.49,45.15,46.97,119.52,27.58,70.68,93.16,86.2,62.41,75.66,108.59,53.38,104.23,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,105.03,111.2,101.26,103.33,67.03,79.93,48.38,60.42,69.1,105.4,74.44,64.48,85.71,81.34,114.59,82.7,100.15,55.27,53.92,101.12,101.61,111.79,96.28,100.18,45.16,99.61,91.79,86.53,92.05,72.23,104.31,51.07,89.35,83.76,93.83,70.44,98.09,81.09,111.63,60.22,92.1,101.84,71.15,98.64,46.66,100.38,50.83,79.53,86.01,90.76,100.42,100.4,99.81,69.09,74.79,117.78,91.04,98.79,92.34,65.1,91.36,64.1,50.55,41.28,67.84,93.71,49.51,91.29,102.01,75.77,105.41,90.63,93.72,79.49,106.57,99.86,32.91,96.9,132.86,41.76,74.65,94.34,63.82,158.38,120.71,12.24,90.39,125.16,62.1,44.63,129.13,34.97,84.83,103.9,95.29,76.49,104.87,128.59,67.21,99.66,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,103.69,110.56,94.48,105.54,81.87,74.16,65.59,52.17,60.62,98.89,80.11,81.68,87.24,83.07,113.68,81.15,86.27,71.89,61.48,115.63,103.9,104.14,101.83,92.79,46.38,100.36,90.91,97.34,92.38,67.67,92.08,59.54,95.21,81.91,94.26,75.33,97.48,99.19,112.37,75.77,84.27,110.72,88.83,84.4,47.03,119.11,65.28,96.69,82.26,88.83,101.55,126.46,100.66,86.52,79.52,119.82,101.11,107.13,88.63,69.18,79.23,64.0,44.5,51.36,81.0,90.63,44.01,90.81,104.94,77.14,81.76,83.02,96.48,84.92,105.23,110.09,47.71,100.98,128.57,36.47,77.66,85.25,52.18,145.04,120.62,17.88,93.29,130.63,54.06,37.19,116.64,63.44,82.38,97.74,87.89,85.51,104.4,119.0,81.69,92.31,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,82.26,98.61,71.6,88.37,80.63,62.63,72.32,63.14,54.32,76.76,64.07,82.27,66.38,64.44,87.96,64.77,74.17,64.67,64.92,96.3,94.93,97.8,79.33,77.06,36.34,75.99,83.35,92.66,75.59,62.3,77.92,59.8,74.76,71.53,74.21,60.94,84.85,81.04,101.84,69.2,80.38,86.02,89.33,60.67,35.16,94.53,61.8,82.61,64.87,82.97,99.22,104.22,77.3,84.12,55.48,102.2,77.5,92.06,77.35,59.84,67.05,65.01,40.03,50.06,75.94,70.04,51.05,67.53,82.84,66.31,61.52,57.79,79.23,80.72,88.53,94.75,57.3,83.06,105.73,36.51,65.51,70.19,40.21,106.32,97.4,20.49,80.77,110.39,50.73,43.4,93.85,53.65,76.82,76.47,55.93,59.31,75.49,93.93,73.3,81.16,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,50.6,49.95,44.4,48.79,44.83,33.97,41.97,42.53,35.63,43.47,44.28,53.44,42.94,30.89,56.06,50.9,48.0,43.51,31.0,51.19,54.69,55.1,52.24,47.33,23.42,42.04,44.38,55.65,41.75,41.07,48.68,34.02,42.42,47.88,51.05,34.34,61.35,48.19,60.73,39.28,47.53,48.7,49.06,39.09,19.77,48.45,38.9,49.91,33.19,60.42,54.93,58.14,41.26,45.84,29.99,59.8,43.39,52.73,44.6,34.17,36.92,39.29,23.01,34.84,47.23,35.13,31.97,42.94,48.76,42.2,33.99,34.32,42.4,48.54,50.92,48.15,37.61,41.24,68.96,30.88,36.35,41.0,30.12,59.02,65.99,25.55,52.69,68.67,35.02,23.54,56.02,30.29,51.43,52.18,33.54,35.73,45.8,53.37,53.89,39.02,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,18.38,14.69,17.39,15.92,15.23,10.49,15.26,15.69,13.58,12.9,14.92,16.97,13.46,9.87,17.49,15.96,16.09,14.76,12.07,16.62,18.86,15.27,16.85,12.04,11.3,12.38,15.27,17.15,14.0,11.5,14.2,11.21,17.2,18.17,16.86,12.6,21.42,15.85,18.03,13.54,15.52,14.35,17.9,12.34,7.54,16.37,12.86,16.01,13.06,21.34,18.32,16.06,11.7,14.27,8.31,20.4,15.1,18.28,16.34,9.53,12.14,13.34,8.81,11.71,14.25,11.71,13.64,15.35,16.22,14.84,11.89,14.55,15.54,13.22,16.8,14.22,14.78,15.84,22.59,10.55,12.16,13.3,11.68,19.78,21.5,11.22,16.77,22.44,10.57,9.39,16.8,10.99,15.7,17.71,12.67,11.29,17.4,16.14,17.36,14.31,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,6.19,5.64,6.45,6.55,6.84,3.25,6.2,6.54,6.11,5.8,6.34,5.83,5.94,3.59,7.34,6.4,6.51,5.57,5.93,4.99,6.13,6.22,6.54,5.38,4.09,4.72,6.21,6.26,4.6,5.41,5.69,3.96,7.0,6.47,6.02,6.74,7.61,7.13,7.39,6.75,6.96,5.99,7.79,4.32,4.32,6.24,6.13,6.52,5.58,8.61,6.96,7.06,5.31,6.38,3.4,6.77,6.29,7.77,6.71,3.86,5.13,5.76,4.05,5.77,5.48,5.34,5.51,6.16,6.62,6.1,5.06,7.68,5.58,5.07,4.98,6.42,6.0,5.95,7.54,4.81,5.3,4.32,5.47,8.29,7.66,4.33,6.68,7.6,5.04,4.15,6.12,4.71,5.38,6.87,4.47,4.67,6.98,6.32,6.47,5.49,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
