days,len_day,Period_T,R,length_macroperiod,length_microperiod_energy,J,n_scenario,startup_cost,startup_time,initial_stock,capacity_unit,holding_cost,energy_startup,energy_product,D_0,D_1,D_2,D_3,D_4,D_5,D_6,scenario0,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,scenario10,scenario11,scenario12,scenario13,scenario14,scenario15,scenario16,scenario17,scenario18,scenario19,scenario20,scenario21,scenario22,scenario23,scenario24,scenario25,scenario26,scenario27,scenario28,scenario29,scenario30,scenario31,scenario32,scenario33,scenario34,scenario35,scenario36,scenario37,scenario38,scenario39,scenario40,scenario41,scenario42,scenario43,scenario44,scenario45,scenario46,scenario47,scenario48,scenario49,scenario50,scenario51,scenario52,scenario53,scenario54,scenario55,scenario56,scenario57,scenario58,scenario59,scenario60,scenario61,scenario62,scenario63,scenario64,scenario65,scenario66,scenario67,scenario68,scenario69,scenario70,scenario71,scenario72,scenario73,scenario74,scenario75,scenario76,scenario77,scenario78,scenario79,scenario80,scenario81,scenario82,scenario83,scenario84,scenario85,scenario86,scenario87,scenario88,scenario89,scenario90,scenario91,scenario92,scenario93,scenario94,scenario95,scenario96,scenario97,scenario98,scenario99,battery_cap,charge_lim,discharge_lim,charge_efficiency,discharge_efficiency,trans_efficiency,energy_purchase_price
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,3.96,6.92,5.23,5.37,1.96,1.88,3.09,2.64,5.04,3.01,2.65,1.37,3.83,2.65,0.94,8.28,4.19,4.02,7.88,3.3,0.49,0.0,0.0,3.85,5.89,0.0,3.56,0.0,1.33,3.04,1.34,1.36,1.84,6.14,0.0,3.86,0.28,4.28,5.93,2.61,4.14,8.28,3.04,0.0,6.68,3.33,2.5,0.68,6.95,3.86,7.13,0.45,0.23,2.9,5.52,4.26,0.4,3.96,5.97,4.89,0.0,3.65,10.11,3.0,7.82,2.06,1.89,0.59,0.34,6.72,6.11,0.0,6.98,5.08,1.5,0.0,0.0,2.54,6.53,1.12,2.51,6.91,0.0,3.84,0.61,1.71,3.92,0.12,2.65,7.61,6.3,1.02,3.57,2.85,7.61,4.09,2.19,4.86,4.11,0.43,,,,,,,0.96
,,,,,,,,,,,,,,,,,,,,,,16.43,24.94,19.92,20.74,6.18,9.32,12.01,9.66,17.4,12.49,11.98,9.31,15.13,11.17,4.93,28.24,16.26,15.59,29.17,11.86,3.01,3.26,0.0,14.74,22.47,0.75,15.39,0.98,5.37,12.38,8.08,7.91,7.16,21.96,4.25,14.46,4.28,15.86,19.94,12.68,15.9,26.76,12.72,0.0,23.84,13.93,10.89,6.89,23.21,16.03,26.14,2.68,3.74,11.87,20.67,17.41,2.66,14.96,21.45,17.13,0.0,13.48,32.73,12.12,29.0,10.14,8.62,2.88,5.7,25.08,22.93,0.0,21.5,18.69,6.8,0.0,0.0,10.59,22.2,5.36,10.49,24.82,0.0,15.18,4.16,10.71,15.75,3.08,12.92,25.87,24.29,6.64,12.87,11.2,25.74,15.78,7.81,17.84,16.93,4.25,,,,,,,1.22
,,,,,,,,,,,,,,,,,,,,,,35.29,58.24,48.71,47.66,18.69,27.61,28.25,23.43,39.29,33.68,32.31,24.85,38.31,28.92,19.76,61.14,36.67,31.91,65.36,31.01,13.48,9.25,0.0,31.76,55.91,6.49,35.81,9.27,17.62,30.25,23.4,23.83,21.34,56.41,17.78,36.6,18.97,37.6,43.53,26.65,40.76,60.4,31.62,1.01,54.24,38.45,26.92,22.68,47.24,39.26,63.3,5.79,8.89,26.56,51.38,42.45,10.59,36.48,51.9,36.07,0.0,37.95,68.14,28.46,64.97,30.2,24.0,6.36,20.1,57.4,49.67,0.0,47.38,43.59,16.99,3.38,0.55,26.97,54.18,14.45,31.56,53.3,0.52,38.29,10.96,36.25,35.56,7.95,36.19,63.04,53.94,20.74,33.84,27.31,54.38,41.39,24.11,43.05,34.54,17.26,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,56.84,99.99,84.06,83.41,38.93,51.91,52.76,43.22,68.21,64.51,57.94,56.31,66.34,46.7,40.11,97.03,64.8,56.75,114.14,53.77,26.33,18.13,13.27,44.63,101.92,25.98,56.46,26.12,38.68,60.9,50.44,40.96,50.78,96.97,35.17,64.69,39.97,68.41,73.92,48.54,77.89,102.28,59.33,9.09,92.1,70.54,53.38,37.64,88.58,74.93,109.18,10.57,17.82,45.49,85.21,73.72,27.73,74.38,81.41,54.77,10.5,56.66,101.53,52.97,111.8,52.13,47.51,12.08,39.69,90.75,87.17,0.0,85.69,71.16,36.08,14.29,14.71,49.46,96.52,32.64,72.76,84.2,16.82,67.79,26.77,68.43,69.53,18.82,54.28,101.13,82.02,44.64,54.93,45.11,89.79,80.28,47.34,79.79,65.65,43.89,,,,,,,1.2
,,,,,,,,,,,,,,,,,,,,,,89.43,125.05,104.25,112.82,60.68,77.69,78.79,78.61,79.87,98.94,80.02,84.17,95.07,70.54,62.74,117.4,90.09,80.98,139.4,81.08,40.97,40.52,32.13,64.26,133.04,52.11,68.57,38.36,44.58,95.6,78.06,66.21,74.29,123.35,45.05,81.6,42.78,87.71,82.57,57.42,95.47,137.27,77.18,14.02,124.4,101.91,78.07,53.5,116.5,107.76,134.65,23.52,29.59,61.67,115.78,84.5,37.59,108.81,110.51,72.82,16.72,71.5,129.32,77.59,141.57,82.54,69.38,26.99,71.01,117.37,124.21,0.0,116.78,94.34,49.95,34.05,27.55,73.89,124.62,58.16,94.4,104.91,34.13,93.89,37.68,85.03,95.08,38.2,65.44,131.02,109.79,65.15,66.17,62.82,109.41,103.44,60.87,97.66,96.98,65.8,,,,,,,1.12
,,,,,,,,,,,,,,,,,,,,,,105.94,113.27,110.68,104.17,75.93,76.59,60.32,91.5,77.75,109.92,72.05,79.52,94.35,81.31,58.29,115.74,97.66,99.02,138.23,101.7,42.37,49.03,42.96,75.31,131.31,70.3,74.8,40.25,55.35,122.99,81.18,73.46,64.25,130.1,52.68,72.92,38.05,86.19,91.07,61.5,108.0,133.2,70.61,18.15,121.58,104.31,73.61,71.86,132.21,111.43,117.4,39.93,47.43,67.44,114.89,96.88,35.0,106.38,96.94,78.84,29.24,71.57,118.99,89.33,155.35,77.22,80.27,47.23,72.71,119.45,124.93,11.34,120.39,99.03,68.38,49.83,35.7,78.83,122.73,73.62,102.34,105.16,43.86,98.13,41.57,89.35,89.97,46.67,77.8,142.38,109.88,78.12,72.59,65.54,117.22,108.33,73.12,86.92,99.41,63.26,,,,,,,0.8
,,,,,,,,,,,,,,,,,,,,,,115.67,110.45,113.56,93.33,87.28,84.07,74.04,98.57,70.5,111.67,73.75,88.41,95.83,90.87,63.51,121.46,100.19,105.68,147.59,98.82,57.84,76.02,41.87,88.36,147.94,78.57,89.39,59.69,73.16,140.93,85.95,73.28,71.59,137.58,66.32,86.26,41.96,96.79,106.13,85.93,108.37,140.28,72.08,32.58,124.08,108.84,95.85,79.26,131.9,125.67,112.39,63.92,66.8,70.97,119.21,119.9,43.33,116.88,88.15,78.56,36.18,77.09,116.54,97.44,165.94,83.83,81.47,55.83,72.49,118.56,126.01,26.78,115.12,109.91,98.31,57.13,45.04,83.52,109.93,76.75,109.95,108.03,66.18,111.1,52.82,101.97,98.74,45.82,105.8,157.74,109.85,81.33,78.74,78.63,125.87,105.18,100.71,104.81,121.78,77.99,,,,,,,0.74
,,,,,,,,,,,,,,,,,,,,,,109.69,106.87,121.75,82.2,84.51,85.04,74.43,99.44,73.44,105.42,86.59,77.65,98.07,92.02,47.74,130.87,96.6,94.93,152.48,107.48,70.61,76.88,46.72,92.26,142.37,98.97,82.08,53.76,76.03,128.5,78.41,77.47,63.73,129.04,61.36,86.36,42.6,98.15,99.4,85.12,102.51,133.26,71.24,38.62,133.24,109.2,99.58,77.52,123.8,115.57,106.8,62.03,80.74,73.91,118.13,128.73,67.47,118.92,76.44,70.19,48.27,101.08,114.63,93.92,160.45,75.69,90.47,60.19,64.2,125.6,120.82,45.7,118.68,115.62,96.25,74.02,51.6,75.05,106.96,70.36,125.39,79.88,82.69,110.0,55.05,99.52,90.25,37.13,99.05,160.92,113.71,73.25,88.32,81.37,127.7,99.41,99.5,110.43,112.71,78.81,,,,,,,0.76
,,,,,,,,,,,,,,,,,,,,,,89.39,89.06,94.27,51.22,72.37,67.06,67.94,88.92,66.99,92.92,75.29,81.09,77.02,79.3,43.04,102.04,87.68,89.5,116.55,88.95,70.3,60.69,34.1,76.54,115.1,80.19,77.44,41.48,65.84,101.61,81.5,64.01,40.28,96.49,57.26,71.67,50.83,70.03,63.97,73.38,96.01,112.57,62.41,42.17,121.38,86.61,76.5,74.9,91.41,98.28,94.29,47.65,66.87,67.58,83.52,111.51,65.35,91.69,66.05,52.19,39.13,95.51,80.28,86.48,128.12,62.27,78.87,47.27,56.82,96.7,104.8,35.31,93.1,99.5,78.87,62.49,67.92,62.37,93.89,64.16,96.15,59.74,70.06,71.67,52.77,80.47,67.53,41.04,75.57,137.82,88.27,52.37,57.63,72.67,102.04,77.12,76.35,88.73,79.66,71.29,,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,53.04,47.59,48.16,34.49,41.84,41.39,39.63,52.12,40.7,56.44,42.5,47.14,54.99,50.12,33.93,54.98,43.61,52.09,69.85,51.43,45.63,46.13,20.27,54.57,67.29,45.0,42.94,40.09,34.07,56.64,46.34,35.22,27.2,50.26,38.81,46.96,35.87,39.55,33.98,40.67,59.45,58.04,33.51,26.48,72.98,52.36,41.43,44.01,40.48,54.82,49.21,31.63,38.42,45.4,41.31,50.62,38.09,52.33,36.92,36.83,23.85,57.96,48.05,54.74,74.63,35.54,48.91,31.08,41.81,55.15,59.53,30.49,43.52,51.53,41.01,43.02,39.89,46.07,50.52,29.43,51.04,44.21,47.67,39.81,28.87,43.44,36.83,26.2,41.97,78.15,62.72,36.09,26.01,49.06,55.96,48.36,48.11,50.58,53.49,46.51,,,,,,,1.02
,,,,,,,,,,,,,,,,,,,,,,13.49,16.75,16.7,11.63,13.99,14.16,14.69,16.62,15.52,16.32,14.42,15.85,18.83,16.47,11.34,18.85,14.56,14.73,21.07,18.59,13.91,15.63,7.52,20.43,19.86,15.21,14.37,15.79,9.54,17.66,16.83,11.68,9.23,17.01,11.58,14.57,14.34,13.49,10.36,13.01,16.22,15.67,12.39,11.59,21.88,17.71,14.59,15.1,11.46,16.59,16.62,7.91,14.63,16.66,13.57,14.69,12.87,17.71,11.36,12.84,8.18,18.19,16.37,17.29,22.79,13.44,15.76,11.49,14.88,16.9,17.15,11.21,14.26,18.53,16.25,15.08,12.08,12.36,15.81,10.81,14.76,18.29,14.98,13.01,8.44,16.91,12.06,5.62,12.12,24.31,20.09,12.95,7.88,17.56,21.08,17.5,16.69,13.96,17.67,16.5,,,,,,,1.08
,,,,,,,,,,,,,,,,,,,,,,4.49,6.43,6.84,4.89,5.7,5.38,5.23,7.29,6.08,7.43,6.64,6.27,7.36,6.99,4.37,7.79,4.93,6.44,7.77,6.9,5.03,5.53,2.85,7.7,7.53,5.41,5.96,5.46,3.75,7.33,7.1,5.41,5.3,7.17,5.2,5.26,5.46,6.5,4.33,4.16,6.51,6.57,5.39,5.06,8.2,8.2,6.07,5.5,5.03,6.8,6.26,2.53,5.71,6.69,5.09,6.09,4.28,6.82,4.77,5.93,4.12,6.56,7.25,7.04,8.08,4.83,5.55,5.03,5.13,6.09,6.74,5.68,6.15,7.97,6.23,4.96,5.59,4.41,5.39,5.48,5.31,7.36,5.29,4.67,3.36,6.57,3.81,3.14,4.72,9.96,7.13,6.12,3.27,7.16,8.57,6.32,7.31,5.23,7.28,5.11,,,,,,,1.18
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.28
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.26
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.1
,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9
